Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Area,Weight,is_pareto
krnl_KALMAN_1587.cpp,xczu7ev-ffvc1156-2-e,5.0,7.951625,66,92,1,3,12,cyclic_8_1,cyclic_8_1,block_8_1,block_4_1,cyclic_8_1,cyclic_16_1,pipeline,unroll,unroll_4,unroll_2,unroll_2,pipeline,pipeline,27.0,0.9378217952149578,False
krnl_KALMAN_1588.cpp,xczu7ev-ffvc1156-2-e,5.0,2.33471,454,94,7,25,59,block_32_1,block_16_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll,46.25,0.3862088848690163,False
krnl_KALMAN_1589.cpp,xczu7ev-ffvc1156-2-e,5.0,50.00204,107,92,1,3,16,block_4_1,block_16_1,block_8_1,block_16_1,block_8_1,cyclic_2_1,pipeline,unroll,unroll_2,unroll_2,unroll,unroll_8,pipeline,28.0,0.2498217315439554,False
krnl_KALMAN_1590.cpp,xczu7ev-ffvc1156-2-e,5.0,2.335055,295,92,7,7,28,block_4_1,block_8_1,block_2_1,block_16_1,block_4_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll,33.5,0.7964056857412026,False
krnl_KALMAN_1592.cpp,xczu7ev-ffvc1156-2-e,5.0,6.154485,75,92,1,2,13,block_4_1,cyclic_4_1,block_32_1,block_4_1,cyclic_8_1,cyclic_16_1,pipeline,unroll,unroll_2,unroll_2,pipeline_1,pipeline,unroll,27.0,0.9649405243364477,False
krnl_KALMAN_1593.cpp,xczu7ev-ffvc1156-2-e,5.0,1.69995,601,92,7,26,71,cyclic_8_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline,unroll,pipeline,unroll_8,unroll_2,unroll_8,unroll,49.0,0.32084979165381844,False
krnl_KALMAN_1594.cpp,xczu7ev-ffvc1156-2-e,5.0,2.31454,330,92,7,7,29,block_4_1,block_16_1,cyclic_4_1,block_16_1,block_8_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline,unroll,33.75,0.7867493232034629,False
krnl_KALMAN_1595.cpp,xczu7ev-ffvc1156-2-e,5.0,2.416675,293,94,7,24,57,block_32_1,block_8_1,block_2_1,block_8_1,block_8_1,cyclic_2_1,pipeline,unroll,pipeline_1,unroll_4,unroll_2,unroll_8,unroll,45.5,0.40545586463011407,False
krnl_KALMAN_1596.cpp,xczu7ev-ffvc1156-2-e,5.0,4.423715,225,92,7,7,20,block_4_1,block_8_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline_1,unroll,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline,31.5,0.8597488333265311,False
krnl_KALMAN_1597.cpp,xczu7ev-ffvc1156-2-e,5.0,2.33505,628,94,7,8,38,block_32_1,block_8_1,block_2_1,complete_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll,36.75,0.6754267145424886,False
krnl_KALMAN_1599.cpp,xczu7ev-ffvc1156-2-e,5.0,2.6219,141,92,7,8,23,block_4_1,block_16_1,block_4_1,block_16_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,unroll,unroll,32.5,0.8349628379449832,False
krnl_KALMAN_1600.cpp,xczu7ev-ffvc1156-2-e,5.0,47.7084,93,92,1,3,16,block_4_1,cyclic_4_1,block_8_1,block_4_1,cyclic_8_1,cyclic_16_1,pipeline,unroll,unroll_2,unroll_2,unroll_2,unroll_8,unroll,28.0,0.27320747330389095,False
krnl_KALMAN_1601.cpp,xczu7ev-ffvc1156-2-e,5.0,4.587805,186,92,7,24,47,block_4_1,block_8_1,block_2_1,block_8_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,pipeline_1,pipeline,42.5,0.4877420340951235,False
krnl_KALMAN_1602.cpp,xczu7ev-ffvc1156-2-e,5.0,5.038355,139,92,7,8,28,block_4_1,cyclic_4_1,block_8_1,complete_1,block_8_1,cyclic_16_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,unroll_2,pipeline,33.75,0.7781818503752936,False
krnl_KALMAN_1603.cpp,xczu7ev-ffvc1156-2-e,5.0,2.15096,245,92,7,27,72,block_16_1,block_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_8,unroll_2,unroll,unroll,49.5,0.3100583477527153,False
krnl_KALMAN_1604.cpp,xczu7ev-ffvc1156-2-e,5.0,8.44857,62,92,1,2,10,block_4_1,cyclic_4_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline,pipeline,26.25,0.9407933943451982,False
krnl_KALMAN_1605.cpp,xczu7ev-ffvc1156-2-e,5.0,4.485415,362,94,7,6,21,block_32_1,block_16_1,block_4_1,block_16_1,block_2_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline,32.0,0.8429420022830044,False
krnl_KALMAN_1606.cpp,xczu7ev-ffvc1156-2-e,5.0,45.57836,96,92,1,3,17,block_4_1,block_8_1,block_4_1,block_4_1,cyclic_8_1,cyclic_16_1,pipeline,unroll,unroll_2,unroll_2,unroll_2,unroll_8,unroll,28.25,0.2959758285518934,False
krnl_KALMAN_1607.cpp,xczu7ev-ffvc1156-2-e,5.0,2.703695,278,92,7,7,21,block_4_1,block_8_1,block_2_1,block_16_1,block_8_1,cyclic_16_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll,31.75,0.8628350511197286,False
krnl_KALMAN_1608.cpp,xczu7ev-ffvc1156-2-e,5.0,45.793755,332,92,14,13,34,block_4_1,cyclic_4_1,block_32_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll,unroll,pipeline,38.25,0.23561423202137516,False
krnl_KALMAN_1609.cpp,xczu7ev-ffvc1156-2-e,5.0,12.605855,81,92,1,2,12,block_16_1,cyclic_4_1,block_2_1,block_16_1,block_16_1,cyclic_16_1,pipeline,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll,26.75,0.8456753869410366,False
krnl_KALMAN_1610.cpp,xczu7ev-ffvc1156-2-e,5.0,46.35672,247,92,1,4,29,cyclic_4_1,block_16_1,block_32_1,block_32_1,cyclic_32_1,cyclic_16_1,pipeline_1,unroll,unroll_2,unroll_4,unroll_2,unroll_8,unroll,31.5,0.2765893141650766,False
krnl_KALMAN_1612.cpp,xczu7ev-ffvc1156-2-e,5.0,4.669685,172,92,7,23,47,block_4_1,block_16_1,block_2_1,block_4_1,cyclic_8_1,cyclic_16_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,42.25,0.4949930539924926,False
krnl_KALMAN_1613.cpp,xczu7ev-ffvc1156-2-e,5.0,1.70012,915,92,7,26,70,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll,48.75,0.32642265589260305,False
krnl_KALMAN_1614.cpp,xczu7ev-ffvc1156-2-e,5.0,4.669365,179,92,7,23,47,block_4_1,block_16_1,block_4_1,cyclic_4_1,block_8_1,cyclic_16_1,pipeline,unroll,pipeline_1,unroll_2,pipeline_1,pipeline,pipeline,42.25,0.49499342455655737,False
krnl_KALMAN_1615.cpp,xczu7ev-ffvc1156-2-e,5.0,2.252835,351,92,7,7,30,block_4_1,block_16_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline,unroll,pipeline_1,unroll_4,unroll,unroll_8,unroll,34.0,0.7771206393162526,False
krnl_KALMAN_1616.cpp,xczu7ev-ffvc1156-2-e,5.0,2.66257,239,94,7,24,57,block_32_1,block_16_1,cyclic_4_1,block_2_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll,45.5,0.40550132634664815,False
krnl_KALMAN_1617.cpp,xczu7ev-ffvc1156-2-e,5.0,5.03819,138,92,7,25,49,block_4_1,cyclic_4_1,block_32_1,block_4_1,cyclic_8_1,complete_1,pipeline,unroll,pipeline,unroll_2,pipeline_1,pipeline,pipeline,43.25,0.4656164678010256,False
krnl_KALMAN_1618.cpp,xczu7ev-ffvc1156-2-e,5.0,4.505705,700,92,7,8,28,cyclic_8_1,cyclic_8_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline,unroll,pipeline_1,unroll_4,unroll_2,pipeline,pipeline,33.75,0.7811772829419972,False
krnl_KALMAN_1619.cpp,xczu7ev-ffvc1156-2-e,5.0,11.02861,64,92,1,2,11,block_4_1,block_8_1,cyclic_4_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll,unroll_2,unroll_2,unroll_2,pipeline,pipeline,26.5,0.8816473144333601,False
krnl_KALMAN_1620.cpp,xczu7ev-ffvc1156-2-e,5.0,4.505685,262,92,7,6,20,block_4_1,block_8_1,block_2_1,block_16_1,block_8_1,complete_1,pipeline,unroll,pipeline_1,unroll_2,unroll,unroll_8,pipeline,31.25,0.8662758573640721,False
krnl_KALMAN_1621.cpp,xczu7ev-ffvc1156-2-e,5.0,5.657865,77,92,1,3,14,cyclic_8_1,cyclic_8_1,block_8_1,block_4_1,block_32_1,cyclic_2_1,pipeline,unroll,unroll_4,unroll_2,unroll_2,pipeline,unroll,27.5,0.9593864504079527,False
krnl_KALMAN_1622.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4854,315,92,7,7,19,block_4_1,block_8_1,block_8_1,block_16_1,cyclic_8_1,cyclic_16_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,31.25,0.8664785847312849,False
krnl_KALMAN_1623.cpp,xczu7ev-ffvc1156-2-e,5.0,4.669685,165,92,7,23,46,block_4_1,block_8_1,block_2_1,block_4_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline,42.0,0.5024008641279775,False
krnl_KALMAN_1624.cpp,xczu7ev-ffvc1156-2-e,5.0,1.88427,691,92,7,25,58,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_8_1,block_8_1,complete_1,pipeline_1,unroll,pipeline_1,unroll_4,unroll_2,unroll_8,unroll,45.5,0.4052622612121195,False
krnl_KALMAN_1625.cpp,xczu7ev-ffvc1156-2-e,5.0,2.25291,1237,92,7,25,53,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_32_1,block_16_1,complete_1,pipeline,unroll,pipeline,unroll_2,unroll_2,unroll_8,unroll,44.25,0.438832946069594,False
krnl_KALMAN_1626.cpp,xczu7ev-ffvc1156-2-e,5.0,1.88427,327,92,7,25,58,cyclic_8_1,cyclic_8_1,block_32_1,block_4_1,block_16_1,complete_1,pipeline_1,unroll,pipeline_1,unroll_4,unroll,unroll_4,unroll,45.5,0.4052622612121195,False
krnl_KALMAN_1627.cpp,xczu7ev-ffvc1156-2-e,5.0,2.068515,343,92,7,8,43,block_4_1,block_8_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline,unroll,pipeline_1,unroll_8,unroll_2,unroll_2,unroll,37.5,0.6488533019136896,False
krnl_KALMAN_1628.cpp,xczu7ev-ffvc1156-2-e,5.0,4.864245,74,92,1,2,11,block_4_1,cyclic_4_1,block_2_1,block_4_1,block_8_1,cyclic_16_1,pipeline,unroll,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll,26.5,1.0,True
krnl_KALMAN_1629.cpp,xczu7ev-ffvc1156-2-e,5.0,2.498555,206,92,7,24,56,block_4_1,block_8_1,block_2_1,block_4_1,block_8_1,cyclic_2_1,pipeline,unroll,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll,44.75,0.4253244399286731,False
krnl_KALMAN_1630.cpp,xczu7ev-ffvc1156-2-e,5.0,13.527455,88,92,1,3,19,block_4_1,cyclic_4_1,cyclic_4_1,block_16_1,block_8_1,complete_1,pipeline,pipeline,unroll_2,unroll_4,pipeline_1,pipeline,unroll,28.75,0.7981311061290113,False
krnl_KALMAN_1631.cpp,xczu7ev-ffvc1156-2-e,5.0,2.74443,210,92,7,25,51,block_4_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline,unroll,pipeline,unroll_2,unroll_2,unroll_8,unroll,43.75,0.45279872019812595,False
krnl_KALMAN_1632.cpp,xczu7ev-ffvc1156-2-e,5.0,5.03819,398,92,7,24,52,block_4_1,cyclic_16_1,block_2_1,block_16_1,block_8_1,cyclic_2_1,pipeline,unroll,pipeline_1,unroll_2,unroll,pipeline,pipeline,43.75,0.45156506424141485,False
krnl_KALMAN_1633.cpp,xczu7ev-ffvc1156-2-e,5.0,8.734965,72,92,1,2,12,block_4_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_8_1,cyclic_16_1,pipeline,unroll,unroll_2,unroll_2,unroll_2,pipeline,unroll,26.75,0.9289820912125499,False
krnl_KALMAN_1634.cpp,xczu7ev-ffvc1156-2-e,5.0,2.19164,250,92,7,26,69,block_4_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll_8,unroll,48.5,0.3322361102464829,False
krnl_KALMAN_1635.cpp,xczu7ev-ffvc1156-2-e,5.0,2.25312,575,94,7,8,38,block_32_1,block_16_1,block_4_1,complete_1,block_8_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll,36.75,0.6753812888722042,False
krnl_KALMAN_1636.cpp,xczu7ev-ffvc1156-2-e,5.0,1.69995,587,92,7,26,71,cyclic_8_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline,unroll,pipeline_1,unroll_8,unroll_2,unroll_8,unroll,49.0,0.32084979165381844,False
krnl_KALMAN_1637.cpp,xczu7ev-ffvc1156-2-e,5.0,2.703695,310,92,7,7,22,block_16_1,block_8_1,block_2_1,block_16_1,block_16_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll,32.0,0.8537270617253174,False
krnl_KALMAN_1638.cpp,xczu7ev-ffvc1156-2-e,5.0,1.70012,580,92,7,26,70,cyclic_8_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline,pipeline_1,pipeline,unroll_8,unroll_2,unroll_8,unroll,48.75,0.32642265589260305,False
krnl_KALMAN_1639.cpp,xczu7ev-ffvc1156-2-e,5.0,3.952975,1326,92,7,7,35,cyclic_8_1,block_8_1,block_2_1,block_16_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,unroll_2,pipeline,35.25,0.7283359113423956,False
krnl_KALMAN_1640.cpp,xczu7ev-ffvc1156-2-e,5.0,2.622235,251,92,7,7,29,block_4_1,block_8_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll,33.75,0.7866983336984811,False
krnl_KALMAN_1641.cpp,xczu7ev-ffvc1156-2-e,5.0,4.505935,258,92,7,6,19,block_4_1,block_8_1,block_2_1,block_16_1,block_4_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline,31.0,0.8732329165892969,False
krnl_KALMAN_1642.cpp,xczu7ev-ffvc1156-2-e,5.0,48.93712,78,92,1,2,12,block_4_1,block_8_1,block_2_1,block_4_1,block_16_1,cyclic_2_1,pipeline,unroll,unroll_2,unroll_2,pipeline_1,unroll_2,unroll,26.75,0.2616258808695484,False
krnl_KALMAN_1643.cpp,xczu7ev-ffvc1156-2-e,5.0,2.150485,359,92,7,8,42,block_4_1,block_8_1,block_2_1,block_16_1,block_8_1,cyclic_2_1,pipeline,unroll,pipeline_1,unroll_8,unroll_2,unroll_2,unroll,37.25,0.6576481415818747,False
krnl_KALMAN_1644.cpp,xczu7ev-ffvc1156-2-e,5.0,2.252875,191,92,7,8,30,block_16_1,block_8_1,cyclic_4_1,block_8_1,block_8_1,complete_1,pipeline,unroll,pipeline_1,unroll_4,unroll_2,unroll,unroll,34.25,0.7675673425704592,False
krnl_KALMAN_1645.cpp,xczu7ev-ffvc1156-2-e,5.0,4.38275,532,94,7,7,27,block_32_1,block_16_1,cyclic_4_1,complete_1,cyclic_8_1,cyclic_2_1,pipeline,unroll,pipeline_1,unroll_4,unroll,unroll_8,pipeline,33.75,0.7817872205910881,False
krnl_KALMAN_1646.cpp,xczu7ev-ffvc1156-2-e,5.0,2.416605,210,92,7,25,57,block_4_1,block_16_1,cyclic_4_1,block_8_1,block_8_1,cyclic_4_1,pipeline,unroll,pipeline,unroll_4,pipeline_1,pipeline,unroll,45.25,0.41200315190078396,False
krnl_KALMAN_1647.cpp,xczu7ev-ffvc1156-2-e,5.0,4.505935,260,92,7,6,19,block_4_1,block_8_1,block_2_1,block_16_1,cyclic_8_1,cyclic_16_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,31.0,0.8732329165892969,False
krnl_KALMAN_1648.cpp,xczu7ev-ffvc1156-2-e,5.0,5.03836,133,92,7,24,48,block_4_1,cyclic_4_1,block_8_1,block_4_1,block_2_1,cyclic_16_1,pipeline,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline,pipeline,42.75,0.4799359125301367,False
krnl_KALMAN_1649.cpp,xczu7ev-ffvc1156-2-e,5.0,2.335055,297,92,7,7,28,block_4_1,block_4_1,block_2_1,block_16_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline,unroll,33.5,0.7964056857412026,False
krnl_KALMAN_1650.cpp,xczu7ev-ffvc1156-2-e,5.0,47.33976,109,92,1,3,23,block_4_1,cyclic_8_1,block_2_1,block_4_1,block_8_1,cyclic_2_1,pipeline,unroll,unroll_2,unroll_4,pipeline_1,unroll_8,unroll,29.75,0.27307142720526867,False
krnl_KALMAN_1651.cpp,xczu7ev-ffvc1156-2-e,5.0,7.956895,62,92,1,2,10,cyclic_8_1,cyclic_4_1,block_8_1,block_4_1,cyclic_8_1,cyclic_16_1,pipeline,pipeline_1,unroll_2,unroll_2,unroll,pipeline,pipeline,26.25,0.9517395876587609,False
krnl_KALMAN_1652.cpp,xczu7ev-ffvc1156-2-e,5.0,4.485415,316,92,7,7,19,block_4_1,block_8_1,block_4_1,block_16_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,unroll_2,pipeline,31.25,0.8664784350160551,False
krnl_KALMAN_1653.cpp,xczu7ev-ffvc1156-2-e,5.0,6.154655,70,92,1,2,12,block_4_1,cyclic_4_1,block_2_1,block_4_1,cyclic_8_1,cyclic_16_1,pipeline,pipeline,unroll_2,unroll_2,unroll_2,pipeline,unroll,26.75,0.9726212332035526,False
krnl_KALMAN_1654.cpp,xczu7ev-ffvc1156-2-e,5.0,2.19147,268,92,7,26,70,block_4_1,cyclic_8_1,cyclic_2_1,block_16_1,block_8_1,cyclic_2_1,pipeline,unroll,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll,48.75,0.3265901592253233,False
krnl_KALMAN_1655.cpp,xczu7ev-ffvc1156-2-e,5.0,5.03836,157,92,7,24,49,block_16_1,cyclic_4_1,cyclic_2_1,block_16_1,block_8_1,cyclic_16_1,pipeline,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline,43.0,0.47274263069329103,False
krnl_KALMAN_1656.cpp,xczu7ev-ffvc1156-2-e,5.0,1.86377,198,92,7,25,58,cyclic_4_1,block_16_1,block_32_1,block_32_1,cyclic_32_1,cyclic_2_1,pipeline,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll,45.5,0.4052522051934345,False
krnl_KALMAN_1657.cpp,xczu7ev-ffvc1156-2-e,5.0,2.335055,300,92,7,7,28,block_4_1,block_8_1,block_2_1,block_16_1,block_8_1,block_2_1,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll,33.5,0.7964056857412026,False
krnl_KALMAN_1658.cpp,xczu7ev-ffvc1156-2-e,5.0,2.621475,250,92,7,7,22,block_4_1,block_8_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline_1,unroll,pipeline_1,unroll_2,unroll_2,unroll_2,unroll,32.0,0.8540254278242797,False
krnl_KALMAN_1659.cpp,xczu7ev-ffvc1156-2-e,5.0,4.38279,313,92,7,7,25,block_2_1,block_16_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline,unroll,pipeline_1,unroll_4,unroll,unroll_8,pipeline,32.75,0.8176210261122394,False
krnl_KALMAN_1660.cpp,xczu7ev-ffvc1156-2-e,5.0,4.97675,211,92,7,25,65,block_4_1,cyclic_8_1,block_2_1,block_16_1,block_8_1,cyclic_2_1,pipeline,unroll,pipeline,unroll_8,unroll,unroll_8,pipeline,47.25,0.3608431553699354,False
krnl_KALMAN_1661.cpp,xczu7ev-ffvc1156-2-e,5.0,2.19164,254,92,7,26,69,block_4_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_8,pipeline_1,unroll_8,unroll,48.5,0.3322361102464829,False
krnl_KALMAN_1662.cpp,xczu7ev-ffvc1156-2-e,5.0,2.335055,294,92,7,7,28,block_4_1,block_8_1,block_2_1,block_16_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll,33.5,0.7964056857412026,False
krnl_KALMAN_1663.cpp,xczu7ev-ffvc1156-2-e,5.0,50.104735,126,94,1,4,18,block_32_1,block_16_1,block_4_1,block_16_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline,29.25,0.2465545531136098,False
krnl_KALMAN_1664.cpp,xczu7ev-ffvc1156-2-e,5.0,4.505685,262,92,7,6,20,block_4_1,block_16_1,block_2_1,block_16_1,block_8_1,cyclic_2_1,pipeline,unroll,pipeline_1,unroll_2,unroll,unroll_8,pipeline,31.25,0.8662758573640721,False
krnl_KALMAN_1665.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4854,313,92,7,7,19,block_4_1,block_8_1,block_8_1,block_16_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,pipeline_1,pipeline,31.25,0.8664785847312849,False
krnl_KALMAN_1666.cpp,xczu7ev-ffvc1156-2-e,5.0,2.19147,257,92,7,26,70,block_4_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline,unroll,pipeline_1,unroll_8,unroll_2,unroll_8,unroll,48.75,0.3265901592253233,False
krnl_KALMAN_1668.cpp,xczu7ev-ffvc1156-2-e,5.0,7.95705,61,92,1,2,10,cyclic_8_1,cyclic_4_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll,pipeline,pipeline,26.25,0.9517362112929673,False
krnl_KALMAN_1669.cpp,xczu7ev-ffvc1156-2-e,5.0,2.68316,333,92,7,7,21,block_4_1,block_8_1,block_8_1,block_16_1,block_8_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll,31.75,0.8629358359522533,False
krnl_KALMAN_1670.cpp,xczu7ev-ffvc1156-2-e,5.0,1.884435,725,92,7,8,38,cyclic_8_1,cyclic_8_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll,36.25,0.6929770268737186,False
krnl_KALMAN_1671.cpp,xczu7ev-ffvc1156-2-e,5.0,2.621535,137,92,7,7,22,block_4_1,block_8_1,cyclic_4_1,complete_1,block_8_1,cyclic_8_1,pipeline,unroll,pipeline_1,unroll_2,unroll_2,unroll,unroll,32.0,0.8540252214275366,False
krnl_KALMAN_1672.cpp,xczu7ev-ffvc1156-2-e,5.0,47.13496,89,92,1,2,15,cyclic_8_1,cyclic_4_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll,unroll_2,unroll_2,pipeline_1,unroll_8,unroll,27.5,0.2799962746748391,False
krnl_KALMAN_1673.cpp,xczu7ev-ffvc1156-2-e,5.0,1.98684,451,92,7,10,50,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,cyclic_8_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll,39.75,0.573241289300301,False
krnl_KALMAN_1674.cpp,xczu7ev-ffvc1156-2-e,5.0,2.621475,252,92,7,7,22,block_4_1,block_8_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline,unroll,pipeline_1,unroll_2,unroll_2,unroll_8,unroll,32.0,0.8540254278242797,False
krnl_KALMAN_1675.cpp,xczu7ev-ffvc1156-2-e,5.0,4.505935,260,92,7,6,19,block_4_1,block_8_1,block_2_1,block_16_1,block_8_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,unroll_8,pipeline,31.0,0.8732329165892969,False
krnl_KALMAN_1676.cpp,xczu7ev-ffvc1156-2-e,5.0,2.252835,352,92,7,7,30,block_4_1,block_16_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline,unroll,pipeline_1,unroll_4,unroll,unroll_2,unroll,34.0,0.7771206393162526,False
krnl_KALMAN_1677.cpp,xczu7ev-ffvc1156-2-e,5.0,2.37593,881,92,7,24,50,cyclic_8_1,cyclic_4_1,block_2_1,block_4_1,cyclic_8_1,cyclic_8_1,pipeline,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,unroll,43.25,0.46685623393702436,False
krnl_KALMAN_1678.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4854,514,92,7,25,64,cyclic_8_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,unroll_8,pipeline,47.0,0.3672261020352373,False
krnl_KALMAN_1680.cpp,xczu7ev-ffvc1156-2-e,5.0,4.92557,103,92,1,2,20,block_4_1,block_16_1,cyclic_4_1,block_4_1,block_8_1,complete_1,pipeline,unroll,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll,28.75,0.9328293969636039,False
krnl_KALMAN_1681.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4854,311,92,7,7,19,block_4_1,block_8_1,block_8_1,block_16_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,31.25,0.8664785847312849,False
krnl_KALMAN_1682.cpp,xczu7ev-ffvc1156-2-e,5.0,4.382755,318,92,7,7,25,block_4_1,block_16_1,cyclic_4_1,complete_1,block_8_1,complete_1,pipeline,unroll,pipeline_1,unroll_4,unroll,unroll_8,pipeline,32.75,0.8176212623687639,False
krnl_KALMAN_1683.cpp,xczu7ev-ffvc1156-2-e,5.0,2.25291,539,92,7,25,52,cyclic_8_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,complete_1,pipeline,unroll,pipeline,unroll_2,unroll_2,unroll_8,unroll,44.0,0.4457246638674629,False
