Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Area,Weight,is_pareto
workload_2144.cpp,xczu7ev-ffvc1156-2-e,3.33,3.5497433700000003,572,2,1,15,74,cyclic_2_1,cyclic_8_1,unroll_16,pipeline,unroll_32,unroll_64,23.0,0.35424498859673315,False
workload_2145.cpp,xczu7ev-ffvc1156-2-e,3.33,3.54293352,504,1,1,13,83,block_256_1,cyclic_512_1,pipeline_1,pipeline,unroll_32,unroll_64,24.5,0.2949243219943498,False
workload_2146.cpp,xczu7ev-ffvc1156-2-e,3.33,3.54634344,550,1,1,22,89,block_512_1,block_32_1,pipeline_1,pipeline,unroll_4,unroll_64,28.25,0.1810484147035386,False
workload_2148.cpp,xczu7ev-ffvc1156-2-e,3.33,3.5497433700000003,597,2,1,15,74,cyclic_2_1,cyclic_4_1,unroll_16,pipeline_1,unroll_8,unroll_64,23.0,0.35424498859673315,False
workload_2150.cpp,xczu7ev-ffvc1156-2-e,3.33,3.54634344,534,1,1,22,89,block_512_1,cyclic_256_1,pipeline_1,pipeline,unroll_32,unroll_64,28.25,0.1810484147035386,False
workload_2151.cpp,xczu7ev-ffvc1156-2-e,3.33,3.5497433700000003,523,2,1,14,78,block_2_1,cyclic_4_1,unroll_64,pipeline,unroll_32,unroll_64,23.75,0.32360197992408823,False
workload_2152.cpp,xczu7ev-ffvc1156-2-e,3.33,3.58721919,1458,1,1,21,30,cyclic_512_1,cyclic_256_1,unroll_64,pipeline,unroll_32,pipeline_1,13.25,0.6159309943886195,False
workload_2153.cpp,xczu7ev-ffvc1156-2-e,3.33,3.58721919,1474,1,1,21,30,cyclic_512_1,cyclic_256_1,unroll_16,pipeline,unroll_16,pipeline_1,13.25,0.6159309943886195,False
workload_2154.cpp,xczu7ev-ffvc1156-2-e,3.33,14.48710506,91,3,1,1,10,cyclic_2_1,cyclic_16_1,unroll_16,unroll_2,unroll_8,unroll_64,3.75,0.7126244356120923,False
workload_2155.cpp,xczu7ev-ffvc1156-2-e,3.33,3.79501785,107,5,1,1,5,cyclic_8_1,cyclic_8_1,unroll_16,pipeline,unroll_32,pipeline_1,3.0,1.0,True
workload_2156.cpp,xczu7ev-ffvc1156-2-e,3.33,3.80523762,116,8,1,3,6,cyclic_8_1,block_16_1,pipeline,pipeline,unroll_32,pipeline,4.5,0.9079669998283215,False
workload_2157.cpp,xczu7ev-ffvc1156-2-e,3.33,4.00962969,116,3,1,1,6,cyclic_4_1,cyclic_8_1,unroll_4,pipeline,unroll_32,pipeline,2.75,0.9761719145139224,False
workload_2158.cpp,xczu7ev-ffvc1156-2-e,3.33,4.013036280000001,116,3,1,1,6,cyclic_4_1,block_4_1,unroll_16,pipeline,unroll_32,pipeline_1,2.75,0.9761327116222185,False
workload_2159.cpp,xczu7ev-ffvc1156-2-e,3.33,3.80183103,129,3,1,4,8,cyclic_8_1,block_64_1,unroll_64,pipeline,unroll_4,pipeline,4.0,0.9272064169282545,False
workload_2160.cpp,xczu7ev-ffvc1156-2-e,3.33,4.44567321,136,1,1,1,6,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_64,pipeline,2.25,1.0,True
workload_2162.cpp,xczu7ev-ffvc1156-2-e,3.33,4.01303961,137,1,1,1,10,cyclic_64_1,block_4_1,pipeline,pipeline,unroll_32,pipeline_1,3.25,0.9553235174281074,False
