Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Area,Weight,is_pareto
workload_128.cpp,xczu7ev-ffvc1156-2-e,10.0,32.46605,74,5,1,5,5,cyclic_64_1,block_16_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_32,pipeline_1,4.0,0.8895070641694959,False
workload_129.cpp,xczu7ev-ffvc1156-2-e,10.0,32.29994,79,10,1,1,4,block_32_1,block_32_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_64,pipeline_1,4.0,0.8899543817951384,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10.0,39.9521,162,1,12,34,32,block_64_1,cyclic_4_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,unroll,19.75,0.3019511354819743,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10.0,164.49805,52,1,1,1,2,block_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline,1.25,0.38990554612614725,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10.0,91.06637,176,1,1,6,31,cyclic_8_1,block_128_1,complete_1,unroll_16,unroll_8,unroll_64,unroll_32,unroll,9.75,0.5303541954021616,False
workload_133.cpp,xczu7ev-ffvc1156-2-e,10.0,33.39853,70,1,2,2,5,cyclic_2_1,cyclic_32_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,unroll,2.5,0.9480234562420427,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10.0,79.32941,66,1,1,16,7,block_128_1,block_4_1,complete_1,unroll_2,pipeline,unroll_4,unroll_2,pipeline,6.25,0.6619575774992138,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10.0,74.40906,177,1,1,3,8,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_64,unroll_4,unroll,3.25,0.7494726713653389,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10.0,43.01834,56,6,1,1,2,cyclic_32_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_2,pipeline_1,2.5,0.9117319302827797,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,10.0,53.21034,72,1,1,1,3,block_4_1,block_64_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline_1,1.5,0.8798853592319017,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10.0,31.95181,72,1,2,2,5,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_64,unroll,2.5,0.9521932038417955,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10.0,32.75341,82,1,1,2,4,cyclic_64_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_32,pipeline_1,2.0,0.9669703392852884,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10.0,48.57869,56,2,1,1,2,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_4,unroll_2,pipeline_1,1.5,0.9051128901238473,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10.0,45.30701,96,1,1,16,10,block_128_1,block_4_1,complete_1,pipeline,pipeline,unroll_8,unroll_4,pipeline,7.0,0.7419799671578713,False
workload_142.cpp,xczu7ev-ffvc1156-2-e,10.0,169.76138,72,1,1,3,16,cyclic_2_1,cyclic_32_1,complete_1,unroll_4,unroll_32,unroll_64,unroll_8,pipeline,5.25,0.35675420159513827,False
workload_143.cpp,xczu7ev-ffvc1156-2-e,10.0,170.93645,126,1,1,7,33,cyclic_2_1,cyclic_128_1,complete_1,unroll_16,unroll_64,unroll_32,unroll_2,pipeline_1,10.5,0.2991411610326236,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10.0,84.56717,173,1,1,3,8,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_4,unroll_4,unroll,3.25,0.7030293742004127,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10.0,324.14218,91,1,1,2,6,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll,2.5,0.10172810570019039,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,10.0,34.06989,59,1,1,1,3,cyclic_8_1,cyclic_32_1,complete_1,unroll_32,pipeline,unroll_64,unroll_16,unroll,1.5,0.9803789427898093,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,10.0,28.54925,455,8,1,1,10,block_16_1,block_16_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,5.0,0.8573408265147445,False
workload_148.cpp,xczu7ev-ffvc1156-2-e,10.0,53.70445,84,1,1,2,4,block_2_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_8,unroll_32,unroll,2.0,0.8719934640461846,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,10.0,42.74986,150,1,1,2,17,block_64_1,block_2_1,complete_1,unroll_64,pipeline,unroll_64,unroll_64,pipeline_1,5.25,0.816714126751692,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10.0,28.54925,451,5,1,1,10,block_16_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline,4.25,0.8900869373737669,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10.0,32.17421,428,6,16,14,32,block_16_1,cyclic_2_1,complete_1,unroll_16,pipeline,unroll_8,pipeline_1,pipeline_1,17.0,0.38026885030277746,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,10.0,155.46637,91,1,1,4,30,cyclic_4_1,cyclic_2_1,complete_1,unroll_32,unroll_64,unroll_8,unroll_8,pipeline,9.0,0.35912755793663476,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10.0,32.1537,413,1,2,4,17,block_4_1,cyclic_128_1,complete_1,unroll_32,pipeline,unroll_2,pipeline_1,unroll,6.0,0.8073144685120303,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,10.0,34.77514,438,1,3,3,18,block_64_1,block_2_1,complete_1,unroll_64,pipeline,unroll_64,pipeline,unroll,6.25,0.7926807881240318,False
workload_155.cpp,xczu7ev-ffvc1156-2-e,10.0,21.64746,411,1,1,1,10,cyclic_4_1,block_32_1,complete_1,pipeline,pipeline,unroll_8,pipeline,pipeline,3.25,0.9324151552476438,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10.0,32.13325,359,5,1,2,14,block_16_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,pipeline_1,5.5,0.8299919756529541,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10.0,27.38189,451,5,1,2,11,block_16_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,4.75,0.8701367900785986,False
workload_158.cpp,xczu7ev-ffvc1156-2-e,10.0,27.38186,441,1,1,2,11,block_4_1,cyclic_64_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,3.75,0.9093046066941047,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10.0,33.03437,937,5,12,12,28,block_16_1,cyclic_64_1,complete_1,pipeline,unroll_8,unroll_8,pipeline_1,pipeline,14.25,0.4693888824367588,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10.0,54.72525,49,1,1,1,1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_8,unroll_8,pipeline,1.0,0.8734843260295801,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10.0,33.52842,53,1,1,1,1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_8,unroll,1.0,0.9936365434814305,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10.0,160.3921,56,1,1,1,4,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_32,unroll_64,pipeline,1.75,0.40323336639615537,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42634,59,5,1,1,3,cyclic_32_1,block_32_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline,2.5,0.9508721636502871,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10.0,32.44685,64,2,1,1,3,cyclic_64_1,block_16_1,complete_1,pipeline,pipeline,pipeline_1,unroll_32,unroll,1.75,0.9768650045807725,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10.0,32.44621,65,1,1,1,3,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_32,pipeline_1,1.5,0.9859288343932113,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10.0,30.77709,77,1,2,2,6,cyclic_2_1,cyclic_32_1,complete_1,unroll_32,unroll_64,unroll_64,unroll_32,unroll,2.75,0.9450484508523472,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42282,88,10,1,1,4,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_64,pipeline_1,4.0,0.8896237604066984,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10.0,160.38573,109,1,1,6,19,cyclic_2_1,block_64_1,complete_1,pipeline,unroll_8,unroll_64,unroll_64,pipeline,6.75,0.37158748885718285,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10.0,152.41485,64,2,1,1,6,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_8,unroll_64,unroll_8,pipeline_1,2.5,0.42942309519265576,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10.0,33.81834,53,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_32,pipeline,unroll_8,unroll_32,pipeline,1.25,0.9876206645508763,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10.0,79.32938,67,1,1,16,7,block_128_1,block_4_1,complete_1,unroll_2,pipeline,unroll_4,unroll_2,pipeline_1,6.25,0.6619576835970988,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10.0,178.71178,82,1,1,2,5,block_4_1,cyclic_64_1,complete_1,unroll_64,unroll_2,pipeline,unroll_64,pipeline_1,2.25,0.3431391756485275,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10.0,33.77421,53,1,1,1,3,cyclic_64_1,block_4_1,complete_1,pipeline,pipeline,unroll_8,unroll_8,pipeline,1.5,0.981503769771456,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10.0,120.7377,137,1,1,5,14,cyclic_2_1,block_32_1,complete_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll,5.25,0.5242163521228184,False
workload_175.cpp,xczu7ev-ffvc1156-2-e,10.0,42.74186,52,1,1,1,2,cyclic_4_1,cyclic_4_1,complete_1,pipeline,pipeline,pipeline_1,unroll_8,pipeline,1.25,0.9392236303256224,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10.0,36.18058,95,2,25,17,26,block_8_1,cyclic_32_1,complete_1,unroll_32,unroll_64,pipeline,unroll_16,unroll,17.5,0.3646438791232057,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10.0,43.21869,164,1,1,3,10,block_64_1,block_128_1,complete_1,unroll_8,pipeline,unroll_2,unroll_32,pipeline_1,3.75,0.8706643072358916,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,47.99498,81,10,1,5,13,block_32_1,block_32_1,complete_1,unroll_32,pipeline,unroll_64,unroll_2,unroll,7.25,0.726226158833317,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,32.58957,56,1,1,1,3,block_2_1,block_32_1,complete_1,pipeline_1,pipeline,unroll_4,unroll_32,unroll,1.5,0.9855032845737385,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,168.47885,53,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_16,unroll_4,unroll_32,unroll_2,pipeline_1,1.5,0.37655327890751045,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,32.29994,53,1,1,1,2,cyclic_4_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_16,unroll_64,pipeline,1.25,0.993152127914809,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,74.43466,62,1,1,8,5,block_64_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_2,pipeline_1,3.75,0.7402942192025137,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10.0,62.53581,66,1,1,5,7,block_2_1,block_32_1,complete_1,pipeline_1,unroll_8,unroll_32,unroll_2,unroll,3.5,0.7993591122658003,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,55.03242,53,1,1,1,3,cyclic_4_1,block_64_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,pipeline,1.5,0.8700295625161916,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10.0,53.70442,145,1,1,3,6,block_64_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_8,unroll_32,unroll,2.75,0.8564811479785185,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,154.31242,77,1,1,2,17,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,pipeline,5.25,0.405653525487765,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,21.62698,444,1,1,5,11,block_64_1,block_128_1,complete_1,pipeline,pipeline,unroll_8,pipeline,pipeline,4.5,0.8834392668625295,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,163.15981,58,1,1,1,4,cyclic_2_1,block_2_1,complete_1,unroll_16,unroll_4,unroll_64,unroll_32,pipeline,1.75,0.39385199912297986,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,32.17421,407,1,2,1,15,block_2_1,block_2_1,complete_1,unroll_64,pipeline,unroll_8,pipeline,pipeline_1,4.75,0.8625950199434916,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,42.69066,61,1,1,15,5,block_128_1,block_2_1,complete_1,pipeline,pipeline,pipeline_1,unroll_2,unroll,5.5,0.8075356635692896,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,34.70477,56,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,unroll_32,pipeline,unroll_8,unroll_16,unroll,1.25,0.9834440392558522,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,27.38186,459,1,1,3,12,block_4_1,cyclic_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,4.25,0.8922162720142466,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,32.2593,60,1,1,1,3,cyclic_2_1,block_32_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_64,pipeline,1.5,1.0,True
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,32.26285,110,10,1,5,14,block_32_1,block_64_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll,7.5,0.7392300721190626,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10.0,27.38186,452,1,1,1,10,cyclic_4_1,block_32_1,complete_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,3.25,0.9242519547202177,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,27.38189,467,5,1,2,11,block_16_1,block_32_1,complete_1,unroll_2,pipeline,unroll_8,pipeline_1,pipeline_1,4.75,0.8701367900785986,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10.0,32.3585,453,1,38,19,46,block_64_1,cyclic_32_1,complete_1,unroll_64,unroll_2,unroll_64,pipeline,unroll,26.0,0.17403405496365132,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,27.38186,469,2,1,1,9,cyclic_64_1,block_16_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,3.25,0.9242519547202177,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,10.0,28.54922,412,5,1,1,10,block_16_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline,4.25,0.8900869956404424,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,33.77418,50,1,1,1,1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_8,unroll,1.0,0.9921937933422716,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,33.77421,51,2,1,1,1,cyclic_4_1,block_4_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_8,pipeline_1,1.25,0.9878147686967222,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,32.52813,52,1,1,1,2,block_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_32,pipeline,1.25,0.9924936349290243,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,42.74186,54,6,1,1,2,cyclic_32_1,cyclic_4_1,complete_1,pipeline,pipeline,pipeline_1,unroll_8,unroll,2.5,0.9129221412970816,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,191.85965,63,1,1,1,3,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,unroll_4,unroll_16,unroll_64,unroll,1.5,0.3054725677977265,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,29.48685,76,1,2,2,5,cyclic_2_1,cyclic_32_1,complete_1,pipeline,unroll_64,unroll_64,unroll_32,unroll,2.5,0.9583274869545523,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,32.26666,87,10,1,5,7,block_32_1,block_32_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_64,unroll,5.75,0.8185291133757736,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,32.32042,55,1,1,1,2,cyclic_4_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_8,unroll_64,unroll,1.25,0.9930957239401327,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,34.08141,51,1,1,1,2,cyclic_8_1,block_32_1,complete_1,pipeline_1,pipeline,unroll_4,unroll_8,pipeline_1,1.25,0.9864327923548526,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,33.45674,70,1,1,5,12,cyclic_4_1,block_64_1,complete_1,pipeline,pipeline,unroll_64,unroll_8,pipeline,4.75,0.8598757703565699,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,32.44621,75,10,1,1,4,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_32,pipeline_1,4.0,0.8895606454155242,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,33.48749,58,2,1,1,2,cyclic_4_1,block_4_1,complete_1,pipeline,pipeline,unroll_64,unroll_8,pipeline,1.5,0.9825483218232703,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,32.46666,54,1,1,1,2,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_32,pipeline,1.25,0.9926775206140335,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,158.09834,76,1,1,2,17,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_32,unroll_32,unroll_64,pipeline,5.25,0.3933188067617055,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,32.29994,68,5,1,1,4,block_16_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_64,pipeline,2.75,0.9423157311527042,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,212.96717,141,1,1,2,17,block_64_1,block_2_1,complete_1,unroll_64,unroll_4,unroll_64,unroll_32,unroll,5.25,0.24140252697838135,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,177.34666,52,1,1,1,3,cyclic_4_1,block_2_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,1.5,0.34835469396697677,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,32.29994,81,10,1,1,4,block_32_1,block_32_1,complete_1,pipeline,pipeline,unroll_8,unroll_64,pipeline_1,4.0,0.8899543817951384,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,53.27149,55,1,1,1,2,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_8,unroll_64,pipeline,1.25,0.8807915644338378,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42282,73,1,1,1,3,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_64,pipeline_1,1.5,0.9859970374888565,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,158.10858,78,1,1,2,16,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_64,pipeline,5.0,0.3954052146117787,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,21.66794,411,1,1,1,10,cyclic_4_1,block_4_1,complete_1,pipeline,pipeline,unroll_8,pipeline,pipeline,3.25,0.9323839108696214,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,165.48109,52,1,1,1,4,block_64_1,block_4_1,complete_1,pipeline,unroll_2,unroll_2,unroll_8,pipeline_1,1.75,0.38609708218508376,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,37.39658,449,1,1,2,15,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,unroll_2,unroll_64,pipeline,pipeline,4.75,0.8501389040648161,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,209.11114,54,1,1,1,2,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_4,unroll_32,unroll_2,unroll,1.25,0.25988995585142216,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,28.54922,467,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline,unroll_4,pipeline_1,pipeline_1,pipeline,3.0,0.9352251681722573,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,32.1537,421,1,1,2,15,cyclic_2_1,block_32_1,complete_1,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline,4.75,0.8626364478395242,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,32.1537,352,4,1,1,11,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline,unroll_32,pipeline_1,pipeline,4.25,0.88203301677145,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,30.76749,70,1,2,2,5,cyclic_2_1,cyclic_32_1,complete_1,unroll_32,unroll_64,pipeline_1,unroll_32,unroll,2.5,0.9552915396111962,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,42.78573,62,1,1,1,3,block_2_1,block_2_1,complete_1,unroll_64,pipeline,unroll_8,unroll_64,pipeline_1,1.5,0.9367764866869988,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,33.52842,53,1,1,1,1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_8,pipeline,1.0,0.9936365434814305,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,32.17418,417,6,4,4,18,cyclic_32_1,block_2_1,complete_1,unroll_64,pipeline,unroll_8,pipeline,pipeline_1,8.0,0.7170502971000964,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,32.7809,49,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,pipeline,pipeline_1,unroll_16,pipeline,1.0,0.9980320729608616,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42634,92,5,1,2,4,cyclic_32_1,block_128_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline,3.0,0.9306949531717218,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,32.1537,445,5,14,9,31,cyclic_128_1,block_16_1,complete_1,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,14.75,0.45243145687249453,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,42.90122,151,1,1,3,16,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline,5.25,0.8162787760444288,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,32.13322,378,1,1,2,15,block_4_1,cyclic_64_1,complete_1,unroll_2,unroll_2,unroll_64,pipeline_1,pipeline_1,4.75,0.8626777480026505,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10.0,21.64746,400,10,1,3,12,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_8,pipeline,pipeline_1,6.5,0.7870039315084368,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,32.13322,353,1,1,3,14,cyclic_4_1,block_128_1,complete_1,unroll_8,pipeline,unroll_32,pipeline_1,pipeline,4.75,0.8626777480026505,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10.0,32.17418,375,1,1,2,15,cyclic_2_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_8,pipeline,unroll,4.75,0.8625950805891985,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,33.52842,54,1,1,1,1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_8,pipeline,1.0,0.9936365434814305,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,32.5281,55,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline,pipeline,unroll_8,unroll_32,pipeline,1.25,0.9924937258413609,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,32.75341,56,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_32,unroll,1.25,0.9917790007149085,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,32.29994,58,1,1,1,2,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_16,unroll_64,pipeline,1.25,0.993152127914809,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,155.14922,61,1,1,1,4,cyclic_4_1,block_2_1,complete_1,pipeline,unroll_4,unroll_32,unroll_64,pipeline,1.75,0.4214068978010498,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,30.77709,80,1,2,3,5,cyclic_2_1,cyclic_64_1,complete_1,unroll_32,unroll_64,unroll_64,unroll_32,unroll,2.75,0.9450484508523472,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,163.04426,71,2,1,1,6,block_16_1,block_32_1,complete_1,pipeline,unroll_4,unroll_8,unroll_64,pipeline,2.5,0.39276734562936577,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,200.30221,110,1,1,2,6,cyclic_2_1,cyclic_128_1,complete_1,pipeline,unroll_64,unroll_2,unroll_32,unroll,2.5,0.28122636201536766,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,218.28618,77,1,1,1,12,block_64_1,block_2_1,complete_1,unroll_32,unroll_4,unroll_32,unroll_2,unroll,3.75,0.2344384076035069,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,32.13325,367,10,1,3,15,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline,pipeline_1,7.25,0.7505498539043406,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,32.29994,65,1,1,1,4,cyclic_4_1,block_32_1,complete_1,pipeline,pipeline,unroll_8,unroll_64,pipeline_1,1.75,0.9772601157982879,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,21.66794,394,4,1,1,9,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline,unroll_8,pipeline,pipeline,3.75,0.9205710072318065,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,32.11274,396,1,1,5,15,block_64_1,block_128_1,complete_1,unroll_8,unroll_2,unroll_64,pipeline_1,pipeline_1,5.5,0.830021247551848,False
