Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_279.cpp,xczu7ev-ffvc1156-2-e,10.0,307.77614,42,24,1,8,15,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline,12.0,0.8353399348407807,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10.0,307.03791,42,25,1,1,4,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,7.75,0.97763646045339,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,10.0,298.88415,45,26,1,1,5,cyclic_32_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,8.25,0.9730114807943324,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10.0,397.0809,48,26,1,1,7,cyclic_2_1,cyclic_16_1,block_2_1,unroll_4,unroll_2,pipeline_1,8.75,0.7818788628816327,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,10.0,449.00029,48,24,1,3,7,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_4,pipeline,8.75,0.6834912110588468,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,10.0,298.88406,48,28,1,3,9,block_8_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,10.25,0.9147326673950457,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10.0,380.27429,57,26,2,3,8,cyclic_2_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_8,9.75,0.7928902479082319,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,10.0,308.4313,57,28,1,17,33,block_8_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,19.75,0.5530570294405809,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10.0,298.88415,70,46,7,3,9,block_64_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,16.25,0.6783603149561221,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10.0,298.88406,70,47,7,3,8,block_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_2,16.25,0.6783603733485294,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10.0,378.94309,80,27,1,7,17,block_4_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_8,13.0,0.7206209012855914,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10.0,307.39147,80,26,1,3,15,cyclic_128_1,block_2_1,block_2_1,unroll_4,unroll_2,pipeline,11.25,0.8664829013254657,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10.0,317.03214,44,24,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline,7.5,0.9643044558057825,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10.0,343.48954,47,25,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,8.0,0.9007519194745901,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10.0,449.65583,51,26,1,3,8,cyclic_8_1,block_4_1,block_2_1,unroll_2,unroll_4,pipeline,9.5,0.674207525770744,False
workload_294.cpp,xczu7ev-ffvc1156-2-e,10.0,307.77597,45,24,1,9,15,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline,12.25,0.8252036613858773,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10.0,300.21514,129,47,15,5,14,block_64_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_2,20.25,0.5419654492597468,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10.0,381.09611,91,26,4,5,15,cyclic_8_1,block_16_1,block_4_1,unroll_4,unroll_2,unroll_8,12.5,0.7326296909551256,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10.0,298.22878,46,24,1,3,6,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,8.5,0.9658431373430835,False
workload_298.cpp,xczu7ev-ffvc1156-2-e,10.0,318.35295,142,27,1,3,20,cyclic_32_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,12.75,0.7962514835566046,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10.0,397.43454,65,41,1,2,12,cyclic_4_1,block_128_1,block_2_1,unroll_2,unroll_2,pipeline_1,14.0,0.6663387018927851,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10.0,307.39147,54,26,1,3,9,cyclic_8_1,block_4_1,cyclic_2_1,unroll_4,unroll_2,pipeline,9.75,0.9188730441997879,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,10.0,292.22815,117,47,15,5,13,block_64_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,20.0,0.5544179497458646,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10.0,300.55811,168,24,1,16,27,block_2_1,cyclic_2_1,complete_1,unroll,unroll_2,unroll_2,17.0,0.650483881959233,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10.0,288.24478,72,24,1,7,12,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,11.0,0.8911747023296307,False
workload_304.cpp,xczu7ev-ffvc1156-2-e,10.0,289.89846,180,26,1,1,8,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,9.0,0.9590534566923963,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10.0,442.39039,123,47,15,5,14,block_64_1,block_4_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,20.25,0.44020788462592964,False
workload_307.cpp,xczu7ev-ffvc1156-2-e,10.0,307.03781,116,26,1,4,20,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll,unroll_2,pipeline,12.75,0.8057208298253631,False
workload_308.cpp,xczu7ev-ffvc1156-2-e,10.0,317.69749,132,24,1,3,19,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,11.75,0.8367059029086149,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10.0,318.35295,132,26,1,3,20,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_64,12.5,0.8061214404507363,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10.0,317.69754,253,25,1,6,37,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_64,17.25,0.6302726200430562,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,10.0,46.22262,425,36,1,30,61,cyclic_32_1,block_4_1,complete_1,unroll_2,pipeline,unroll_8,32.0,0.41070187878913966,False
workload_312.cpp,xczu7ev-ffvc1156-2-e,10.0,46.2199,365,26,1,12,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,20.5,0.6056839061852314,False
workload_313.cpp,xczu7ev-ffvc1156-2-e,10.0,14.33757,1079,24,1,27,76,block_2_1,block_2_1,complete_1,unroll_2,pipeline,pipeline_1,32.0,0.4229484273070032,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56645,1003,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline,pipeline_1,34.0,0.37110379510038494,False
workload_318.cpp,xczu7ev-ffvc1156-2-e,10.0,306.73597,42,24,1,2,5,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,8.0,0.9718846980087092,False
workload_319.cpp,xczu7ev-ffvc1156-2-e,10.0,307.77614,42,25,1,8,15,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,pipeline,12.25,0.8252035225034969,False
workload_320.cpp,xczu7ev-ffvc1156-2-e,10.0,307.03791,42,26,1,1,4,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,8.0,0.9713800773422355,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10.0,324.17686,45,25,1,1,5,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,8.0,0.9394123535890866,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10.0,306.3825,45,25,1,1,6,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,8.25,0.9628800490081022,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10.0,397.73631,52,27,1,1,8,cyclic_128_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,9.25,0.7725328274326406,False
workload_324.cpp,xczu7ev-ffvc1156-2-e,10.0,308.44174,52,46,4,9,18,block_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,19.25,0.5691925072039056,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10.0,324.17691,55,25,1,2,8,cyclic_8_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_8,9.0,0.911793482224729,False
workload_326.cpp,xczu7ev-ffvc1156-2-e,10.0,291.57278,55,25,1,5,9,block_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,10.0,0.9301313830778919,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10.0,308.44191,58,46,4,9,20,block_128_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,19.75,0.5530506385402925,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10.0,288.24478,75,24,1,9,14,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,12.0,0.8495831914015687,False
workload_329.cpp,xczu7ev-ffvc1156-2-e,10.0,343.48948,78,24,1,3,13,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll,unroll_2,unroll_2,10.25,0.8509476781281043,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10.0,298.22878,43,24,1,2,6,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,8.25,0.9737607089058846,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10.0,307.03774,43,25,1,1,4,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,7.75,0.9776368225245745,False
workload_332.cpp,xczu7ev-ffvc1156-2-e,10.0,307.03791,43,26,1,1,4,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,8.0,0.9713800773422355,False
workload_333.cpp,xczu7ev-ffvc1156-2-e,10.0,308.43151,43,28,1,9,17,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,13.75,0.7653221606503389,False
workload_334.cpp,xczu7ev-ffvc1156-2-e,10.0,306.73614,39,24,1,1,5,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,7.75,0.9782778137362007,False
workload_335.cpp,xczu7ev-ffvc1156-2-e,10.0,450.05629,53,25,1,18,31,block_2_1,block_4_1,complete_1,unroll_2,unroll_4,pipeline,18.75,0.4731119256589429,False
workload_336.cpp,xczu7ev-ffvc1156-2-e,10.0,300.21531,54,25,1,2,7,cyclic_8_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,8.75,0.9556760505820544,False
workload_337.cpp,xczu7ev-ffvc1156-2-e,10.0,306.38233,42,24,1,1,5,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,7.75,0.9790260745002672,False
workload_338.cpp,xczu7ev-ffvc1156-2-e,10.0,300.21514,118,46,14,5,13,block_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,19.5,0.5659984575161096,False
workload_339.cpp,xczu7ev-ffvc1156-2-e,10.0,300.21531,118,47,14,5,13,block_64_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,19.75,0.5579166671849447,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,10.0,292.22806,118,47,14,4,12,block_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_4,19.25,0.5787796394204885,False
workload_341.cpp,xczu7ev-ffvc1156-2-e,10.0,397.08077,41,26,1,1,4,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,unroll_2,pipeline_1,8.0,0.7897556108980669,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10.0,298.22869,45,24,1,3,6,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,8.5,0.9658432377710917,False
workload_343.cpp,xczu7ev-ffvc1156-2-e,10.0,307.77597,41,24,1,9,16,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline,12.5,0.8151351420576852,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10.0,301.21365,141,26,1,7,26,cyclic_16_1,block_2_1,block_2_1,unroll,unroll_2,unroll_2,15.0,0.7228722337356571,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10.0,307.39151,58,26,1,2,9,cyclic_128_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline,9.5,0.9256026406407717,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10.0,46.22126,329,33,1,12,42,cyclic_32_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,22.0,0.579743608178296,False
workload_347.cpp,xczu7ev-ffvc1156-2-e,10.0,288.90015,287,46,28,9,22,block_64_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,26.25,0.3826879935393951,False
workload_348.cpp,xczu7ev-ffvc1156-2-e,10.0,46.22126,330,33,1,13,43,cyclic_128_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,22.5,0.5710444931292691,False
workload_349.cpp,xczu7ev-ffvc1156-2-e,10.0,46.21999,333,26,1,12,43,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline,pipeline_1,20.5,0.6056838789617082,False
workload_350.cpp,xczu7ev-ffvc1156-2-e,10.0,46.22262,396,36,1,31,61,cyclic_128_1,block_4_1,complete_1,unroll_2,pipeline,unroll_8,32.25,0.4070589236561881,False
workload_351.cpp,xczu7ev-ffvc1156-2-e,10.0,375.90638,939,26,1,53,80,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,40.0,0.1629675749732114,False
workload_352.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56441,960,24,1,23,83,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline,32.75,0.399086180344967,False
workload_357.cpp,xczu7ev-ffvc1156-2-e,10.0,306.73614,40,24,1,1,5,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline,7.75,0.9782778137362007,False
workload_358.cpp,xczu7ev-ffvc1156-2-e,10.0,343.48958,40,24,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,7.5,0.9057876704837462,False
workload_359.cpp,xczu7ev-ffvc1156-2-e,10.0,307.77614,40,24,1,8,15,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,12.0,0.8353399348407807,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10.0,299.55977,47,24,1,2,7,cyclic_4_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_2,8.5,0.9643132188389857,False
workload_361.cpp,xczu7ev-ffvc1156-2-e,10.0,307.03787,47,25,1,1,6,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,8.25,0.9619651794612449,False
workload_362.cpp,xczu7ev-ffvc1156-2-e,10.0,308.44174,47,46,4,9,18,block_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline,19.25,0.5691925072039056,False
workload_363.cpp,xczu7ev-ffvc1156-2-e,10.0,306.3825,47,24,1,1,6,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,8.0,0.9724656257724426,False
workload_364.cpp,xczu7ev-ffvc1156-2-e,10.0,291.57278,54,24,1,5,9,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,9.75,0.9369723639614298,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10.0,289.57598,54,24,1,3,7,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,8.75,0.9660982725361226,False
workload_366.cpp,xczu7ev-ffvc1156-2-e,10.0,292.22815,57,34,14,4,9,block_16_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,15.25,0.7194380316214208,False
workload_367.cpp,xczu7ev-ffvc1156-2-e,10.0,288.24469,77,25,2,9,14,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_8,12.5,0.8291866226170356,False
workload_368.cpp,xczu7ev-ffvc1156-2-e,10.0,317.03197,42,24,1,1,4,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline,7.5,0.9643048231250245,False
workload_369.cpp,xczu7ev-ffvc1156-2-e,10.0,306.38254,39,24,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,7.5,0.985133307078427,False
workload_370.cpp,xczu7ev-ffvc1156-2-e,10.0,308.44191,52,46,4,9,18,block_64_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,19.25,0.5691924027671597,False
workload_371.cpp,xczu7ev-ffvc1156-2-e,10.0,450.7169,99,46,14,36,63,block_64_1,cyclic_2_1,complete_1,unroll_4,unroll_4,pipeline,39.75,0.14247459080333655,False
workload_372.cpp,xczu7ev-ffvc1156-2-e,10.0,344.14495,42,26,1,1,5,cyclic_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,8.25,0.8947739242545588,False
workload_373.cpp,xczu7ev-ffvc1156-2-e,10.0,288.24469,69,25,1,7,13,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,11.5,0.8702480226385485,False
workload_374.cpp,xczu7ev-ffvc1156-2-e,10.0,298.88406,123,46,7,2,11,block_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,16.5,0.6693527735300012,False
workload_375.cpp,xczu7ev-ffvc1156-2-e,10.0,317.03193,46,24,1,1,5,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline,7.75,0.9594656932797704,False
workload_376.cpp,xczu7ev-ffvc1156-2-e,10.0,294.22486,114,26,1,2,8,cyclic_128_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,9.25,0.9481037109811487,False
workload_377.cpp,xczu7ev-ffvc1156-2-e,10.0,323.52149,46,24,1,1,5,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,7.75,0.9465905511468024,False
workload_378.cpp,xczu7ev-ffvc1156-2-e,10.0,307.39134,49,26,1,2,9,cyclic_128_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,9.5,0.925602868405009,False
workload_379.cpp,xczu7ev-ffvc1156-2-e,10.0,292.22815,122,46,14,5,13,block_64_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,19.5,0.5705884145264268,False
workload_380.cpp,xczu7ev-ffvc1156-2-e,10.0,300.55828,169,24,1,16,27,block_2_1,cyclic_2_1,cyclic_4_1,unroll,unroll_2,unroll_2,17.0,0.650483773169623,False
workload_381.cpp,xczu7ev-ffvc1156-2-e,10.0,397.43433,105,41,1,3,20,cyclic_2_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,16.25,0.5956918195672277,False
workload_382.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56589,374,29,1,12,44,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,21.5,0.5886297575103482,False
workload_383.cpp,xczu7ev-ffvc1156-2-e,10.0,46.22126,374,33,1,12,42,cyclic_32_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,22.0,0.579743608178296,False
workload_384.cpp,xczu7ev-ffvc1156-2-e,10.0,46.2199,392,26,1,12,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,20.5,0.6056839061852314,False
workload_385.cpp,xczu7ev-ffvc1156-2-e,10.0,46.2199,343,26,1,12,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,20.5,0.6056839061852314,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,10.0,46.21999,343,26,1,12,43,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,20.5,0.6056838789617082,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10.0,46.2199,441,29,2,14,46,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline_1,22.75,0.5666909154253812,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10.0,46.2199,376,26,1,12,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,20.5,0.6056839061852314,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56645,975,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline,unroll_2,34.0,0.37110379510038494,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10.0,46.22182,972,33,1,24,77,cyclic_32_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,33.75,0.3770332519674926,False
workload_391.cpp,xczu7ev-ffvc1156-2-e,10.0,14.33757,1074,24,1,27,76,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,32.0,0.4229484273070032,False
workload_392.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56645,1062,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,34.0,0.37110379510038494,False
workload_395.cpp,xczu7ev-ffvc1156-2-e,10.0,307.03774,43,27,1,1,5,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,8.5,0.9541353204705106,False
workload_396.cpp,xczu7ev-ffvc1156-2-e,10.0,307.03774,43,26,1,1,4,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,8.0,0.9713803635447421,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10.0,330.83278,46,26,1,1,7,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,8.75,0.9061172343455967,False
workload_398.cpp,xczu7ev-ffvc1156-2-e,10.0,291.57269,54,25,1,5,9,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,10.0,0.9301314717583041,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10.0,289.57589,55,24,1,3,7,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,8.75,1.0,True
workload_400.cpp,xczu7ev-ffvc1156-2-e,10.0,288.24469,71,24,1,7,12,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,11.0,0.8911747578105708,False
workload_401.cpp,xczu7ev-ffvc1156-2-e,10.0,298.22869,45,24,1,2,6,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,8.25,0.9737608097919527,False
workload_402.cpp,xczu7ev-ffvc1156-2-e,10.0,330.17758,45,25,1,1,4,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,7.75,0.9326316102173122,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10.0,306.38237,42,25,1,1,4,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,7.75,0.9790259901445847,False
workload_404.cpp,xczu7ev-ffvc1156-2-e,10.0,292.22815,116,46,14,4,12,block_64_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,19.0,0.5870413837296743,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10.0,288.90015,95,33,28,9,16,block_16_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,21.5,0.5093435376701974,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10.0,397.43454,64,41,1,2,11,cyclic_2_1,block_128_1,block_2_1,unroll_2,unroll_2,pipeline_1,13.75,0.6738220944303782,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10.0,324.17686,49,26,1,1,6,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,8.5,0.9254150242701319,False
workload_408.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56453,357,24,1,12,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,20.5,1.0,True
workload_409.cpp,xczu7ev-ffvc1156-2-e,10.0,46.21999,365,26,1,12,43,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,pipeline,20.5,0.6056838789617082,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56589,376,29,1,12,44,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,21.5,0.5886297575103482,False
workload_411.cpp,xczu7ev-ffvc1156-2-e,10.0,324.17686,54,26,1,1,8,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,9.0,0.9117935702230319,False
workload_412.cpp,xczu7ev-ffvc1156-2-e,10.0,46.22126,339,33,1,12,42,cyclic_32_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,22.0,0.579743608178296,False
workload_413.cpp,xczu7ev-ffvc1156-2-e,10.0,343.48941,41,24,1,1,3,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,7.25,0.9058708659770868,False
workload_414.cpp,xczu7ev-ffvc1156-2-e,10.0,307.7761,49,24,1,17,29,block_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,17.75,0.6197416818743041,False
workload_415.cpp,xczu7ev-ffvc1156-2-e,10.0,306.73597,38,24,1,2,4,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,7.75,0.9782781742467062,False
workload_416.cpp,xczu7ev-ffvc1156-2-e,10.0,307.39134,42,27,1,2,6,cyclic_32_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,9.0,0.939035167368286,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10.0,46.22135,383,33,1,12,43,cyclic_16_1,block_2_1,cyclic_4_1,unroll_2,pipeline,pipeline_1,22.25,0.5753958672192219,False
workload_418.cpp,xczu7ev-ffvc1156-2-e,10.0,379.59846,491,63,30,9,42,block_64_1,block_128_1,complete_1,unroll_2,unroll_2,unroll_8,36.0,0.20342283852581022,False
workload_419.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56598,394,31,1,30,62,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,31.0,0.4269251402089491,False
workload_420.cpp,xczu7ev-ffvc1156-2-e,10.0,285.20789,948,24,1,54,76,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,38.75,0.20778392984291044,False
workload_421.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56645,1025,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline,unroll_8,34.0,0.37110379510038494,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56645,1180,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline,unroll_4,34.0,0.37110379510038494,False
workload_423.cpp,xczu7ev-ffvc1156-2-e,10.0,45.56458,1180,29,1,23,83,cyclic_4_1,block_2_1,cyclic_2_1,unroll_4,pipeline,unroll_2,34.0,0.3711040729981385,False
workload_424.cpp,xczu7ev-ffvc1156-2-e,10.0,14.33757,1197,24,1,27,76,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,32.0,0.4229484273070032,False
workload_425.cpp,xczu7ev-ffvc1156-2-e,10.0,14.33621,1197,24,1,27,77,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,32.25,1.0,True
