Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_3803.cpp,xcu200-fsgd2104-2-e,10.0,19.77256,83,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_16_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,unroll_4,unroll_2,1.0,0.8087120681348274,False
workload_3804.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,103,1,1,1,2,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,1.0,True
workload_3805.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,102,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1.25,0.9750585225361194,False
workload_3806.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,104,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,0.9750585225361194,False
workload_3807.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,63,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1.0,1.0,True
workload_3808.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,62,1,1,1,1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1.0,1.0,True
workload_3809.cpp,xcu200-fsgd2104-2-e,10.0,8.60204,105,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,block_128_1,block_2_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,1.25,0.9695436754223684,False
workload_3810.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,105,1,1,1,2,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,1.25,1.0,True
workload_3811.cpp,xcu200-fsgd2104-2-e,10.0,8.6364,108,3,1,1,2,cyclic_8_1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.75,0.9075260449327714,False
workload_3812.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,103,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1.25,0.9750585225361194,False
workload_3813.cpp,xcu200-fsgd2104-2-e,10.0,6.71197,101,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1.25,0.975220689008226,False
workload_3814.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,104,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_8,1.25,0.9750585225361194,False
workload_3815.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,104,1,1,1,2,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1.25,1.0,True
workload_3816.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,103,1,1,1,2,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3817.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,102,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_2,1.25,1.0,True
workload_3818.cpp,xcu200-fsgd2104-2-e,10.0,6.71192,104,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1.25,0.9752207095669512,False
workload_3819.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,100,1,1,1,2,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1.25,1.0,True
workload_3820.cpp,xcu200-fsgd2104-2-e,10.0,8.59189,80,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_16_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1.25,0.9696098798962238,False
workload_3821.cpp,xcu200-fsgd2104-2-e,10.0,6.96692,102,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1.25,0.9750558403019173,False
workload_3822.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,61,1,1,1,1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1.0,1.0,True
workload_3823.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,100,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,1.0,True
workload_3824.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,100,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_2_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_16,1.25,1.0,True
workload_3825.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,101,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,1.25,0.9750585225361194,False
workload_3826.cpp,xcu200-fsgd2104-2-e,10.0,6.71916,104,1,1,1,2,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,0.9752176875074426,False
workload_3827.cpp,xcu200-fsgd2104-2-e,10.0,8.60456,64,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,block_32_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1.0,0.9997679586292312,False
workload_3828.cpp,xcu200-fsgd2104-2-e,10.0,8.58989,66,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,block_64_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1.25,0.9696228714908725,False
workload_3829.cpp,xcu200-fsgd2104-2-e,10.0,14.39784,64,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_8,1.0,0.8978169784570997,False
workload_3830.cpp,xcu200-fsgd2104-2-e,10.0,6.71192,101,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,0.9752207095669512,False
workload_3831.cpp,xcu200-fsgd2104-2-e,10.0,8.59181,56,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1.0,0.9999990935301926,False
workload_3832.cpp,xcu200-fsgd2104-2-e,10.0,6.96692,98,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1.25,0.9750558403019173,False
workload_3833.cpp,xcu200-fsgd2104-2-e,10.0,14.39784,63,1,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_8,1.0,0.8978169784570997,False
workload_3835.cpp,xcu200-fsgd2104-2-e,5.0,4.38298,318,1,2,3,7,cyclic_16_1,block_128_1,block_32_1,cyclic_4_1,block_32_1,block_64_1,block_128_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,3.25,0.8397335009296542,False
workload_3836.cpp,xcu200-fsgd2104-2-e,5.0,4.3292,445,3,5,3,6,cyclic_32_1,block_64_1,block_16_1,cyclic_32_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,block_32_1,complete_1,pipeline,pipeline,unroll_64,pipeline_1,4.25,0.7701127405378796,False
workload_3839.cpp,xcu200-fsgd2104-2-e,5.0,24.81808,263,1,1,2,5,block_16_1,block_16_1,block_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,block_8_1,block_32_1,complete_1,unroll_64,unroll_4,unroll_4,unroll_2,2.25,0.6690155370565449,False
workload_3842.cpp,xcu200-fsgd2104-2-e,5.0,5.53076,1756,3,1,1,8,block_128_1,block_2_1,cyclic_128_1,cyclic_128_1,block_32_1,block_4_1,cyclic_8_1,block_4_1,block_8_1,complete_1,unroll_8,unroll_8,unroll_4,pipeline,3.25,0.8376478244039809,False
workload_3848.cpp,xcu200-fsgd2104-2-e,5.0,75.188305,1710,1,15,7,12,cyclic_2_1,cyclic_8_1,block_16_1,block_32_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,block_4_1,block_16_1,complete_1,unroll_8,unroll_16,unroll_2,unroll_16,8.75,0.15063697371380652,False
workload_3849.cpp,xcu200-fsgd2104-2-e,5.0,4.35294,732,3,10,4,11,cyclic_64_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_64,unroll_64,7.0,0.5960922839889712,False
workload_3850.cpp,xcu200-fsgd2104-2-e,5.0,14.01772,215,1,1,1,3,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_2,1.5,0.8357867765374075,False
workload_3851.cpp,xcu200-fsgd2104-2-e,5.0,10.80744,169,3,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_16,2.0,0.8680718154381474,False
workload_3852.cpp,xcu200-fsgd2104-2-e,5.0,10.12668,857,3,1,1,7,cyclic_8_1,block_64_1,block_16_1,block_4_1,cyclic_128_1,block_32_1,cyclic_2_1,block_64_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_64,unroll_32,3.0,0.8253671879017355,False
workload_3853.cpp,xcu200-fsgd2104-2-e,5.0,23.788985,322,1,1,2,6,block_2_1,cyclic_4_1,block_2_1,block_128_1,block_32_1,cyclic_4_1,block_2_1,cyclic_32_1,block_4_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_2,2.5,0.6779101802804572,False
workload_3855.cpp,xcu200-fsgd2104-2-e,5.0,24.82364,288,1,1,2,6,block_16_1,block_2_1,cyclic_128_1,cyclic_32_1,block_64_1,block_8_1,block_8_1,cyclic_2_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,2.5,0.6643754407361758,False
workload_3857.cpp,xcu200-fsgd2104-2-e,5.0,20.70032,457,3,1,1,5,cyclic_32_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,block_16_1,block_8_1,cyclic_16_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_4,unroll_2,2.5,0.7187271669024409,False
workload_3859.cpp,xcu200-fsgd2104-2-e,5.0,12.71788,377,3,1,1,7,cyclic_32_1,cyclic_64_1,block_128_1,cyclic_16_1,block_4_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_128_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_32,3.0,0.7989501717321263,False
workload_3861.cpp,xcu200-fsgd2104-2-e,5.0,4.326485,1439,3,20,7,14,cyclic_128_1,cyclic_4_1,block_4_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_16_1,complete_1,pipeline_1,unroll_32,unroll_2,unroll_8,11.0,0.38951902838323127,False
workload_3863.cpp,xcu200-fsgd2104-2-e,5.0,4.31092,1626,3,20,7,16,cyclic_128_1,cyclic_8_1,block_4_1,block_4_1,block_64_1,block_64_1,cyclic_32_1,cyclic_128_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_32,unroll_16,11.5,0.3675840098994958,False
workload_3864.cpp,xcu200-fsgd2104-2-e,5.0,10.88178,424,3,1,3,10,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_4_1,block_64_1,block_128_1,block_8_1,complete_1,unroll_8,unroll_16,unroll_8,unroll_32,4.25,0.7457837228522316,False
workload_3868.cpp,xcu200-fsgd2104-2-e,5.0,11.27148,237,1,1,1,5,cyclic_2_1,block_128_1,block_32_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,block_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,2.0,0.8619297751044235,False
workload_3871.cpp,xcu200-fsgd2104-2-e,5.0,5.43828,643,3,1,2,14,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_64_1,block_16_1,block_2_1,cyclic_32_1,block_64_1,complete_1,unroll_64,unroll_8,unroll_64,pipeline_1,5.0,0.7191393542713572,False
workload_3874.cpp,xcu200-fsgd2104-2-e,5.0,4.37788,142,3,1,2,4,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_32_1,block_16_1,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_64,pipeline_1,2.5,0.8940815441407697,False
workload_3875.cpp,xcu200-fsgd2104-2-e,5.0,12.2792,1231,1,1,9,19,block_2_1,block_128_1,block_32_1,block_128_1,block_32_1,cyclic_4_1,block_2_1,block_32_1,block_4_1,complete_1,unroll_64,unroll_4,unroll_32,unroll_8,7.5,0.5524047671199328,False
workload_3879.cpp,xcu200-fsgd2104-2-e,5.0,5.44008,117,3,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_32_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,block_32_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline,2.0,0.9264000208960809,False
workload_3885.cpp,xcu200-fsgd2104-2-e,5.0,14.01276,333,1,1,1,3,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,block_128_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_2,1.5,0.8358625403644526,False
workload_3892.cpp,xcu200-fsgd2104-2-e,5.0,20.69552,471,3,1,1,5,cyclic_32_1,cyclic_64_1,cyclic_64_1,cyclic_16_1,cyclic_4_1,block_16_1,block_8_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_4,unroll_2,2.5,0.718790914939346,False
workload_3893.cpp,xcu200-fsgd2104-2-e,5.0,3.795045,866,1,3,7,12,block_4_1,block_32_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_64_1,block_32_1,cyclic_8_1,complete_1,pipeline,pipeline,unroll_2,pipeline,5.75,0.6720517396026927,False
workload_3894.cpp,xcu200-fsgd2104-2-e,5.0,10.8864,713,3,1,4,14,cyclic_8_1,block_2_1,block_8_1,block_2_1,cyclic_128_1,cyclic_4_1,block_64_1,block_16_1,block_8_1,complete_1,unroll_16,unroll_16,unroll_8,unroll_32,5.5,0.6710385790045803,False
workload_3896.cpp,xcu200-fsgd2104-2-e,5.0,4.33468,1320,3,20,7,14,cyclic_128_1,block_16_1,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_16_1,block_8_1,block_32_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_2,11.0,0.3895181678501555,False
workload_3897.cpp,xcu200-fsgd2104-2-e,5.0,19.714385,123,1,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,cyclic_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_2,1.25,0.7523848903492995,False
workload_3898.cpp,xcu200-fsgd2104-2-e,5.0,19.97292,200,3,1,1,3,cyclic_32_1,cyclic_64_1,cyclic_8_1,cyclic_16_1,block_4_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_128_1,complete_1,unroll_2,unroll_2,unroll_32,unroll_8,2.0,0.7396793733910882,False
workload_3899.cpp,xcu200-fsgd2104-2-e,5.0,24.84028,403,3,1,2,8,block_8_1,cyclic_128_1,cyclic_128_1,cyclic_32_1,block_64_1,block_8_1,block_8_1,cyclic_64_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,3.5,0.6392258627157754,False
workload_3900.cpp,xcu200-fsgd2104-2-e,5.0,3.81828,876,1,3,7,12,block_4_1,cyclic_2_1,block_16_1,block_4_1,cyclic_8_1,block_64_1,block_2_1,block_4_1,block_2_1,complete_1,pipeline,unroll_16,unroll_16,unroll_8,5.75,0.672052320559209,False
workload_3904.cpp,xcu200-fsgd2104-2-e,5.0,24.83368,303,3,1,1,4,block_128_1,cyclic_64_1,block_16_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_2,2.25,0.6688081357597808,False
workload_3907.cpp,xcu200-fsgd2104-2-e,5.0,10.1214,579,3,1,1,5,cyclic_8_1,block_16_1,block_16_1,block_4_1,block_2_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_64,unroll_32,2.5,0.8524976344410337,False
workload_3912.cpp,xcu200-fsgd2104-2-e,5.0,77.23692,1411,1,30,14,20,block_16_1,cyclic_8_1,block_2_1,block_32_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,block_4_1,block_16_1,complete_1,unroll_8,unroll_4,unroll_4,unroll_16,16.25,0.10083830934968377,False
workload_3913.cpp,xcu200-fsgd2104-2-e,5.0,14.069465,196,1,1,1,3,cyclic_2_1,block_16_1,block_16_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,block_8_1,block_32_1,complete_1,unroll_64,unroll_16,unroll_2,unroll_2,1.5,0.8349964855637942,False
workload_3914.cpp,xcu200-fsgd2104-2-e,5.0,5.4452,159,3,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_32_1,cyclic_128_1,block_64_1,cyclic_2_1,block_8_1,cyclic_64_1,block_32_1,complete_1,unroll_4,unroll_2,unroll_16,pipeline,2.0,0.9263679176881261,False
workload_3915.cpp,xcu200-fsgd2104-2-e,5.0,20.74092,164,3,1,1,3,cyclic_32_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,block_4_1,cyclic_64_1,cyclic_16_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_32,unroll_2,2.0,0.7289164222238921,False
workload_3916.cpp,xcu200-fsgd2104-2-e,5.0,5.432,259,3,1,1,9,cyclic_8_1,block_16_1,block_16_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,block_8_1,block_32_1,complete_1,unroll_64,unroll_16,unroll_4,pipeline_1,3.5,0.8203986740972989,False
workload_3917.cpp,xcu200-fsgd2104-2-e,5.0,3.577865,160,1,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,cyclic_32_1,block_8_1,complete_1,pipeline,unroll_2,unroll_2,unroll_2,1.75,0.950580674850336,False
workload_3923.cpp,xcu200-fsgd2104-2-e,5.0,5.523105,374,3,1,1,5,block_128_1,block_2_1,block_2_1,cyclic_128_1,block_32_1,block_4_1,cyclic_8_1,block_4_1,block_8_1,complete_1,unroll_8,unroll_8,unroll_2,pipeline,2.5,0.8907730634791391,False
workload_3924.cpp,xcu200-fsgd2104-2-e,5.0,4.38046,199,1,2,3,5,cyclic_16_1,cyclic_8_1,block_32_1,cyclic_4_1,block_32_1,block_64_1,cyclic_8_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,unroll_4,pipeline_1,2.75,0.875778820831696,False
workload_3925.cpp,xcu200-fsgd2104-2-e,5.0,4.3292,372,3,5,3,6,cyclic_32_1,block_64_1,block_16_1,cyclic_32_1,block_16_1,cyclic_4_1,block_4_1,block_4_1,block_32_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,4.25,0.7701127405378796,False
workload_3926.cpp,xcu200-fsgd2104-2-e,5.0,15.1016,826,3,1,1,7,cyclic_32_1,cyclic_64_1,block_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,cyclic_128_1,block_32_1,complete_1,unroll_64,unroll_4,unroll_4,unroll_2,3.0,0.7721515377913941,False
workload_3927.cpp,xcu200-fsgd2104-2-e,5.0,10.11644,866,3,1,1,6,cyclic_8_1,block_2_1,block_16_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_2_1,block_128_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_64,unroll_32,2.75,0.8393874966396385,False
workload_3928.cpp,xcu200-fsgd2104-2-e,5.0,4.32766,1544,3,20,7,16,cyclic_128_1,block_2_1,block_4_1,block_2_1,block_2_1,cyclic_4_1,cyclic_16_1,block_128_1,block_32_1,complete_1,pipeline_1,unroll_16,unroll_8,unroll_32,11.5,0.36758244032432263,False
workload_3930.cpp,xcu200-fsgd2104-2-e,5.0,3.54196,140,1,1,1,3,cyclic_2_1,cyclic_32_1,block_16_1,cyclic_32_1,block_16_1,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_64,unroll_2,1.5,0.9693888411674211,False
workload_3932.cpp,xcu200-fsgd2104-2-e,5.0,9.80396,357,1,1,1,5,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_8,2.0,0.8809083407464726,False
workload_3933.cpp,xcu200-fsgd2104-2-e,5.0,24.82336,283,3,1,2,7,block_8_1,cyclic_128_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,block_8_1,block_32_1,cyclic_8_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_32,unroll_2,3.25,0.6465660767442536,False
workload_3936.cpp,xcu200-fsgd2104-2-e,5.0,12.71788,269,3,1,1,6,cyclic_32_1,cyclic_64_1,block_16_1,block_32_1,block_4_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_128_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_32,2.75,0.810831380668099,False
workload_3937.cpp,xcu200-fsgd2104-2-e,5.0,5.4376,1030,3,1,1,14,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,cyclic_128_1,block_16_1,block_2_1,block_16_1,block_64_1,complete_1,unroll_64,unroll_8,unroll_64,pipeline_1,4.75,0.7355252326155097,False
workload_3938.cpp,xcu200-fsgd2104-2-e,5.0,4.31092,1609,3,20,7,16,cyclic_128_1,block_32_1,block_4_1,block_4_1,block_64_1,block_64_1,cyclic_32_1,cyclic_128_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_32,unroll_16,11.5,0.3675840098994958,False
workload_3939.cpp,xcu200-fsgd2104-2-e,5.0,20.7224,163,3,1,1,3,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,block_64_1,block_8_1,block_8_1,complete_1,unroll_8,unroll_4,unroll_4,unroll_2,2.0,0.729175333732806,False
workload_3940.cpp,xcu200-fsgd2104-2-e,5.0,19.70924,153,1,1,1,3,cyclic_2_1,block_128_1,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_128_1,block_4_1,block_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_2,1.5,0.7506118988895105,False
workload_3941.cpp,xcu200-fsgd2104-2-e,5.0,23.80176,539,1,1,3,8,block_2_1,cyclic_8_1,cyclic_128_1,block_128_1,block_32_1,cyclic_4_1,block_2_1,cyclic_32_1,block_4_1,complete_1,unroll_64,unroll_4,unroll_4,unroll_2,3.25,0.6589310843633871,False
workload_3942.cpp,xcu200-fsgd2104-2-e,5.0,33.49568,190,1,1,1,4,block_16_1,block_16_1,cyclic_64_1,cyclic_16_1,cyclic_4_1,block_16_1,block_8_1,block_8_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_4,unroll_2,1.75,0.5627072367757111,False
workload_3943.cpp,xcu200-fsgd2104-2-e,5.0,9.84556,1333,3,1,1,18,cyclic_64_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,unroll_4,unroll_64,unroll_64,5.75,0.6604996841192046,False
workload_3945.cpp,xcu200-fsgd2104-2-e,5.0,3.800165,919,1,3,7,13,block_4_1,cyclic_8_1,block_128_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_64_1,block_32_1,cyclic_8_1,complete_1,pipeline,pipeline,unroll_2,pipeline,6.0,0.6564408893751276,False
workload_3947.cpp,xcu200-fsgd2104-2-e,5.0,77.24334,1701,1,30,15,23,block_16_1,block_128_1,block_2_1,block_32_1,cyclic_8_1,cyclic_32_1,block_128_1,block_4_1,block_16_1,complete_1,unroll_8,unroll_2,unroll_8,unroll_16,17.25,0.10000000000000002,False
