Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Area,Weight,is_pareto
workload_3226.cpp,xcu200-fsgd2104-2-e,10.0,112.91866,82,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_16,unroll,pipeline_1,unroll,1.25,0.9939462241914486,False
workload_3227.cpp,xcu200-fsgd2104-2-e,10.0,571.5753,83,3,1,1,1,cyclic_8_1,cyclic_16_1,block_64_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_2,1.5,0.9767318958196715,False
workload_3228.cpp,xcu200-fsgd2104-2-e,10.0,154.05912,85,1,3,2,3,cyclic_4_1,block_4_1,block_2_1,pipeline_1,pipeline,pipeline,unroll_32,unroll_16,unroll_16,unroll_16,pipeline,unroll,2.25,0.9722786710181559,False
workload_3229.cpp,xcu200-fsgd2104-2-e,10.0,491.62138,76,1,1,1,1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline,unroll_2,1.0,0.9886556627700263,False
workload_3230.cpp,xcu200-fsgd2104-2-e,10.0,745.18485,78,1,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_16,unroll_2,unroll_64,unroll_8,pipeline,unroll_4,pipeline_1,pipeline_1,1.25,0.9749566759386405,False
workload_3231.cpp,xcu200-fsgd2104-2-e,10.0,875.56956,292,1,1,5,9,cyclic_2_1,cyclic_8_1,block_32_1,pipeline,pipeline,unroll_32,unroll_16,unroll_32,unroll_4,unroll_4,pipeline,unroll,4.0,0.9186454713243378,False
workload_3232.cpp,xcu200-fsgd2104-2-e,10.0,509.9689,74,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll,pipeline,unroll_4,1.0,0.9878313863079718,False
workload_3233.cpp,xcu200-fsgd2104-2-e,10.0,921.19038,85,1,1,1,2,cyclic_2_1,block_4_1,block_2_1,pipeline_1,pipeline,unroll_2,unroll_32,unroll_8,unroll_4,unroll_16,pipeline,unroll,1.25,0.9676901875840492,False
workload_3234.cpp,xcu200-fsgd2104-2-e,10.0,597.95162,77,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,unroll_16,unroll_2,unroll_16,unroll_64,unroll_2,unroll_2,pipeline,unroll,1.25,0.9807485977392817,False
workload_3235.cpp,xcu200-fsgd2104-2-e,10.0,1763.60743,92,3,1,1,1,cyclic_8_1,cyclic_8_1,block_2_1,pipeline,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_16,unroll,pipeline,1.5,0.9293083419278955,False
workload_3236.cpp,xcu200-fsgd2104-2-e,10.0,500.13146,395,3,1,7,15,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_16,unroll_32,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline,unroll_2,6.5,0.8776610785869863,False
workload_3237.cpp,xcu200-fsgd2104-2-e,10.0,815.88584,351,1,1,7,15,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,unroll_8,unroll_32,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline,unroll_2,6.0,0.8803625868626207,False
workload_3238.cpp,xcu200-fsgd2104-2-e,10.0,576.81562,89,3,1,1,1,cyclic_8_1,block_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_8,1.5,0.9765474073539221,False
workload_3239.cpp,xcu200-fsgd2104-2-e,10.0,613.52355,89,1,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_64,unroll_16,unroll,pipeline,unroll_2,1.25,0.9801493622780234,False
workload_3240.cpp,xcu200-fsgd2104-2-e,10.0,316.94796,157,1,21,5,10,cyclic_4_1,cyclic_128_1,block_16_1,unroll,unroll_16,pipeline,unroll_64,unroll_4,unroll_4,unroll_2,pipeline_1,unroll,9.25,0.8278271911359254,False
workload_3241.cpp,xcu200-fsgd2104-2-e,10.0,744.21237,123,6,1,1,2,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_8,unroll_16,unroll_4,pipeline,unroll_16,2.5,0.9521339092923149,False
workload_3242.cpp,xcu200-fsgd2104-2-e,10.0,609.82947,524,1,1,13,24,cyclic_2_1,cyclic_2_1,block_2_1,pipeline,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_4,unroll,pipeline,unroll,9.75,0.812185778396925,False
workload_3243.cpp,xcu200-fsgd2104-2-e,10.0,603.03011,91,1,1,1,2,cyclic_4_1,cyclic_8_1,block_2_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll,1.25,0.9805535509623875,False
workload_3244.cpp,xcu200-fsgd2104-2-e,10.0,1764.50109,62,1,1,1,1,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,unroll,pipeline,1.0,0.9323776890352371,False
workload_3245.cpp,xcu200-fsgd2104-2-e,10.0,112.90011,109,1,1,1,3,cyclic_2_1,block_4_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,pipeline,unroll_4,pipeline_1,unroll,1.5,0.9889741413108991,False
workload_3246.cpp,xcu200-fsgd2104-2-e,10.0,750.22034,403,1,1,1,7,cyclic_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_64,unroll_2,pipeline,unroll,pipeline_1,unroll,2.5,0.9519571840326889,False
workload_3247.cpp,xcu200-fsgd2104-2-e,10.0,991.27409,76,1,1,1,1,cyclic_4_1,cyclic_16_1,block_32_1,pipeline_1,unroll_16,unroll_2,unroll_64,unroll_4,pipeline,unroll_4,pipeline_1,unroll,1.0,0.9663449917621961,False
workload_3248.cpp,xcu200-fsgd2104-2-e,10.0,112.93219,84,1,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,pipeline,pipeline_1,unroll,unroll_2,1.25,0.9939461001297009,False
workload_3249.cpp,xcu200-fsgd2104-2-e,10.0,241.93809,105,1,17,4,9,cyclic_4_1,cyclic_16_1,block_32_1,pipeline,unroll_16,pipeline_1,unroll_32,unroll_4,unroll_4,unroll_4,pipeline_1,unroll,7.75,0.8585086234066402,False
workload_3250.cpp,xcu200-fsgd2104-2-e,10.0,177.40956,79,1,1,1,2,cyclic_2_1,cyclic_16_1,block_32_1,unroll,pipeline,pipeline,unroll_64,unroll_4,pipeline,unroll_4,pipeline_1,unroll,1.25,0.9932042388389493,False
workload_3251.cpp,xcu200-fsgd2104-2-e,10.0,731.67708,77,1,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_16,unroll_32,unroll_4,unroll_2,pipeline,unroll_8,1.0,0.9779012094277003,False
workload_3252.cpp,xcu200-fsgd2104-2-e,10.0,743.57534,76,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_32,unroll_2,pipeline,unroll,pipeline_1,unroll,1.0,0.9773698724192909,False
workload_3253.cpp,xcu200-fsgd2104-2-e,10.0,112.91973,82,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,unroll,pipeline,pipeline,unroll_16,unroll_64,unroll_4,unroll_16,pipeline_1,unroll,1.25,0.9939462143806431,False
workload_3254.cpp,xcu200-fsgd2104-2-e,10.0,122.72163,169,1,17,5,10,cyclic_2_1,block_4_1,block_16_1,pipeline,unroll_16,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,8.25,0.8511692306115756,False
workload_3255.cpp,xcu200-fsgd2104-2-e,10.0,2261.01721,128,1,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,pipeline,pipeline_1,unroll_2,unroll_8,unroll_64,pipeline,unroll,unroll,pipeline,1.25,0.9103340234436995,False
workload_3256.cpp,xcu200-fsgd2104-2-e,10.0,678.99709,75,1,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_8_1,pipeline,pipeline,unroll_2,unroll_32,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,1.25,0.9775970284196728,False
workload_3257.cpp,xcu200-fsgd2104-2-e,10.0,561.66042,301,3,1,4,9,cyclic_8_1,cyclic_8_1,block_32_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_2,unroll,pipeline_1,unroll,4.25,0.9214720672915071,False
workload_3258.cpp,xcu200-fsgd2104-2-e,10.0,484.07962,421,1,1,7,16,cyclic_2_1,cyclic_128_1,cyclic_4_1,pipeline,pipeline,unroll_32,unroll_16,unroll_64,unroll_2,unroll,pipeline,unroll,6.25,0.8829852464092502,False
workload_3259.cpp,xcu200-fsgd2104-2-e,10.0,710.74531,642,3,1,1,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline,unroll_16,unroll_2,unroll_32,unroll_64,unroll_4,unroll_2,pipeline_1,unroll,2.5,0.9531100491457217,False
workload_3261.cpp,xcu200-fsgd2104-2-e,10.0,1068.11709,57,1,1,1,1,cyclic_2_1,block_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_4,unroll_4,unroll,pipeline_1,1.0,0.9629389358647977,False
workload_3262.cpp,xcu200-fsgd2104-2-e,10.0,491.61882,81,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll,1.0,0.9886557778066829,False
workload_3263.cpp,xcu200-fsgd2104-2-e,10.0,112.92451,85,1,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_2,1.25,0.9939461705520227,False
workload_3264.cpp,xcu200-fsgd2104-2-e,10.0,112.90523,104,1,1,1,3,cyclic_2_1,block_4_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1.5,0.988974056142868,False
workload_3265.cpp,xcu200-fsgd2104-2-e,10.0,731.67708,76,1,1,1,1,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_16,unroll_32,unroll_2,unroll_2,pipeline,unroll,1.0,0.9779012094277003,False
workload_3266.cpp,xcu200-fsgd2104-2-e,10.0,910.38909,70,1,1,1,1,cyclic_2_1,cyclic_16_1,block_32_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_8,1.0,0.9699374560726,False
workload_3267.cpp,xcu200-fsgd2104-2-e,10.0,605.65155,130,1,1,1,3,cyclic_4_1,cyclic_8_1,block_4_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll,1.5,0.97552034088381,False
workload_3268.cpp,xcu200-fsgd2104-2-e,10.0,123.55866,120,3,17,4,9,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_16,pipeline,unroll_16,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll,8.25,0.8511522350331331,False
workload_3269.cpp,xcu200-fsgd2104-2-e,10.0,112.91973,79,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,unroll,pipeline_1,pipeline,unroll_16,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,1.25,0.9939462143806431,False
workload_3270.cpp,xcu200-fsgd2104-2-e,10.0,474.57946,90,3,1,1,2,cyclic_8_1,cyclic_16_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_2,1.75,0.9750438268602504,False
workload_3271.cpp,xcu200-fsgd2104-2-e,10.0,112.9321,81,1,1,1,2,cyclic_2_1,block_4_1,cyclic_2_1,pipeline_1,pipeline,pipeline,unroll_16,unroll_64,unroll_16,unroll_4,pipeline,unroll_8,1.25,0.9939461009549847,False
workload_3272.cpp,xcu200-fsgd2104-2-e,10.0,177.3571,95,1,1,1,3,cyclic_2_1,block_2_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_32,unroll_4,unroll_8,unroll_4,pipeline,unroll,1.5,0.9878105703501316,False
workload_3273.cpp,xcu200-fsgd2104-2-e,10.0,414.29469,77,1,3,1,3,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll,pipeline,unroll_2,unroll_16,unroll_64,unroll_8,unroll,pipeline_1,unroll,2.0,0.971535870654229,False
workload_3274.cpp,xcu200-fsgd2104-2-e,10.0,3014.7625,71,1,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_16,unroll_64,unroll,unroll_16,unroll,unroll_2,1.0,0.8788917547783041,False
workload_3275.cpp,xcu200-fsgd2104-2-e,10.0,112.91098,82,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_2,pipeline,unroll,1.25,0.9939462946070033,False
workload_3276.cpp,xcu200-fsgd2104-2-e,10.0,651.89877,72,1,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_8,pipeline,unroll_4,pipeline_1,pipeline,1.25,0.9786591430894576,False
workload_3277.cpp,xcu200-fsgd2104-2-e,10.0,609.82947,484,1,1,13,24,cyclic_2_1,cyclic_2_1,block_2_1,pipeline,pipeline_1,unroll_32,unroll_64,unroll_64,pipeline,unroll,pipeline,unroll,9.75,0.812185778396925,False
workload_3278.cpp,xcu200-fsgd2104-2-e,10.0,920.42085,82,1,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_32,unroll_16,unroll,pipeline,unroll_2,1.25,0.9677224702412254,False
workload_3279.cpp,xcu200-fsgd2104-2-e,10.0,582.0585,133,1,1,1,2,cyclic_2_1,cyclic_128_1,block_64_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline,unroll_4,pipeline_1,unroll_2,1.25,0.9813564416475745,False
workload_3280.cpp,xcu200-fsgd2104-2-e,10.0,202.20186,110,1,17,4,8,cyclic_2_1,cyclic_16_1,cyclic_4_1,pipeline,unroll_16,pipeline_1,unroll_16,unroll_64,unroll_4,unroll_2,pipeline,unroll_8,7.5,0.8642474022821455,False
workload_3281.cpp,xcu200-fsgd2104-2-e,10.0,112.9321,82,1,1,1,2,cyclic_2_1,block_4_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_8,unroll,pipeline,unroll_4,1.25,0.9939461009549847,False
workload_3282.cpp,xcu200-fsgd2104-2-e,10.0,147.60789,111,3,5,2,5,cyclic_8_1,cyclic_128_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_16,unroll_8,unroll_16,unroll_16,pipeline,unroll,3.75,0.9410792546211095,False
workload_3283.cpp,xcu200-fsgd2104-2-e,10.0,582.0585,78,1,1,1,1,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_8,1.0,0.984596409076432,False
workload_3284.cpp,xcu200-fsgd2104-2-e,10.0,582.06106,74,1,1,1,1,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline_1,unroll_2,unroll_32,unroll_64,pipeline,unroll_4,pipeline_1,pipeline,1.0,0.9845962943028191,False
workload_3285.cpp,xcu200-fsgd2104-2-e,10.0,600.40867,588,3,1,1,4,cyclic_8_1,block_4_1,block_16_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll,2.25,0.9612512438882389,False
workload_3286.cpp,xcu200-fsgd2104-2-e,10.0,102.42459,116,1,3,2,4,cyclic_4_1,block_4_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_8,unroll_4,unroll,unroll,2.5,0.9680968931022749,False
workload_3287.cpp,xcu200-fsgd2104-2-e,10.0,97.22057,161,3,5,2,5,cyclic_8_1,cyclic_128_1,block_32_1,unroll,pipeline,pipeline,unroll_64,unroll_64,pipeline,unroll_2,pipeline_1,unroll_8,3.75,0.9421311840484243,False
workload_3288.cpp,xcu200-fsgd2104-2-e,10.0,491.62138,78,1,1,1,1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,unroll_4,pipeline,unroll,1.0,0.9886556627700263,False
workload_3289.cpp,xcu200-fsgd2104-2-e,10.0,536.19738,97,1,1,2,4,block_2_1,block_8_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_16,unroll_2,pipeline,unroll,2.0,0.9681726936499676,False
workload_3290.cpp,xcu200-fsgd2104-2-e,10.0,571.57274,87,3,1,1,1,cyclic_8_1,cyclic_16_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll,1.5,0.9767319857777567,False
workload_3291.cpp,xcu200-fsgd2104-2-e,10.0,102.43034,93,1,3,2,3,cyclic_4_1,block_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline,unroll_8,2.25,0.9733198920628988,False
workload_3292.cpp,xcu200-fsgd2104-2-e,10.0,112.93219,83,1,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,pipeline_1,pipeline,pipeline,unroll_16,unroll_64,pipeline,pipeline_1,unroll,unroll_2,1.25,0.9939461001297009,False
workload_3293.cpp,xcu200-fsgd2104-2-e,10.0,4711.47709,76,1,1,1,1,cyclic_2_1,cyclic_128_1,block_32_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_4,unroll_4,unroll_4,unroll,unroll_2,1.0,0.8091470745805798,False
workload_3294.cpp,xcu200-fsgd2104-2-e,10.0,112.95898,82,1,1,1,2,cyclic_2_1,cyclic_8_1,block_32_1,pipeline_1,pipeline,pipeline,unroll_16,unroll_64,unroll_16,unroll,pipeline,unroll_8,1.25,0.9939458544467632,False
workload_3295.cpp,xcu200-fsgd2104-2-e,10.0,587.30138,79,1,1,1,1,cyclic_2_1,cyclic_16_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,pipeline,unroll,pipeline,unroll,1.0,0.9843613683246457,False
workload_3296.cpp,xcu200-fsgd2104-2-e,10.0,97.22266,95,3,5,2,4,cyclic_8_1,cyclic_8_1,block_32_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,pipeline,unroll_2,pipeline_1,pipeline,3.5,0.9472962767080106,False
workload_3297.cpp,xcu200-fsgd2104-2-e,10.0,617.45571,85,1,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_64,unroll_16,unroll,pipeline,unroll_2,1.25,0.9799975113619619,False
workload_3298.cpp,xcu200-fsgd2104-2-e,10.0,496.8617,81,3,1,1,1,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_4,1.5,0.9792813243993368,False
workload_3299.cpp,xcu200-fsgd2104-2-e,10.0,916.62909,62,1,1,1,1,cyclic_2_1,block_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline,1.0,0.969660045190515,False
workload_3300.cpp,xcu200-fsgd2104-2-e,10.0,485.22906,354,1,1,7,15,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll,pipeline,unroll_2,6.0,0.8879453131056978,False
workload_3301.cpp,xcu200-fsgd2104-2-e,10.0,924.82109,65,1,1,1,1,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,pipeline,pipeline,1.0,0.9692959216547792,False
workload_3302.cpp,xcu200-fsgd2104-2-e,10.0,112.91866,80,1,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline,unroll_16,unroll_64,unroll_16,unroll,pipeline,pipeline,1.25,0.9939462241914486,False
workload_3303.cpp,xcu200-fsgd2104-2-e,10.0,97.17978,95,3,5,2,4,cyclic_8_1,cyclic_8_1,cyclic_4_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,pipeline,unroll,pipeline_1,pipeline,3.5,1.0,True
workload_3304.cpp,xcu200-fsgd2104-2-e,10.0,112.90011,102,1,1,1,3,cyclic_2_1,block_4_1,cyclic_128_1,pipeline,pipeline,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll,1.5,0.9889741413108991,False
workload_3305.cpp,xcu200-fsgd2104-2-e,10.0,495.55098,142,1,1,1,2,cyclic_4_1,cyclic_128_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll,pipeline,unroll_8,1.25,0.9845788691971991,False
workload_3306.cpp,xcu200-fsgd2104-2-e,10.0,112.91866,82,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_16,unroll_4,pipeline_1,unroll,1.25,0.9939462241914486,False
workload_3307.cpp,xcu200-fsgd2104-2-e,10.0,102.43034,94,1,3,2,3,cyclic_4_1,block_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,2.25,0.9733198920628988,False
workload_3308.cpp,xcu200-fsgd2104-2-e,10.0,478.51162,86,3,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1.75,0.9749284049061283,False
workload_3309.cpp,xcu200-fsgd2104-2-e,10.0,491.61882,79,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_4,1.0,0.9886557778066829,False
workload_3310.cpp,xcu200-fsgd2104-2-e,10.0,536.19738,98,1,1,2,4,block_2_1,block_8_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,unroll_2,pipeline,unroll,2.0,0.9681726936499676,False
workload_3311.cpp,xcu200-fsgd2104-2-e,10.0,873.2118,75,1,1,1,1,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_32,pipeline,unroll_4,pipeline_1,unroll_2,1.0,0.9715911590371965,False
workload_3312.cpp,xcu200-fsgd2104-2-e,10.0,112.91866,83,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_4,unroll_2,pipeline,unroll,1.25,0.9939462241914486,False
workload_3313.cpp,xcu200-fsgd2104-2-e,10.0,509.97146,73,1,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_4,pipeline,unroll_4,1.0,0.9878312713246864,False
workload_3314.cpp,xcu200-fsgd2104-2-e,10.0,500.13146,376,3,1,7,15,cyclic_8_1,block_4_1,cyclic_4_1,pipeline,unroll_16,unroll_32,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline,unroll_2,6.5,0.8776610785869863,False
workload_3315.cpp,xcu200-fsgd2104-2-e,10.0,389.3993,97,1,1,1,2,cyclic_2_1,block_2_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,unroll_4,unroll,unroll,1.25,0.9882140506622138,False
workload_3316.cpp,xcu200-fsgd2104-2-e,10.0,1505.05419,238,1,1,2,9,cyclic_4_1,block_2_1,cyclic_128_1,pipeline_1,unroll_2,unroll_2,unroll_32,unroll_64,unroll_4,unroll_4,unroll,pipeline_1,3.25,0.9144057744301624,False
workload_3317.cpp,xcu200-fsgd2104-2-e,10.0,482.60762,372,1,1,7,14,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll,pipeline_1,unroll_2,5.75,0.8930014928575665,False
workload_3318.cpp,xcu200-fsgd2104-2-e,10.0,112.99034,146,1,1,1,3,cyclic_2_1,cyclic_128_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_2,unroll,pipeline,unroll,1.5,0.9889726402267804,False
workload_3319.cpp,xcu200-fsgd2104-2-e,10.0,112.91098,87,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,pipeline,unroll_2,1.25,0.9939462946070033,False
workload_3320.cpp,xcu200-fsgd2104-2-e,10.0,97.2201,96,3,5,2,4,cyclic_8_1,cyclic_8_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_8,3.5,0.9472963294825381,False
workload_3321.cpp,xcu200-fsgd2104-2-e,10.0,1127.31802,73,1,1,1,1,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline,unroll_4,unroll,pipeline,1.0,0.9603194375712247,False
workload_3322.cpp,xcu200-fsgd2104-2-e,10.0,491.61882,81,1,1,1,2,cyclic_2_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline,unroll_2,1.25,0.9847210056583079,False
workload_3323.cpp,xcu200-fsgd2104-2-e,10.0,591.2361,74,1,1,1,1,cyclic_2_1,cyclic_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_16,unroll_2,pipeline,unroll,1.0,0.9841849935084194,False
workload_3324.cpp,xcu200-fsgd2104-2-e,10.0,916.56509,69,1,1,1,1,cyclic_2_1,block_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline,1.0,0.9696628902057952,False
workload_3325.cpp,xcu200-fsgd2104-2-e,10.0,112.90661,138,1,1,2,3,cyclic_2_1,cyclic_4_1,cyclic_128_1,unroll,pipeline,pipeline,unroll_16,unroll_64,unroll_4,unroll_16,pipeline_1,unroll,1.75,0.9837194821788137,False
workload_3326.cpp,xcu200-fsgd2104-2-e,10.0,112.99141,149,1,1,1,3,cyclic_2_1,cyclic_128_1,cyclic_4_1,unroll,pipeline,pipeline,unroll_16,unroll_64,unroll_4,unroll,pipeline_1,unroll,1.5,0.9889726224239639,False
workload_3327.cpp,xcu200-fsgd2104-2-e,10.0,177.50509,80,1,1,1,2,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline,pipeline,unroll_16,unroll_4,unroll_8,unroll_4,unroll,unroll,1.25,0.9932028944406764,False
workload_3328.cpp,xcu200-fsgd2104-2-e,10.0,112.9321,83,1,1,1,2,cyclic_2_1,block_4_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_8,unroll,pipeline,unroll,1.25,0.9939461009549847,False
