Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_3315.cpp,xcu200-fsgd2104-2-e,5.0,103.254545,2854,5,1,30,58,cyclic_2_1,cyclic_4_2,block_64_1,complete_1,cyclic_2_1,block_4_1,unroll_4,pipeline,unroll_32,pipeline_1,23.5,0.10584029383506863,False
workload_3316.cpp,xcu200-fsgd2104-2-e,5.0,83.68655,139,5,1,2,4,block_4_1,cyclic_64_1,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_4,unroll_2,unroll_8,pipeline_1,3.0,0.8240223718155819,False
workload_3317.cpp,xcu200-fsgd2104-2-e,5.0,111.41507,2000,3,1,2,10,cyclic_64_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,unroll_32,unroll_4,unroll_16,unroll_4,4.0,0.6292909574344949,False
workload_3318.cpp,xcu200-fsgd2104-2-e,5.0,197.431235,125,5,1,1,2,cyclic_4_1,block_2_2,cyclic_8_2,complete_1,block_8_1,block_8_1,unroll_8,pipeline_1,unroll_2,unroll_4,2.25,0.2423776925072654,False
workload_3319.cpp,xcu200-fsgd2104-2-e,5.0,75.372975,125,6,2,2,4,cyclic_128_1,block_8_2,complete_2,block_8_1,complete_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,3.5,0.8400391845717753,False
workload_3333.cpp,xcu200-fsgd2104-2-e,5.0,66.85382,65,5,2,1,1,cyclic_64_1,block_2_2,block_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,unroll_4,2.25,0.9442472433365215,False
workload_3336.cpp,xcu200-fsgd2104-2-e,5.0,99.70172,243,2,1,1,3,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,block_4_1,block_4_1,unroll_32,unroll_4,unroll_4,unroll_4,1.75,0.7520076094809265,False
workload_3337.cpp,xcu200-fsgd2104-2-e,5.0,77.66461,569,3,2,2,4,block_16_1,cyclic_8_2,block_2_2,block_8_1,cyclic_4_1,cyclic_2_1,unroll_8,pipeline_1,unroll_8,unroll,2.75,0.8697509860331977,False
workload_3347.cpp,xcu200-fsgd2104-2-e,5.0,72.096135,70,3,2,1,1,cyclic_32_1,complete_2,block_2_2,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll,1.75,0.9470825769858192,False
workload_3348.cpp,xcu200-fsgd2104-2-e,5.0,106.62427,85,5,1,1,2,cyclic_2_1,block_4_1,block_8_2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,pipeline_1,2.25,0.6983323596842076,False
workload_3349.cpp,xcu200-fsgd2104-2-e,5.0,75.37223,202,6,2,6,7,cyclic_8_1,block_8_2,complete_2,block_8_1,complete_1,complete_1,unroll_32,pipeline_1,pipeline_1,pipeline,5.25,0.7349632548406536,False
workload_3350.cpp,xcu200-fsgd2104-2-e,5.0,66.853605,243,5,2,5,6,cyclic_64_1,block_2_2,block_4_2,complete_1,block_4_1,cyclic_2_1,unroll_32,unroll_4,pipeline_1,unroll_4,4.5,0.7917930936312695,False
workload_3351.cpp,xcu200-fsgd2104-2-e,5.0,209.57723,439,4,1,1,3,block_16_1,block_4_2,block_32_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,unroll_2,2.25,0.2049449472972522,False
workload_3352.cpp,xcu200-fsgd2104-2-e,5.0,212.75045,423,7,1,1,5,cyclic_4_1,cyclic_64_1,cyclic_8_2,complete_1,block_8_1,block_8_1,unroll_8,pipeline,unroll_2,unroll_4,3.5,0.19291942935833145,False
workload_3353.cpp,xcu200-fsgd2104-2-e,5.0,230.404725,584,2,1,2,5,cyclic_2_1,block_4_2,cyclic_16_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_8,pipeline,unroll_4,unroll_8,2.5,0.15368925681759474,False
workload_3354.cpp,xcu200-fsgd2104-2-e,5.0,202.817605,1361,3,1,2,6,block_8_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,block_8_1,unroll_16,pipeline,unroll_4,unroll_4,3.0,0.22306012383735327,False
workload_3355.cpp,xcu200-fsgd2104-2-e,5.0,103.25381,2845,5,1,31,58,cyclic_2_1,cyclic_4_2,block_64_1,complete_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_8,unroll_32,pipeline_1,23.75,0.10447018421927921,False
workload_3371.cpp,xcu200-fsgd2104-2-e,5.0,76.355275,285,2,1,3,4,cyclic_4_1,complete_2,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,pipeline,pipeline,unroll_8,2.5,0.8885724214963759,False
workload_3372.cpp,xcu200-fsgd2104-2-e,5.0,69.475065,361,5,1,3,5,block_128_1,cyclic_4_1,block_2_1,block_8_1,block_8_1,block_2_1,unroll_16,unroll_2,pipeline,pipeline,3.5,0.8554282444221816,False
workload_3376.cpp,xcu200-fsgd2104-2-e,5.0,255.14366,1092,9,1,7,29,cyclic_64_1,block_64_1,cyclic_128_1,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,unroll_2,11.5,0.10095926475642186,False
workload_3378.cpp,xcu200-fsgd2104-2-e,5.0,78.35149,2283,4,1,17,20,block_4_1,cyclic_4_1,cyclic_4_1,block_8_1,block_8_1,block_2_1,unroll_32,unroll_2,unroll_32,pipeline,10.5,0.45284389144378023,False
workload_3387.cpp,xcu200-fsgd2104-2-e,5.0,75.04568,64,6,2,1,2,cyclic_2_1,cyclic_8_2,block_8_2,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline,2.75,0.8836199127896436,False
workload_3388.cpp,xcu200-fsgd2104-2-e,5.0,72.095535,83,6,2,1,2,cyclic_32_1,block_8_2,block_2_2,block_8_1,complete_1,complete_1,unroll_4,pipeline_1,pipeline,unroll,2.75,0.8967331531464927,False
workload_3389.cpp,xcu200-fsgd2104-2-e,5.0,250.23011,149,6,1,1,2,block_4_1,cyclic_4_1,cyclic_128_1,block_8_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,2.5,0.12089881666937682,False
workload_3390.cpp,xcu200-fsgd2104-2-e,5.0,192.188305,203,3,1,1,2,cyclic_4_1,block_2_2,cyclic_2_2,complete_1,block_8_1,block_8_1,unroll_64,pipeline_1,unroll_2,unroll_4,1.75,0.2612623453622489,False
workload_3391.cpp,xcu200-fsgd2104-2-e,5.0,70.785435,74,4,2,1,1,cyclic_64_1,complete_2,block_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,pipeline,unroll_8,2.0,0.9439409554269328,False
workload_3392.cpp,xcu200-fsgd2104-2-e,5.0,103.59224,277,3,1,3,6,block_16_1,cyclic_8_2,block_2_2,block_8_1,cyclic_4_1,cyclic_2_1,unroll_8,pipeline_1,unroll_8,pipeline_1,3.25,0.6957479663758573,False
workload_3393.cpp,xcu200-fsgd2104-2-e,5.0,71.111585,314,3,2,4,4,cyclic_4_1,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_4,pipeline_1,unroll_4,3.25,0.8685379732684155,False
workload_3394.cpp,xcu200-fsgd2104-2-e,5.0,84.13644,315,3,1,5,9,block_8_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_16,pipeline,unroll_4,pipeline,4.5,0.7511988723197769,False
workload_3395.cpp,xcu200-fsgd2104-2-e,5.0,75.04459,352,3,4,7,10,cyclic_128_1,complete_2,complete_2,cyclic_4_1,block_2_1,complete_1,unroll_32,pipeline,pipeline_1,pipeline,6.0,0.6912375163602855,False
workload_3396.cpp,xcu200-fsgd2104-2-e,5.0,84.01423,302,6,1,3,8,cyclic_64_1,cyclic_128_1,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_4,unroll_2,unroll_8,pipeline_1,4.5,0.7516889426299909,False
workload_3397.cpp,xcu200-fsgd2104-2-e,5.0,69.474465,447,5,3,5,6,cyclic_8_1,cyclic_2_1,block_4_2,block_8_1,complete_1,complete_1,unroll_32,unroll_4,pipeline_1,pipeline,4.75,0.774260734548773,False
workload_3398.cpp,xcu200-fsgd2104-2-e,5.0,72.094455,520,3,5,4,8,cyclic_32_1,complete_2,block_2_2,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_32,unroll,5.0,0.7556047258869937,False
workload_3399.cpp,xcu200-fsgd2104-2-e,5.0,166.52681,599,4,1,2,5,cyclic_16_1,block_8_2,cyclic_4_2,cyclic_8_1,block_4_1,block_4_1,unroll_32,pipeline_1,unroll_4,unroll_4,3.0,0.35916214093253795,False
workload_3400.cpp,xcu200-fsgd2104-2-e,5.0,239.08735,251,2,1,1,3,cyclic_2_1,block_4_2,cyclic_16_1,complete_1,block_4_1,block_8_1,unroll_8,pipeline,unroll_4,unroll_4,1.75,0.13804801928046245,False
workload_3401.cpp,xcu200-fsgd2104-2-e,5.0,174.04448,474,5,1,1,2,cyclic_2_1,block_4_1,block_8_2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,unroll,2.25,0.33041183334104873,False
workload_3402.cpp,xcu200-fsgd2104-2-e,5.0,99.332005,586,4,1,1,6,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,block_8_1,unroll_16,pipeline_1,unroll_8,unroll_4,3.0,0.7288089722606383,False
workload_3403.cpp,xcu200-fsgd2104-2-e,5.0,74.717935,496,6,1,3,5,block_128_1,block_32_1,block_2_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,pipeline,unroll,3.75,0.8272706084115361,False
workload_3404.cpp,xcu200-fsgd2104-2-e,5.0,89.48228,323,4,1,5,9,block_16_1,block_4_2,block_8_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_8,unroll_16,pipeline_1,4.75,0.7163116016161738,False
workload_3405.cpp,xcu200-fsgd2104-2-e,5.0,71.768315,203,2,2,5,5,cyclic_4_1,complete_2,block_2_2,cyclic_4_1,cyclic_8_1,complete_1,unroll_16,pipeline,pipeline,unroll,3.5,0.8509087107420833,False
workload_3406.cpp,xcu200-fsgd2104-2-e,5.0,84.87321,1036,6,1,15,27,block_32_1,block_64_1,block_2_1,complete_1,complete_1,block_8_1,unroll_8,pipeline_1,unroll_8,pipeline,12.25,0.37236742594578787,False
workload_3407.cpp,xcu200-fsgd2104-2-e,5.0,69.474975,1137,6,1,3,5,block_128_1,cyclic_4_1,cyclic_4_2,block_8_1,block_8_1,block_2_1,unroll_32,unroll_8,pipeline,pipeline_1,3.75,0.838930113017666,False
workload_3408.cpp,xcu200-fsgd2104-2-e,5.0,229.298905,131,2,1,1,1,cyclic_2_1,block_4_2,cyclic_16_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,1.25,0.15691584512715234,False
workload_3409.cpp,xcu200-fsgd2104-2-e,5.0,212.75045,1299,7,1,2,8,cyclic_4_1,cyclic_128_1,cyclic_8_2,complete_1,block_8_1,block_8_1,unroll_8,pipeline,unroll_2,unroll_4,4.5,0.18885686356393827,False
workload_3410.cpp,xcu200-fsgd2104-2-e,5.0,100.607705,728,4,1,1,6,cyclic_32_1,cyclic_2_1,cyclic_2_1,complete_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_64,unroll_4,3.0,0.7209378947219232,False
workload_3411.cpp,xcu200-fsgd2104-2-e,5.0,203.86206,874,7,1,7,28,cyclic_64_1,block_64_1,block_4_2,cyclic_8_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,unroll_2,10.75,0.15900612950969756,False
workload_3412.cpp,xcu200-fsgd2104-2-e,5.0,110.78019,1647,1,1,2,9,block_4_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,unroll_32,unroll_4,unroll_16,unroll_4,3.25,0.6525688546043082,False
workload_3413.cpp,xcu200-fsgd2104-2-e,5.0,208.99331,2861,5,1,3,7,cyclic_2_1,cyclic_4_2,block_64_1,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_32,unroll_2,4.0,0.20115034616761043,False
workload_3414.cpp,xcu200-fsgd2104-2-e,5.0,225.14053,2810,3,1,1,5,block_128_1,complete_2,block_16_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_8,unroll_16,unroll_2,2.5,0.16494322486559226,False
workload_3427.cpp,xcu200-fsgd2104-2-e,5.0,103.714885,65,3,1,1,1,block_16_1,cyclic_8_2,block_2_2,block_8_1,block_8_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1.5,0.7260726483887524,False
workload_3428.cpp,xcu200-fsgd2104-2-e,5.0,70.78452,88,7,2,1,2,cyclic_128_1,cyclic_8_2,block_4_2,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll,pipeline,unroll_4,3.0,0.8854732040226824,False
workload_3429.cpp,xcu200-fsgd2104-2-e,5.0,69.475095,114,4,1,1,1,cyclic_32_1,cyclic_2_1,block_2_2,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_2,1.75,0.9635779653221827,False
workload_3430.cpp,xcu200-fsgd2104-2-e,5.0,106.95195,114,7,1,1,2,cyclic_64_1,block_4_1,block_8_2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,pipeline_1,2.75,0.6872137500722126,False
workload_3431.cpp,xcu200-fsgd2104-2-e,5.0,88.724005,114,2,1,2,4,cyclic_2_1,block_4_2,cyclic_16_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,pipeline,unroll_4,pipeline,2.25,0.8187788719232614,False
workload_3432.cpp,xcu200-fsgd2104-2-e,5.0,102.69199,117,1,1,1,4,block_2_1,complete_2,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_4,unroll_2,unroll_8,pipeline_1,1.75,0.7312080979635112,False
workload_3433.cpp,xcu200-fsgd2104-2-e,5.0,204.312485,176,5,1,1,2,cyclic_2_1,block_4_2,block_8_2,block_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll_8,unroll_8,2.25,0.2204729141951614,False
workload_3434.cpp,xcu200-fsgd2104-2-e,5.0,99.78265,179,2,1,1,2,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_4_1,block_4_1,block_4_1,unroll_32,pipeline,unroll_2,unroll_4,1.5,0.7536368433284893,False
workload_3435.cpp,xcu200-fsgd2104-2-e,5.0,74.3912,78,5,1,1,1,cyclic_2_1,block_4_1,block_8_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline,2.0,0.922084228355928,False
workload_3436.cpp,xcu200-fsgd2104-2-e,5.0,65.543035,195,6,2,6,7,cyclic_32_1,block_4_2,block_4_2,block_8_1,block_4_1,cyclic_2_1,unroll_32,unroll_8,pipeline_1,pipeline_1,5.25,0.7441672051609095,False
workload_3437.cpp,xcu200-fsgd2104-2-e,5.0,174.08544,215,2,1,1,2,cyclic_2_1,block_4_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll,1.5,0.3319955734736316,False
workload_3438.cpp,xcu200-fsgd2104-2-e,5.0,72.09614,78,3,2,1,1,cyclic_64_1,complete_2,cyclic_2_2,complete_1,cyclic_2_1,block_8_1,unroll_2,pipeline,pipeline,unroll_8,1.75,0.9470825426273164,False
workload_3439.cpp,xcu200-fsgd2104-2-e,5.0,246.78783,277,3,1,1,3,cyclic_2_1,block_8_2,cyclic_16_1,complete_1,block_4_1,block_8_1,unroll_8,pipeline,unroll_4,unroll_4,2.0,0.12585066836910813,False
workload_3440.cpp,xcu200-fsgd2104-2-e,5.0,197.4311,282,3,1,1,2,cyclic_4_1,block_2_2,block_4_2,complete_1,block_8_1,cyclic_2_1,unroll_64,pipeline_1,unroll_2,unroll_4,1.75,0.24325790718215512,False
workload_3441.cpp,xcu200-fsgd2104-2-e,5.0,212.11655,345,1,1,1,3,block_16_1,complete_2,block_4_2,block_8_1,complete_1,complete_1,unroll_2,unroll_4,unroll_16,unroll_2,1.5,0.19868035196968223,False
workload_3442.cpp,xcu200-fsgd2104-2-e,5.0,71.111625,310,3,2,4,4,cyclic_4_1,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,unroll_32,unroll_4,pipeline_1,unroll_2,3.25,0.8685378742498642,False
workload_3443.cpp,xcu200-fsgd2104-2-e,5.0,76.354465,278,2,2,3,4,cyclic_4_1,complete_2,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_4,pipeline,unroll_8,2.75,0.8768994149237651,False
workload_3444.cpp,xcu200-fsgd2104-2-e,5.0,204.334435,385,4,1,1,3,block_16_1,block_4_2,block_32_1,block_8_1,cyclic_2_1,block_8_1,unroll_2,unroll_2,unroll_16,unroll_2,2.25,0.22040595788103018,False
workload_3445.cpp,xcu200-fsgd2104-2-e,5.0,71.766595,491,2,5,3,5,cyclic_4_1,complete_2,block_2_2,cyclic_4_1,cyclic_4_1,complete_1,unroll_8,pipeline,unroll_8,unroll,3.75,0.8349427630534733,False
workload_3446.cpp,xcu200-fsgd2104-2-e,5.0,74.39144,84,5,1,1,1,cyclic_2_1,block_4_1,block_8_2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll,2.0,0.9220826721036433,False
workload_3447.cpp,xcu200-fsgd2104-2-e,5.0,72.09577,168,3,2,5,5,block_16_1,cyclic_8_2,block_2_2,block_8_1,cyclic_8_1,cyclic_2_1,unroll_16,pipeline_1,pipeline,unroll,3.75,0.834222545856093,False
workload_3448.cpp,xcu200-fsgd2104-2-e,5.0,74.716855,279,3,1,3,5,cyclic_32_1,complete_2,block_2_1,cyclic_4_1,block_2_1,block_2_1,unroll_32,pipeline,pipeline,pipeline,3.0,0.8715041236686375,False
workload_3449.cpp,xcu200-fsgd2104-2-e,5.0,70.785975,86,4,2,1,2,cyclic_128_1,complete_2,block_4_2,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_4,2.25,0.9312031112554456,False
workload_3450.cpp,xcu200-fsgd2104-2-e,5.0,197.63705,156,5,1,1,2,cyclic_64_1,block_2_2,block_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_8,unroll_4,2.25,0.24169610184718984,False
workload_3451.cpp,xcu200-fsgd2104-2-e,5.0,202.55153,512,7,1,1,7,cyclic_4_1,cyclic_32_1,cyclic_8_2,complete_1,cyclic_4_1,block_8_1,unroll_8,pipeline_1,unroll_8,unroll_4,4.0,0.21968484734547417,False
workload_3452.cpp,xcu200-fsgd2104-2-e,5.0,79.960815,699,6,1,3,5,block_128_1,block_32_1,complete_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,pipeline,unroll_2,3.75,0.8079012926141591,False
workload_3453.cpp,xcu200-fsgd2104-2-e,5.0,69.147295,838,3,1,3,4,cyclic_2_1,cyclic_4_1,cyclic_4_2,block_8_1,block_8_1,block_2_1,unroll_32,unroll_8,pipeline,pipeline_1,2.75,0.9059229052473516,False
workload_3454.cpp,xcu200-fsgd2104-2-e,5.0,203.22697,866,1,1,2,4,cyclic_16_1,complete_2,cyclic_4_2,cyclic_8_1,block_2_1,block_4_1,unroll_32,pipeline_1,unroll_4,unroll_4,2.0,0.2242554942643935,False
workload_3455.cpp,xcu200-fsgd2104-2-e,5.0,219.89867,526,3,1,1,3,block_16_1,complete_2,block_32_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,pipeline,unroll_16,unroll_2,2.0,0.1779196624096962,False
workload_3456.cpp,xcu200-fsgd2104-2-e,5.0,208.34797,895,3,1,2,4,block_16_1,block_2_2,block_8_1,complete_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,unroll_16,unroll_4,2.5,0.20797142498572407,False
workload_3457.cpp,xcu200-fsgd2104-2-e,5.0,100.62216,1239,4,1,2,6,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_16,pipeline_1,unroll_16,unroll_4,3.25,0.7135337616985356,False
workload_3458.cpp,xcu200-fsgd2104-2-e,5.0,69.47524,1421,5,1,2,3,block_128_1,cyclic_4_1,block_2_2,block_8_1,block_8_1,complete_1,unroll_8,unroll_2,pipeline,unroll,2.75,0.9051408517092526,False
workload_3459.cpp,xcu200-fsgd2104-2-e,5.0,110.78139,1366,1,1,2,9,block_4_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_32,unroll_4,unroll_16,unroll_4,3.25,0.6525616658730028,False
workload_3460.cpp,xcu200-fsgd2104-2-e,5.0,208.16378,1249,3,1,2,6,block_8_1,cyclic_2_1,block_16_1,block_8_1,block_4_1,cyclic_2_1,unroll_16,unroll_8,unroll_4,unroll_4,3.0,0.20719795047917577,False
workload_3461.cpp,xcu200-fsgd2104-2-e,5.0,204.332935,1832,3,1,1,5,block_128_1,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,unroll_8,unroll_16,unroll_2,2.5,0.21986441606255958,False
workload_3462.cpp,xcu200-fsgd2104-2-e,5.0,67.46629,2249,4,1,17,21,block_4_1,cyclic_4_1,cyclic_4_1,block_8_1,block_8_1,complete_1,unroll_32,unroll_2,unroll_32,pipeline,10.75,0.44622796055318625,False
workload_3463.cpp,xcu200-fsgd2104-2-e,5.0,218.54592,2318,3,1,3,7,block_8_1,complete_2,block_16_1,cyclic_2_1,block_4_1,cyclic_2_1,unroll_16,pipeline_1,unroll_4,unroll_4,3.5,0.17814473016967058,False
workload_3464.cpp,xcu200-fsgd2104-2-e,5.0,202.843865,2447,3,1,2,13,cyclic_32_1,complete_2,cyclic_2_1,complete_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_64,unroll_4,4.75,0.2146488484710209,False
workload_3467.cpp,xcu200-fsgd2104-2-e,5.0,66.526215,53,3,2,1,1,cyclic_4_1,block_2_2,block_2_2,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_4,1.75,0.9769109344897381,False
workload_3468.cpp,xcu200-fsgd2104-2-e,5.0,118.46155,56,5,1,1,1,cyclic_2_1,block_4_1,block_8_2,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,pipeline,2.0,0.6246951329016708,False
workload_3469.cpp,xcu200-fsgd2104-2-e,5.0,84.136665,67,4,1,1,1,block_8_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline,unroll_4,pipeline,1.75,0.8637416112344577,False
workload_3470.cpp,xcu200-fsgd2104-2-e,5.0,78.77147,94,5,1,1,2,cyclic_64_1,block_4_1,block_2_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,pipeline_1,2.25,0.883775423271811,False
workload_3471.cpp,xcu200-fsgd2104-2-e,5.0,204.148645,97,5,1,1,1,cyclic_2_1,block_4_2,block_8_2,block_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,2.0,0.2214133058789477,False
workload_3472.cpp,xcu200-fsgd2104-2-e,5.0,202.551345,115,5,1,1,1,cyclic_2_1,block_4_1,block_8_2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,unroll_4,2.0,0.22635977826524264,False
workload_3473.cpp,xcu200-fsgd2104-2-e,5.0,103.24485,156,1,1,1,4,block_16_1,complete_2,block_4_2,block_8_1,complete_1,complete_1,unroll_2,unroll_4,unroll_16,pipeline_1,1.75,0.7273937994584354,False
workload_3474.cpp,xcu200-fsgd2104-2-e,5.0,208.94223,166,1,1,1,3,block_2_1,complete_2,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll_2,1.5,0.20766168477620706,False
workload_3475.cpp,xcu200-fsgd2104-2-e,5.0,124.21521,175,3,1,1,4,cyclic_64_1,cyclic_16_1,cyclic_2_2,complete_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_16,unroll_4,2.25,0.5868656274159042,False
workload_3476.cpp,xcu200-fsgd2104-2-e,5.0,71.440235,133,5,1,1,1,cyclic_32_1,block_2_2,cyclic_4_1,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,unroll_4,2.0,0.9402329919088476,False
workload_3477.cpp,xcu200-fsgd2104-2-e,5.0,69.474925,208,2,1,4,5,cyclic_16_1,block_4_2,block_2_1,cyclic_4_1,block_2_1,block_4_1,unroll_32,pipeline,pipeline,pipeline,3.0,0.8886127365618276,False
workload_3478.cpp,xcu200-fsgd2104-2-e,5.0,72.095975,69,3,2,1,2,block_16_1,cyclic_8_2,block_2_2,block_8_1,block_8_1,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2.0,0.9363824850809201,False
workload_3479.cpp,xcu200-fsgd2104-2-e,5.0,69.14832,72,3,1,1,1,cyclic_2_1,block_4_1,block_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline,1.5,0.9759960375007963,False
workload_3480.cpp,xcu200-fsgd2104-2-e,5.0,111.86703,142,7,1,1,4,block_4_1,cyclic_64_1,block_8_2,cyclic_8_1,block_4_1,block_4_1,unroll_4,unroll_2,unroll_8,pipeline_1,3.25,0.64606392613349,False
workload_3481.cpp,xcu200-fsgd2104-2-e,5.0,101.07288,190,5,1,1,2,cyclic_32_1,cyclic_2_1,cyclic_4_2,cyclic_4_1,block_4_1,block_2_1,unroll_32,pipeline,unroll_2,unroll_4,2.25,0.7352996313208175,False
workload_3482.cpp,xcu200-fsgd2104-2-e,5.0,197.4311,232,3,1,1,2,cyclic_4_1,block_2_2,cyclic_4_2,complete_1,block_8_1,block_2_1,unroll_64,pipeline_1,unroll_2,unroll_4,1.75,0.24325790718215512,False
workload_3483.cpp,xcu200-fsgd2104-2-e,5.0,202.592365,268,2,1,1,4,cyclic_2_1,block_4_2,cyclic_16_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_8,pipeline,unroll_4,unroll_4,2.0,0.22623151565576638,False
workload_3484.cpp,xcu200-fsgd2104-2-e,5.0,66.525925,168,3,2,5,5,cyclic_4_1,block_2_2,block_4_2,complete_1,block_4_1,cyclic_2_1,unroll_32,unroll_4,pipeline_1,unroll,3.75,0.8412442012210992,False
workload_3485.cpp,xcu200-fsgd2104-2-e,5.0,198.56935,396,6,1,1,5,block_4_1,cyclic_8_2,cyclic_4_1,block_8_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_32,unroll_4,3.25,0.23547289592511705,False
workload_3486.cpp,xcu200-fsgd2104-2-e,5.0,76.683525,449,3,1,3,5,cyclic_32_1,complete_2,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,unroll_32,unroll_2,pipeline,pipeline_1,3.0,0.8625192282029788,False
workload_3487.cpp,xcu200-fsgd2104-2-e,5.0,72.09614,63,3,2,1,1,cyclic_64_1,complete_2,block_2_2,complete_1,cyclic_2_1,block_8_1,unroll_2,pipeline,pipeline,unroll_8,1.75,0.9470825426273164,False
