Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
krnl_KALMAN_10371.cpp,xcu200-fsgd2104-2-e,3.33,1.25519355,126,2,1,1,3,block_2_1,block_4_1,cyclic_4_1,block_16_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,1,1.75,0.952182783702,False
krnl_KALMAN_10509.cpp,xcu200-fsgd2104-2-e,3.33,2.73153906,75,2,0,0,1,block_2_1,block_4_1,cyclic_4_1,block_2_1,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_8,1,0.75,0.957288552629,False
krnl_KALMAN_9906.cpp,xcu200-fsgd2104-2-e,3.33,14.84729451,95,2,0,0,2,block_2_1,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_16,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,2,1,0.5859446561,False
krnl_KALMAN_10257.cpp,xcu200-fsgd2104-2-e,3.33,13.9164363,94,2,0,0,2,block_2_1,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,1,0.610772404863,False
krnl_KALMAN_10396.cpp,xcu200-fsgd2104-2-e,3.33,1.25504037,136,2,1,1,3,block_2_1,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,unroll_64,pipeline_1,2,1.75,0.952185106361,False
krnl_KALMAN_9961.cpp,xcu200-fsgd2104-2-e,3.33,14.84690823,87,2,0,0,2,block_2_1,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,1,1,0.585954831886,False
krnl_KALMAN_10392.cpp,xcu200-fsgd2104-2-e,3.33,1.09459764,283,2,7,4,10,block_2_1,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_64,unroll_8,1,5.75,0.824044588948,False
krnl_KALMAN_10402.cpp,xcu200-fsgd2104-2-e,3.33,1.28260611,161,2,1,1,3,block_2_1,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,1.75,0.95176450377,False
krnl_KALMAN_10200.cpp,xcu200-fsgd2104-2-e,3.33,1.28260611,205,2,1,1,3,block_2_1,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1,1.75,0.95176450377,False
krnl_KALMAN_10233.cpp,xcu200-fsgd2104-2-e,3.33,1.25519355,127,2,1,1,3,block_2_1,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,3,1.75,0.952182783702,False
krnl_KALMAN_10372.cpp,xcu200-fsgd2104-2-e,3.33,1.25519355,127,2,1,1,3,block_2_1,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_64,pipeline_1,1,1.75,0.952182783702,False
krnl_KALMAN_10397.cpp,xcu200-fsgd2104-2-e,3.33,1.4459859,165,2,1,4,8,block_2_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,3.75,0.865840011257,False
krnl_KALMAN_10124.cpp,xcu200-fsgd2104-2-e,3.33,2.72165562,79.5,2,0,0,1,block_2_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,2,0.75,0.95762156611,False
krnl_KALMAN_10190.cpp,xcu200-fsgd2104-2-e,3.33,2.72165562,73,2,0,0,1,block_2_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,2,0.75,0.95762156611,False
krnl_KALMAN_10231.cpp,xcu200-fsgd2104-2-e,3.33,2.72174886,68,2,0,0,1,block_2_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,0.75,0.957618425128,False
krnl_KALMAN_10540.cpp,xcu200-fsgd2104-2-e,3.33,1.09459764,278,2,7,4,10,block_2_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_64,unroll_8,1,5.75,0.824044588948,False
krnl_KALMAN_9870.cpp,xcu200-fsgd2104-2-e,3.33,6.68393937,76,2,0,0,1,block_2_1,block_4_1,cyclic_4_1,block_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,0.75,0.825550645893,False
krnl_KALMAN_9913.cpp,xcu200-fsgd2104-2-e,3.33,6.67713285,78,2,0,0,2,block_2_1,block_4_1,cyclic_4_1,block_8_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,1,0.824320142552,False
krnl_KALMAN_10051.cpp,xcu200-fsgd2104-2-e,3.33,7.15448502,172,2,0,1,6,block_2_1,block_4_1,cyclic_4_1,block_8_1,unroll_2,unroll_16,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_8,1,2.25,0.785431220923,False
krnl_KALMAN_10021.cpp,xcu200-fsgd2104-2-e,3.33,9.45459594,126,2,0,0,3,block_2_1,block_4_1,cyclic_4_1,block_8_1,unroll_2,unroll_16,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_8,1,1.25,0.736445674564,False
krnl_KALMAN_10093.cpp,xcu200-fsgd2104-2-e,3.33,3.33196137,325,2,7,4,10,block_2_1,block_4_1,cyclic_4_1,block_8_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_64,unroll_8,1,5.75,0.786264555851,False
krnl_KALMAN_10327.cpp,xcu200-fsgd2104-2-e,3.33,26.80261722,69,2,0,0,1,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,1,0.75,0.322032572586,False
krnl_KALMAN_9980.cpp,xcu200-fsgd2104-2-e,3.33,3.19348998,565,2,1,7,39,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_8,unroll_8,pipeline_1,1,12.25,0.492966171855,False
krnl_KALMAN_9911.cpp,xcu200-fsgd2104-2-e,3.33,3.19507506,278,2,1,5,23,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,7.75,0.713227832229,False
krnl_KALMAN_10480.cpp,xcu200-fsgd2104-2-e,3.33,1.19348532,186,2,3,2,5,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_64,pipeline_1,1,3,0.911711498,False
krnl_KALMAN_10070.cpp,xcu200-fsgd2104-2-e,3.33,28.90259847,74,2,0,0,2,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,1,0.286022130797,False
krnl_KALMAN_10015.cpp,xcu200-fsgd2104-2-e,3.33,3.18484197,170,2,3,2,7,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,1,3.5,0.85544962607,False
krnl_KALMAN_10047.cpp,xcu200-fsgd2104-2-e,3.33,3.18483531,184,2,3,2,9,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_8,unroll_2,unroll_64,pipeline_1,1,4,0.831757328519,False
krnl_KALMAN_10114.cpp,xcu200-fsgd2104-2-e,3.33,1.09459764,337,2,7,4,10,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_64,pipeline_1,1,5.75,0.824044588948,False
krnl_KALMAN_10130.cpp,xcu200-fsgd2104-2-e,3.33,3.33196137,298,2,7,4,10,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_64,unroll_8,1,5.75,0.786264555851,False
krnl_KALMAN_9851.cpp,xcu200-fsgd2104-2-e,3.33,3.13899453,594,2,1,7,39,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_8,unroll_8,pipeline_1,1,12.25,0.493151332399,False
krnl_KALMAN_9876.cpp,xcu200-fsgd2104-2-e,3.33,3.13896123,559,2,1,7,39,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_8,unroll_8,pipeline_1,1,12.25,0.493151444176,False
krnl_KALMAN_9714.cpp,xcu200-fsgd2104-2-e,3.33,30.93239664,1197,2,3,5,28,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_64,unroll_16,unroll_32,pipeline_1,unroll_8,unroll_8,1,9.5,0.212252383185,False
krnl_KALMAN_9790.cpp,xcu200-fsgd2104-2-e,3.33,29.03925501,69,2,0,0,1,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,2,0.75,0.283935441528,False
krnl_KALMAN_9938.cpp,xcu200-fsgd2104-2-e,3.33,29.03921505,75,2,0,0,1,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,2,0.75,0.283936090173,False
krnl_KALMAN_9937.cpp,xcu200-fsgd2104-2-e,3.33,7.14895722,635,2,1,7,41,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_32,pipeline_1,unroll_64,unroll_8,unroll_8,pipeline_1,1,12.75,0.448564446522,False
krnl_KALMAN_10421.cpp,xcu200-fsgd2104-2-e,3.33,1.25516691,126,2,1,1,3,block_2_1,block_4_1,cyclic_8_1,block_32_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_8,1,1.75,0.952183187655,False
krnl_KALMAN_10175.cpp,xcu200-fsgd2104-2-e,3.33,2.72174886,72,2,0,0,1,block_2_1,block_4_1,cyclic_8_1,block_4_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,1,0.75,0.957618425128,False
krnl_KALMAN_10207.cpp,xcu200-fsgd2104-2-e,3.33,3.12408279,280,2,0,1,11,block_2_1,block_4_1,cyclic_8_1,block_4_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_8,1,3.5,0.856628013755,False
krnl_KALMAN_9914.cpp,xcu200-fsgd2104-2-e,3.33,5.39532261,473,4,1,6,20,block_2_1,block_8_1,block_2_1,block_16_1,unroll_4,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_64,unroll_8,1,7.75,0.680669048512,False
krnl_KALMAN_9884.cpp,xcu200-fsgd2104-2-e,3.33,28.87719057,326,4,0,2,32,block_2_1,block_8_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_8,pipeline_1,pipeline_1,1,9.5,0.237425643072,False
krnl_KALMAN_9866.cpp,xcu200-fsgd2104-2-e,3.33,30.97595304,94,4,0,0,6,block_2_1,block_8_1,block_2_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.250598802824,False
krnl_KALMAN_10209.cpp,xcu200-fsgd2104-2-e,3.33,1.65795372,231.5,4,3,2,7,block_2_1,block_8_1,block_32_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_64,unroll_8,2,4,0.849301355448,False
krnl_KALMAN_10111.cpp,xcu200-fsgd2104-2-e,3.33,1.69208955,222,4,3,2,8,block_2_1,block_8_1,cyclic_2_1,block_8_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_64,unroll_8,1,4.25,0.833824530048,False
krnl_KALMAN_10020.cpp,xcu200-fsgd2104-2-e,3.33,1.69208955,235.5,4,3,2,7,block_2_1,block_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_64,unroll_8,2,4,0.849102028029,False
krnl_KALMAN_10179.cpp,xcu200-fsgd2104-2-e,3.33,1.69208955,267,4,3,2,8,block_2_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_64,unroll_8,1,4.25,0.833824530048,False
krnl_KALMAN_9856.cpp,xcu200-fsgd2104-2-e,3.33,3.08294064,122,4,1,5,10,block_2_1,block_8_1,cyclic_4_1,block_16_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_64,pipeline_1,1,5,0.806535386148,False
krnl_KALMAN_10334.cpp,xcu200-fsgd2104-2-e,3.33,1.04037858,290,4,7,4,10,block_2_1,block_8_1,cyclic_4_1,block_32_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_8,unroll_64,unroll_8,1,6.25,0.803281599098,False
krnl_KALMAN_9692.cpp,xcu200-fsgd2104-2-e,3.33,35.24931207,746,4,3,4,26,block_2_1,block_8_1,cyclic_4_1,block_4_1,unroll_8,unroll_64,unroll_16,unroll_32,pipeline_1,unroll_8,pipeline_1,1,9.25,0.168550538103,False
krnl_KALMAN_9601.cpp,xcu200-fsgd2104-2-e,3.33,40.81430151,871,4,3,5,42,block_2_1,block_8_1,cyclic_4_1,block_4_1,unroll_8,unroll_64,unroll_16,unroll_32,unroll_2,unroll_8,unroll_2,1,13.5,0.11167457437,False
krnl_KALMAN_9728.cpp,xcu200-fsgd2104-2-e,3.33,35.00462367,371,4,1,3,22,block_2_1,block_8_1,cyclic_4_1,block_4_1,unroll_8,unroll_64,unroll_8,unroll_32,pipeline_1,unroll_8,pipeline_1,1,7.5,0.180154317896,False
krnl_KALMAN_9778.cpp,xcu200-fsgd2104-2-e,3.33,3.16512171,167,4,3,2,7,block_2_1,block_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,1,4,0.832071301296,False
krnl_KALMAN_9887.cpp,xcu200-fsgd2104-2-e,3.33,3.13029657,161,4,3,2,7,block_2_1,block_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,1,4,0.832621700463,False
krnl_KALMAN_10103.cpp,xcu200-fsgd2104-2-e,3.33,4.47787098,147,13,0,0,2,block_2_1,cyclic_128_1,block_4_1,block_8_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_8,1,3.75,0.818411665635,False
krnl_KALMAN_10486.cpp,xcu200-fsgd2104-2-e,3.33,1.42181676,1476,13,7,8,16,block_2_1,cyclic_128_1,cyclic_4_1,block_4_1,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_64,unroll_8,1,11,0.555971957222,False
krnl_KALMAN_10271.cpp,xcu200-fsgd2104-2-e,3.33,26.80251066,125,13,0,0,2,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,3.75,0.309726540596,False
krnl_KALMAN_10323.cpp,xcu200-fsgd2104-2-e,3.33,1.37470725,992,7,1,7,29,block_2_1,cyclic_16_1,cyclic_4_1,block_16_1,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_8,1,11,0.556013946791,False
krnl_KALMAN_9858.cpp,xcu200-fsgd2104-2-e,3.33,8.36305524,450,7,3,4,16,block_2_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_16,unroll_4,1,7.5,0.634842624972,False
krnl_KALMAN_9773.cpp,xcu200-fsgd2104-2-e,3.33,30.46439178,664,2,0,3,23,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,pipeline_1,unroll_64,unroll_2,unroll_32,unroll_2,unroll_16,unroll_8,1,7,0.23681058353,False
krnl_KALMAN_9791.cpp,xcu200-fsgd2104-2-e,3.33,39.4887717,117,2,0,1,18,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_16,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_4,1,5.25,0.145856791394,False
krnl_KALMAN_9796.cpp,xcu200-fsgd2104-2-e,3.33,39.72235122,72,2,0,0,3,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,1,1.25,0.151238314651,False
krnl_KALMAN_9662.cpp,xcu200-fsgd2104-2-e,3.33,39.65750946,154,2,0,2,20,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_8,unroll_64,unroll_4,unroll_32,unroll_2,pipeline_1,pipeline_1,1,6,0.14312039307,False
krnl_KALMAN_9712.cpp,xcu200-fsgd2104-2-e,3.33,32.49175572,495,2,0,1,4,block_2_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.75,0.231134878032,False
krnl_KALMAN_9754.cpp,xcu200-fsgd2104-2-e,3.33,38.84773338,510,2,0,1,5,block_2_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_8,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,1,2,0.158319720212,False
krnl_KALMAN_9795.cpp,xcu200-fsgd2104-2-e,3.33,27.29671929,598,13,0,0,3,block_2_1,cyclic_32_1,block_32_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4,0.300115557605,False
krnl_KALMAN_9896.cpp,xcu200-fsgd2104-2-e,3.33,3.94895376,292,13,3,3,9,block_2_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,1,7,0.734076728428,False
krnl_KALMAN_10057.cpp,xcu200-fsgd2104-2-e,3.33,13.95232371,832,13,0,2,22,block_2_1,cyclic_32_1,cyclic_4_1,block_32_1,pipeline_1,unroll_2,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_8,1,9.25,0.479507858037,False
krnl_KALMAN_9739.cpp,xcu200-fsgd2104-2-e,3.33,27.30000933,137,13,0,0,2,block_2_1,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,3.75,0.301320439584,False
krnl_KALMAN_9830.cpp,xcu200-fsgd2104-2-e,3.33,4.08499425,254,13,3,3,9,block_2_1,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,7,0.731717981438,False
krnl_KALMAN_9673.cpp,xcu200-fsgd2104-2-e,3.33,27.29493441,840,13,0,0,4,block_2_1,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,4.25,0.29874754075,False
krnl_KALMAN_9640.cpp,xcu200-fsgd2104-2-e,3.33,31.22488386,686,13,0,2,63,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,unroll_4,1,19.5,0.116870534436,False
krnl_KALMAN_9618.cpp,xcu200-fsgd2104-2-e,3.33,31.22479062,345,13,0,2,61,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_4,1,19,0.120342793383,False
krnl_KALMAN_9849.cpp,xcu200-fsgd2104-2-e,3.33,29.01208887,105,13,0,0,8,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,1,5.25,0.266977124687,False
krnl_KALMAN_9792.cpp,xcu200-fsgd2104-2-e,3.33,3.94890048,272,13,3,3,9,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,1,7,0.734077647684,False
krnl_KALMAN_10416.cpp,xcu200-fsgd2104-2-e,3.33,1.42181676,417,13,7,5,12,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_64,unroll_8,1,9.25,0.645853558542,False
krnl_KALMAN_9797.cpp,xcu200-fsgd2104-2-e,3.33,29.03908185,80,13,0,0,2,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.273544498735,False
krnl_KALMAN_9782.cpp,xcu200-fsgd2104-2-e,3.33,8.09533656,91,13,0,0,2,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,1,3.75,0.731144698769,False
krnl_KALMAN_10525.cpp,xcu200-fsgd2104-2-e,3.33,1.42181676,410,13,7,5,12,block_2_1,cyclic_32_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_64,unroll_8,1,9.25,0.645853558542,False
krnl_KALMAN_10160.cpp,xcu200-fsgd2104-2-e,3.33,4.4780841,119,1,0,0,2,block_2_1,cyclic_64_1,block_32_1,block_8_1,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,0.75,0.898126191039,False
krnl_KALMAN_10061.cpp,xcu200-fsgd2104-2-e,3.33,7.94493045,1094,1,3,5,13,block_2_1,cyclic_64_1,block_32_1,cyclic_4_1,unroll_8,unroll_64,unroll_2,unroll_4,unroll_8,unroll_64,pipeline_1,1,5.5,0.696678144519,False
krnl_KALMAN_10188.cpp,xcu200-fsgd2104-2-e,3.33,4.63090113,154,1,0,1,6,block_2_1,cyclic_64_1,block_4_1,block_8_1,pipeline_1,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,1,2,0.864024312206,False
krnl_KALMAN_10151.cpp,xcu200-fsgd2104-2-e,3.33,26.80251066,96,1,0,0,2,block_2_1,cyclic_64_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_8,1,0.75,0.322034472988,False
krnl_KALMAN_10236.cpp,xcu200-fsgd2104-2-e,3.33,32.94696672,368,1,0,1,5,block_2_1,cyclic_64_1,block_4_1,cyclic_4_1,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,1.75,0.22498438873,False
krnl_KALMAN_10506.cpp,xcu200-fsgd2104-2-e,3.33,1.72196298,1130,1,7,7,16,block_2_1,cyclic_64_1,block_4_1,cyclic_4_1,pipeline_1,unroll_32,unroll_4,unroll_4,pipeline_1,unroll_64,unroll_8,1,7.75,0.727235109445,False
krnl_KALMAN_10171.cpp,xcu200-fsgd2104-2-e,3.33,3.93489117,442,1,3,4,12,block_2_1,cyclic_64_1,cyclic_16_1,block_16_1,pipeline_1,unroll_64,unroll_2,unroll_8,unroll_2,unroll_64,pipeline_1,1,5,0.791807202335,False
krnl_KALMAN_10359.cpp,xcu200-fsgd2104-2-e,3.33,1.8483165,380,1,3,4,9,block_2_1,cyclic_64_1,cyclic_16_1,block_2_1,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_8,1,4.25,0.832962167029,False
krnl_KALMAN_10292.cpp,xcu200-fsgd2104-2-e,3.33,4.0580712,425,1,3,4,16,block_2_1,cyclic_64_1,cyclic_2_1,block_16_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,1,6,0.764813585278,False
krnl_KALMAN_10415.cpp,xcu200-fsgd2104-2-e,3.33,2.73004722,120,1,0,0,2,block_2_1,cyclic_64_1,cyclic_2_1,block_2_1,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_8,1,0.75,0.957338827718,False
krnl_KALMAN_9927.cpp,xcu200-fsgd2104-2-e,3.33,13.95389547,620,1,0,2,21,block_2_1,cyclic_64_1,cyclic_2_1,block_32_1,pipeline_1,unroll_2,unroll_4,unroll_32,pipeline_1,pipeline_1,unroll_8,1,6,0.549886273483,False
krnl_KALMAN_10265.cpp,xcu200-fsgd2104-2-e,3.33,1.57213296,648,1,7,7,18,block_2_1,cyclic_64_1,cyclic_2_1,block_32_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_8,unroll_64,unroll_8,1,8.25,0.700122149868,False
krnl_KALMAN_10016.cpp,xcu200-fsgd2104-2-e,3.33,13.99140459,323,1,0,1,11,block_2_1,cyclic_64_1,cyclic_2_1,block_32_1,pipeline_1,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_8,1,3.25,0.586806020048,False
krnl_KALMAN_10156.cpp,xcu200-fsgd2104-2-e,3.33,3.02157207,123,1,0,0,3,block_2_1,cyclic_64_1,cyclic_2_1,block_4_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,1,1,0.942410369385,False
krnl_KALMAN_10204.cpp,xcu200-fsgd2104-2-e,3.33,2.14840944,565,1,3,4,11,block_2_1,cyclic_64_1,cyclic_2_1,block_4_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_64,unroll_8,1,4.75,0.82126462358,False
krnl_KALMAN_10516.cpp,xcu200-fsgd2104-2-e,3.33,1.42181676,525,1,7,6,13,block_2_1,cyclic_64_1,cyclic_2_1,block_4_1,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_64,unroll_8,1,6.75,0.78356527758,False
krnl_KALMAN_10255.cpp,xcu200-fsgd2104-2-e,3.33,1.49722128,921,1,7,8,23,block_2_1,cyclic_64_1,cyclic_2_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_64,unroll_8,1,9.75,0.619260914114,False
krnl_KALMAN_10075.cpp,xcu200-fsgd2104-2-e,3.33,6.75191466,277,1,0,1,11,block_2_1,cyclic_64_1,cyclic_2_1,block_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_8,1,3.25,0.778615644047,False
krnl_KALMAN_10162.cpp,xcu200-fsgd2104-2-e,3.33,1.49679837,1353,1,7,7,23,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_64,unroll_4,unroll_16,unroll_2,unroll_64,unroll_8,1,9.5,0.632411122283,False
