Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_218.cpp,xczu7ev-ffvc1156-2-e,10,0.26088,322,9,67,28,53,cyclic_2_1,block_16_1,block_2_1,unroll_64,1,39.25,0.297587029561,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10,0.26744,143,10,28,13,24,cyclic_2_1,block_16_1,block_4_1,unroll_32,1,18.75,0.636517991266,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,76,11,1,1,4,cyclic_2_1,block_16_1,block_8_1,unroll_8,1,4.25,0.886922080114,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,141,9,28,13,24,cyclic_2_1,block_16_1,cyclic_2_1,unroll_32,1,18.5,0.642367737763,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10,0.25928,310,9,65,28,51,cyclic_2_1,block_16_1,cyclic_2_1,unroll_64,1,38.25,0.310451038833,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,74,9,1,1,4,cyclic_2_1,block_16_1,cyclic_2_1,unroll_8,1,3.75,0.905626108064,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10,0.28056,94,11,2,2,6,cyclic_2_1,block_16_1,cyclic_8_1,unroll_16,1,5.25,0.919423218832,False
workload_51.cpp,xczu7ev-ffvc1156-2-e,10,0.27768,142,11,28,13,24,cyclic_2_1,block_16_1,cyclic_8_1,unroll_32,1,19,0.6296072697,False
workload_129.cpp,xczu7ev-ffvc1156-2-e,10,0.40728,68,10,1,1,2,cyclic_2_1,block_16_1,cyclic_8_1,unroll_4,2,3.5,0.821532901772,False
workload_121.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,76,10,1,1,4,cyclic_2_1,block_16_1,cyclic_8_1,unroll_8,1,4,0.889677802646,False
workload_32.cpp,xczu7ev-ffvc1156-2-e,10,0.92248,117,7,1,1,4,cyclic_2_1,block_2_1,block_16_1,unroll_16,1,3.25,0.296490754705,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10,0.91224,112,4,1,1,3,cyclic_2_1,block_2_1,block_2_1,unroll_16,1,2.25,0.305494385237,False
workload_82.cpp,xczu7ev-ffvc1156-2-e,10,0.91224,113,5,1,1,3,cyclic_2_1,block_2_1,block_4_1,unroll_16,1,2.5,0.305498106178,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,67,11,1,2,3,cyclic_2_1,block_2_1,block_64_1,pipeline_1,1,4.25,0.977053171963,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10,0.92256,142,4,1,9,9,cyclic_2_1,block_2_1,block_64_1,unroll_16,1,5.75,0.294379731666,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,10,0.9244,75,4,1,1,4,cyclic_2_1,block_2_1,block_64_1,unroll_4,1,2.5,0.294984842649,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61,11,1,1,2,cyclic_2_1,block_2_1,cyclic_2_1,pipeline_1,1,3.75,1,True
workload_115.cpp,xczu7ev-ffvc1156-2-e,10,0.91224,112,4,1,1,3,cyclic_2_1,block_2_1,cyclic_2_1,unroll_16,1,2.25,0.305494385237,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10,0.91672,63,4,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,1,1.75,0.301504645274,False
workload_358.cpp,xczu7ev-ffvc1156-2-e,10,0.97336,150,4,1,1,4,cyclic_2_1,block_2_1,cyclic_2_1,unroll_32,1,2.5,0.255446283778,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10,0.91416,68,4,1,1,2,cyclic_2_1,block_2_1,cyclic_2_1,unroll_4,1,2,0.303786433867,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,0.97336,151,5,1,1,5,cyclic_2_1,block_2_1,cyclic_4_1,unroll_32,1,3,0.255398692442,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10,0.91416,68,5,1,1,2,cyclic_2_1,block_2_1,cyclic_4_1,unroll_4,1,2.25,0.303815964395,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10,0.92248,111,5,1,1,3,cyclic_2_1,block_2_1,cyclic_8_1,unroll_16,1,2.5,0.296626496716,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10,1.03464,292,5,1,1,7,cyclic_2_1,block_2_1,cyclic_8_1,unroll_64,1,3.5,0.212137851463,False
workload_6.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,76,16,1,3,4,cyclic_2_1,block_32_1,block_128_1,pipeline_1,1,6,0.937771090442,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,16,1,1,2,cyclic_2_1,block_32_1,cyclic_2_1,pipeline_1,1,5,0.96670497641,False
workload_7.cpp,xczu7ev-ffvc1156-2-e,10,0.27032,100,15,1,2,7,cyclic_2_1,block_32_1,cyclic_2_1,unroll_16,1,6.25,0.91203240195,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,66,21,1,1,3,cyclic_2_1,block_32_1,cyclic_32_1,pipeline_1,1,6.5,0.925329779816,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,152,15,28,13,27,cyclic_2_1,block_32_1,cyclic_4_1,unroll_32,1,20.75,0.597013187245,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,71,11,1,3,4,cyclic_2_1,block_4_1,block_128_1,pipeline_1,1,4.75,0.967502993387,False
workload_97.cpp,xczu7ev-ffvc1156-2-e,10,0.32284,102,5,1,10,10,cyclic_2_1,block_4_1,block_128_1,unroll_8,1,6.5,0.854488377525,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,74,10,1,1,4,cyclic_2_1,block_4_1,block_16_1,unroll_8,1,4,0.889677802646,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,60,12,1,1,2,cyclic_2_1,block_4_1,block_4_1,pipeline_1,1,4,0.993290793033,False
workload_357.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,67,11,1,2,3,cyclic_2_1,block_4_1,block_64_1,pipeline_1,1,4.25,0.977053171963,False
workload_279.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,61,12,1,1,2,cyclic_2_1,block_4_1,block_8_1,pipeline_1,1,4,0.980164771828,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,11,1,1,2,cyclic_2_1,block_4_1,cyclic_2_1,pipeline_1,2,3.75,1,True
workload_425.cpp,xczu7ev-ffvc1156-2-e,10,0.27032,92,6,1,2,4,cyclic_2_1,block_4_1,cyclic_2_1,unroll_16,1,3.25,0.953160415727,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10,0.57368,62.5,5,1,1,1,cyclic_2_1,block_4_1,cyclic_2_1,unroll_2,2,2,0.706105385675,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,136,6,28,13,22,cyclic_2_1,block_4_1,cyclic_2_1,unroll_32,1,17.25,0.668331387337,False
workload_426.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,66,5,1,1,2,cyclic_2_1,block_4_1,cyclic_2_1,unroll_4,1,2.25,0.845923523143,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,0.25928,310,6,65,28,48,cyclic_2_1,block_4_1,cyclic_2_1,unroll_64,1,36.75,0.330359804802,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,72,6,1,1,3,cyclic_2_1,block_4_1,cyclic_2_1,unroll_8,1,2.75,0.915023597111,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,137,6,28,13,22,cyclic_2_1,block_4_1,cyclic_4_1,unroll_32,1,17.25,0.668331387337,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10,0.26088,289,6,62,27,47,cyclic_2_1,block_4_1,cyclic_4_1,unroll_64,1,35.5,0.347522546747,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,74,6,1,1,3,cyclic_2_1,block_4_1,cyclic_4_1,unroll_8,1,2.75,0.915023597111,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,73,6,1,1,3,cyclic_2_1,block_4_1,cyclic_8_1,unroll_8,1,2.75,0.897876941008,False
workload_78.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,66,13,1,2,3,cyclic_2_1,block_64_1,block_16_1,pipeline_1,1,4.75,0.967502993387,False
workload_631.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,82,4,1,2,7,cyclic_2_1,block_64_1,block_2_1,unroll_8,1,3.5,0.908523607189,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,72,10,1,3,4,cyclic_2_1,block_64_1,block_64_1,pipeline_1,1,4.5,0.972655721148,False
workload_492.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,83,6,1,2,7,cyclic_2_1,block_64_1,cyclic_16_1,unroll_8,1,4,0.889677802646,False
workload_457.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,67,11,1,2,3,cyclic_2_1,block_64_1,cyclic_2_1,pipeline_1,1,4.25,0.98660668719,False
workload_439.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,70,4,1,2,4,cyclic_2_1,block_64_1,cyclic_2_1,unroll_4,2,2.75,0.840466696811,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,82,4,1,2,7,cyclic_2_1,block_64_1,cyclic_2_1,unroll_8,1,3.5,0.908523607189,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,63,11,1,2,3,cyclic_2_1,block_64_1,cyclic_4_1,pipeline_1,1,4.25,0.98660668719,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,0.27032,108,5,1,3,11,cyclic_2_1,block_64_1,cyclic_4_1,unroll_16,1,5,0.936013283707,False
workload_499.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,72,4,1,2,4,cyclic_2_1,block_64_1,cyclic_4_1,unroll_4,1,2.75,0.840466696811,False
workload_618.cpp,xczu7ev-ffvc1156-2-e,10,1.01512,1482,4,1,2,10,cyclic_2_1,block_64_1,cyclic_4_1,unroll_64,2,4.25,0.224845667833,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,83,4,1,2,7,cyclic_2_1,block_64_1,cyclic_4_1,unroll_8,1,3.5,0.908523607189,False
workload_471.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,69,10,1,3,4,cyclic_2_1,block_64_1,cyclic_64_1,pipeline_1,1,4.5,0.972655721148,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,82,5,1,2,7,cyclic_2_1,block_64_1,cyclic_8_1,unroll_8,1,3.75,0.892164933552,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,12,1,1,2,cyclic_2_1,block_8_1,block_2_1,pipeline_1,1,4,0.993290793033,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10,0.25928,297,7,67,29,50,cyclic_2_1,block_8_1,block_2_1,unroll_64,1,38.25,0.310451038833,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,12,1,1,2,cyclic_2_1,block_8_1,block_4_1,pipeline_1,1,4,0.993290793033,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,12,1,1,2,cyclic_2_1,block_8_1,cyclic_4_1,pipeline_1,1,4,0.993290793033,False
workload_9.cpp,xczu7ev-ffvc1156-2-e,10,0.26744,139,8,28,13,23,cyclic_2_1,block_8_1,cyclic_4_1,unroll_32,1,18,0.652056322807,False
workload_485.cpp,xczu7ev-ffvc1156-2-e,10,0.2768,149,4,1,20,18,cyclic_2_1,cyclic_128_1,block_128_1,unroll_16,1,10.75,0.80822749011,False
workload_579.cpp,xczu7ev-ffvc1156-2-e,10,0.32028,106,4,1,12,13,cyclic_2_1,cyclic_128_1,block_128_1,unroll_8,1,7.5,0.839504887841,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,67,11,1,3,4,cyclic_2_1,cyclic_128_1,block_2_1,pipeline_1,3,4.75,0.973313778879,False
workload_475.cpp,xczu7ev-ffvc1156-2-e,10,0.26648,98,4,1,4,6,cyclic_2_1,cyclic_128_1,block_2_1,unroll_16,3,3.75,0.95868335221,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,0.26296,145.5,4,30,15,26,cyclic_2_1,cyclic_128_1,block_2_1,unroll_32,2,18.75,0.637543586619,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,1.0244,302,4,1,3,9,cyclic_2_1,cyclic_128_1,block_2_1,unroll_64,1,4.25,0.218598139163,False
workload_482.cpp,xczu7ev-ffvc1156-2-e,10,0.31,77.5,4,1,3,5,cyclic_2_1,cyclic_128_1,block_2_1,unroll_8,2,3.25,0.914328965033,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,0.27016,168,14,30,22,30,cyclic_2_1,cyclic_128_1,block_32_1,unroll_32,1,24,0.533751116253,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10,0.32024,82,14,1,3,6,cyclic_2_1,cyclic_128_1,block_32_1,unroll_8,1,6,0.86528575033,False
workload_277.cpp,xczu7ev-ffvc1156-2-e,10,0.27336,194,4,30,30,35,cyclic_2_1,cyclic_128_1,block_64_1,unroll_32,1,24.75,0.519421580423,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10,0.40728,78,4,1,3,7,cyclic_2_1,cyclic_128_1,block_64_1,unroll_4,1,3.75,0.818802318017,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10,1.03472,372,4,1,11,20,cyclic_2_1,cyclic_128_1,block_64_1,unroll_64,1,9,0.207275780997,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10,0.32024,88,4,1,4,8,cyclic_2_1,cyclic_128_1,block_64_1,unroll_8,2,4.25,0.890240755803,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,67,12,1,3,4,cyclic_2_1,cyclic_128_1,block_8_1,pipeline_1,1,5,0.961912358684,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,0.27,147,6,30,15,26,cyclic_2_1,cyclic_128_1,block_8_1,unroll_32,1,19.25,0.625897646861,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,69,11,1,3,4,cyclic_2_1,cyclic_128_1,cyclic_2_1,pipeline_1,1,4.75,0.973313778879,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,0.26648,95,4,1,4,6,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_16,2,3.75,0.95868335221,False
workload_626.cpp,xczu7ev-ffvc1156-2-e,10,0.25976,145,4,30,15,25,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_32,1,18.5,0.643409843389,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,68,4,1,2,4,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_4,1,2.75,0.840466696811,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,0.31,74,4,1,3,5,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_8,1,3.25,0.914328965033,False
workload_429.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,67,11,1,3,4,cyclic_2_1,cyclic_128_1,cyclic_4_1,pipeline_1,1,4.75,0.973313778879,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10,0.26648,96,5,1,4,6,cyclic_2_1,cyclic_128_1,cyclic_4_1,unroll_16,2,4,0.95587921433,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,0.25976,143.5,5,30,15,25,cyclic_2_1,cyclic_128_1,cyclic_4_1,unroll_32,2,18.75,0.63825980882,False
workload_298.cpp,xczu7ev-ffvc1156-2-e,10,0.31,80,4,1,3,5,cyclic_2_1,cyclic_128_1,cyclic_4_1,unroll_8,1,3.25,0.914328965033,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,73,10,1,3,5,cyclic_2_1,cyclic_128_1,cyclic_64_1,pipeline_1,1,4.75,0.967502993387,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,10,0.27,156,4,31,16,27,cyclic_2_1,cyclic_128_1,cyclic_64_1,unroll_32,1,19.5,0.620818750657,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10,0.26504,544,6,69,87,75,cyclic_2_1,cyclic_16_1,block_128_1,unroll_64,1,59.25,0.126022044513,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10,0.27672,96,11,1,2,5,cyclic_2_1,cyclic_16_1,block_16_1,unroll_16,1,4.75,0.931912406024,False
workload_69.cpp,xczu7ev-ffvc1156-2-e,10,0.26664,323,11,69,36,53,cyclic_2_1,cyclic_16_1,block_16_1,unroll_64,1,42.25,0.261373025369,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10,0.57368,61,7,1,1,2,cyclic_2_1,cyclic_16_1,block_2_1,unroll_2,1,2.75,0.698335398108,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,0.91288,79,7,1,1,3,cyclic_2_1,cyclic_16_1,block_2_1,unroll_8,1,3,0.304867872307,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,63,14,1,1,2,cyclic_2_1,cyclic_16_1,block_4_1,pipeline_1,1,4.5,0.979947682472,False
workload_107.cpp,xczu7ev-ffvc1156-2-e,10,0.26504,391,6,69,58,62,cyclic_2_1,cyclic_16_1,block_64_1,unroll_64,1,48.75,0.196036357201,False
workload_339.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,65,7,1,1,2,cyclic_2_1,cyclic_16_1,cyclic_2_1,unroll_4,1,2.75,0.840466696811,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,0.25976,139,8,30,13,23,cyclic_2_1,cyclic_16_1,cyclic_4_1,unroll_32,1,18.5,0.643409843389,False
workload_114.cpp,xczu7ev-ffvc1156-2-e,10,1.00888,66,6,1,1,3,cyclic_2_1,cyclic_16_1,cyclic_64_1,unroll_2,1,2.75,0.229550464542,False
workload_434.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,73,11,1,3,4,cyclic_2_1,cyclic_2_1,block_128_1,pipeline_1,3,4.75,0.967502993387,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,0.27336,231,4,23,41,36,cyclic_2_1,cyclic_2_1,block_128_1,unroll_32,1,26,0.497035071753,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10,0.40728,79,4,1,2,6,cyclic_2_1,cyclic_2_1,block_128_1,unroll_4,1,3.25,0.824125060471,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61.5,11,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,pipeline_1,2,3.75,1,True
workload_262.cpp,xczu7ev-ffvc1156-2-e,10,0.2684,93,5,1,2,4,cyclic_2_1,cyclic_2_1,block_2_1,unroll_16,3,3,0.956445180257,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10,0.26808,133,5,23,11,19,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,2,14.5,0.72708873135,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,63,5,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,1,2.25,0.845923523143,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,279,5,52,23,40,cyclic_2_1,cyclic_2_1,block_2_1,unroll_64,2,30,0.431732976262,False
workload_522.cpp,xczu7ev-ffvc1156-2-e,10,0.31128,71.5,5,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,unroll_8,2,2.25,0.917865983811,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,0.32152,76.5,14,1,1,4,cyclic_2_1,cyclic_2_1,block_32_1,unroll_8,2,5,0.878926839187,False
workload_667.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61,11,1,1,2,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,1,3.75,1,True
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,0.31128,72,5,1,1,3,cyclic_2_1,cyclic_2_1,block_4_1,unroll_8,2,2.5,0.917485705509,False
workload_558.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,65,11,1,2,3,cyclic_2_1,cyclic_2_1,block_64_1,pipeline_1,1,4.25,0.977053171963,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,10,0.27336,176,4,23,26,28,cyclic_2_1,cyclic_2_1,block_64_1,unroll_32,1,20.25,0.605210218677,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10,0.40728,71.5,4,1,2,4,cyclic_2_1,cyclic_2_1,block_64_1,unroll_4,2,2.75,0.8286751909,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,0.26104,380,4,58,54,56,cyclic_2_1,cyclic_2_1,block_64_1,unroll_64,1,43,0.253244466937,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10,0.32152,83,4,1,2,5,cyclic_2_1,cyclic_2_1,block_64_1,unroll_8,2,3,0.899392081727,False
workload_127.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61.5,11,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline_1,2,3.75,1,True
workload_151.cpp,xczu7ev-ffvc1156-2-e,10,0.2684,92,5,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_16,3,3,0.956445180257,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,0.57368,60,4,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,2,1.75,1,True
workload_517.cpp,xczu7ev-ffvc1156-2-e,10,0.26808,132.5,5,23,11,19,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_32,2,14.5,0.72708873135,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,65,4,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,2,2,1,True
workload_333.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,277.5,5,49,22,39,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_64,2,28.75,0.452407429175,False
workload_356.cpp,xczu7ev-ffvc1156-2-e,10,0.31128,72,5,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_8,2,2.25,0.917865983811,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61,11,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,2,3.75,1,True
workload_530.cpp,xczu7ev-ffvc1156-2-e,10,0.2684,91,5,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_16,2,3,0.956445180257,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10,0.57368,60,5,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,1,2,0.706105385675,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10,0.26808,134,5,23,11,19,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_32,1,14.5,0.72708873135,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,64,5,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_4,2,2.25,0.845923523143,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,271.5,5,49,22,39,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_64,2,28.75,0.452407429175,False
workload_551.cpp,xczu7ev-ffvc1156-2-e,10,0.31128,71,5,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_8,1,2.5,0.917485705509,False
workload_374.cpp,xczu7ev-ffvc1156-2-e,10,0.79,80,4,1,1,4,cyclic_2_1,cyclic_2_1,cyclic_64_1,unroll_8,1,2.5,0.426492042215,False
workload_497.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,62,12,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,1,4,0.980164771828,False
workload_643.cpp,xczu7ev-ffvc1156-2-e,10,0.886,62,5,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,1,2.25,0.329122070167,False
workload_34.cpp,xczu7ev-ffvc1156-2-e,10,0.91224,110,9,1,1,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_16,2,3.75,0.30512839776,False
workload_71.cpp,xczu7ev-ffvc1156-2-e,10,0.9276,119,9,1,2,5,cyclic_2_1,cyclic_32_1,cyclic_64_1,unroll_16,2,4.25,0.291619941155,False
workload_646.cpp,xczu7ev-ffvc1156-2-e,10,0.26264,527.5,4,65,86,73,cyclic_2_1,cyclic_4_1,block_128_1,unroll_64,2,57,0.137353877321,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,0.26264,312,10,65,34,51,cyclic_2_1,cyclic_4_1,block_16_1,unroll_64,1,40,0.288172947254,False
workload_39.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,60,11,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,pipeline_1,1,3.75,1,True
workload_111.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,93.5,5,1,2,4,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,2,3,0.958698436092,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10,0.91672,60,5,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,1,2.25,0.301588769097,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10,0.26008,137,5,28,13,21,cyclic_2_1,cyclic_4_1,block_2_1,unroll_32,1,16.75,0.67999836897,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,65,5,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,unroll_4,1,2.25,0.845923523143,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,292,5,60,26,45,cyclic_2_1,cyclic_4_1,block_2_1,unroll_64,2,34,0.369662243735,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10,0.31,72.5,5,1,1,3,cyclic_2_1,cyclic_4_1,block_2_1,unroll_8,2,2.5,0.919698930888,False
workload_413.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61.5,12,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,pipeline_1,2,4,0.993290793033,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,66.5,11,1,2,3,cyclic_2_1,cyclic_4_1,block_64_1,pipeline_1,2,4.25,0.977053171963,False
workload_367.cpp,xczu7ev-ffvc1156-2-e,10,0.27744,114,4,1,10,10,cyclic_2_1,cyclic_4_1,block_64_1,unroll_16,1,6.25,0.905472608054,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,0.26264,388,4,65,57,60,cyclic_2_1,cyclic_4_1,block_64_1,unroll_64,1,46.5,0.216869959402,False
workload_486.cpp,xczu7ev-ffvc1156-2-e,10,0.32024,81,4,1,2,6,cyclic_2_1,cyclic_4_1,block_64_1,unroll_8,1,3.25,0.90006758847,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61,11,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,2,3.75,1,True
workload_337.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,92.5,5,1,2,4,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_16,2,3,0.958698436092,False
workload_332.cpp,xczu7ev-ffvc1156-2-e,10,0.26008,133.5,5,28,13,21,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_32,2,16.75,0.67999836897,False
workload_348.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,285,5,56,25,43,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_64,1,32.25,0.395984072339,False
