Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_2128.cpp,xczu7ev-ffvc1156-2-e,3.33,0.78340248,563,2,0,9,22,cyclic_512_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_8,2,8.25,0.301656812073,False
workload_2129.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15160824,595,2,1,14,46,cyclic_512_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,unroll_4,pipeline_1,1,15.75,0.682221003995,False
workload_2054.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09459198,3137,2,3,74,33,cyclic_512_1,block_2_1,cyclic_512_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,1,28,0.419139951999,False
workload_2169.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7873452,989,2,0,24,55,cyclic_512_1,block_2_1,cyclic_512_1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_8,1,20.25,0.186871422665,False
workload_2013.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09459198,3488,2,3,74,33,cyclic_512_1,block_2_1,cyclic_512_1,cyclic_4_1,complete_1,cyclic_2_1,pipeline_1,unroll_2,1,28,0.419139951999,False
workload_2094.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09459198,3162,2,3,74,33,cyclic_512_1,block_2_1,cyclic_512_1,cyclic_8_1,complete_1,cyclic_2_1,pipeline_1,unroll_2,1,28,0.419139951999,False
workload_1922.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,2901,12,3,67,29,cyclic_512_1,block_32_1,cyclic_4_1,cyclic_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,1,27.75,0.424980961406,False
workload_1884.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,2784,12,3,67,29,cyclic_512_1,block_32_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_2_1,pipeline_1,unroll_16,1,27.75,0.424980961406,False
workload_1961.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09302355,537,81,29,76,37,cyclic_512_1,cyclic_16_1,block_16_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_16,1,55.75,0.1,False
workload_2127.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77999256,535,4,0,10,23,cyclic_512_1,cyclic_16_1,block_2_1,block_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_8,1,9.25,0.294276739888,False
workload_2006.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961363,423,14,29,76,36,cyclic_512_1,cyclic_16_1,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_16,1,38.75,0.219926012141,False
workload_1873.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961363,459,14,29,76,36,cyclic_512_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_16,1,38.75,0.219926012141,False
workload_2044.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09302355,433,4,29,78,38,cyclic_512_1,cyclic_16_1,cyclic_128_1,cyclic_4_1,complete_1,cyclic_2_1,pipeline_1,pipeline_1,1,37.25,0.242014143335,False
workload_2008.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09302355,515,4,29,80,39,cyclic_512_1,cyclic_16_1,cyclic_256_1,block_2_1,block_8_1,cyclic_8_1,pipeline_1,pipeline_1,1,38,0.230739873562,False
workload_1960.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961363,469,8,29,76,36,cyclic_512_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_2_1,pipeline_1,unroll_16,1,37.25,0.242010883317,False
workload_2444.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961363,494,21,29,80,41,cyclic_512_1,cyclic_256_1,block_4_1,block_2_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,1,42.75,0.170142255334,False
workload_2754.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09305352,625,1,29,87,46,cyclic_512_1,cyclic_256_1,block_64_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,pipeline_1,1,40.75,0.193383133603,False
workload_2674.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961363,481,6,29,80,40,cyclic_512_1,cyclic_256_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_8_1,pipeline_1,unroll_2,1,38.75,0.219926012141,False
workload_1920.cpp,xczu7ev-ffvc1156-2-e,3.33,0.90418824,2552,7,1,22,86,cyclic_512_1,cyclic_256_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,unroll_8,unroll_8,1,29,0.106714334275,False
workload_2629.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09028629,371,3,7,68,28,cyclic_512_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,block_4_1,pipeline_1,pipeline_1,1,26.5,0.454573266623,False
workload_2402.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08984673,458,3,14,70,31,cyclic_512_1,cyclic_4_1,cyclic_4_1,complete_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,1,29.5,0.385714314245,False
workload_2052.cpp,xczu7ev-ffvc1156-2-e,3.33,0.78851736,752,2,0,20,32,cyclic_512_1,cyclic_512_1,block_2_1,cyclic_4_1,block_8_1,cyclic_8_1,unroll_2,unroll_8,1,13.5,0.246888123759,False
workload_2705.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09025632,275,14,10,10,21,cyclic_64_1,block_128_1,block_2_1,cyclic_4_1,complete_1,cyclic_2_1,pipeline_1,unroll_8,1,13.75,0.768561221746,False
workload_1864.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09366624,324,17,10,10,22,cyclic_64_1,block_128_1,cyclic_32_1,cyclic_4_1,block_4_1,block_2_1,pipeline_1,unroll_8,1,14.75,0.75815683138,False
workload_1998.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08983674,287,16,15,14,27,cyclic_64_1,block_256_1,block_2_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,unroll_4,1,18,0.687150420564,False
workload_2038.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08983674,263,16,15,14,27,cyclic_64_1,block_256_1,block_2_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,unroll_8,1,18,0.687150420564,False
workload_2039.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08983674,263,16,15,14,27,cyclic_64_1,block_256_1,block_2_1,cyclic_4_1,complete_1,block_4_1,pipeline_1,unroll_4,1,18,0.687150420564,False
workload_2195.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,233,13,3,6,11,cyclic_64_1,block_2_1,cyclic_2_1,complete_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,8.25,0.867765098128,False
workload_2037.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,252,22,3,6,12,cyclic_64_1,block_32_1,cyclic_2_1,cyclic_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,1,10.75,0.811088245589,False
workload_1995.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,258,23,3,6,12,cyclic_64_1,block_32_1,cyclic_4_1,cyclic_8_1,block_8_1,block_2_1,pipeline_1,unroll_16,1,11,0.810404913251,False
workload_2574.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77285304,158,12,0,2,10,cyclic_64_1,block_64_1,cyclic_2_1,cyclic_4_1,complete_1,cyclic_2_1,unroll_2,unroll_2,1,6,0.332541802396,False
workload_1948.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1356642,315,16,1,7,17,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,cyclic_2_1,unroll_16,pipeline_1,1,10.25,0.786916417163,False
workload_1867.cpp,xczu7ev-ffvc1156-2-e,3.33,0.34782516,357,19,3,5,24,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,cyclic_2_1,unroll_16,unroll_4,1,12.75,0.447360734256,False
workload_1950.cpp,xczu7ev-ffvc1156-2-e,3.33,0.42968988,331,14,3,4,19,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_16,unroll_4,1,10,0.369224201189,False
workload_2467.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09025965,208,10,9,10,18,cyclic_8_1,block_128_1,block_4_1,cyclic_4_1,complete_1,block_2_1,pipeline_1,pipeline_1,1,11.75,0.807337133579,False
workload_2116.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09370953,230,7,9,18,24,cyclic_8_1,block_128_1,block_64_1,cyclic_4_1,complete_1,block_4_1,pipeline_1,pipeline_1,1,14.5,0.761082789256,False
workload_2511.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09025965,413,7,9,10,18,cyclic_8_1,block_128_1,cyclic_2_1,complete_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,1,11,0.810775147425,False
workload_2043.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09025965,407,7,9,10,18,cyclic_8_1,block_128_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,2,11,0.810775147425,False
workload_2208.cpp,xczu7ev-ffvc1156-2-e,3.33,0.806526,1013,4,1,4,11,cyclic_8_1,block_128_1,cyclic_2_1,cyclic_4_1,complete_1,cyclic_2_1,unroll_4,unroll_8,1,5,0.307101581778,False
workload_1959.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09025965,432.5,7,9,10,18,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,2,11,0.810775147425,False
workload_2074.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77311944,218,5,0,3,10,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_4,unroll_2,1,4.5,0.346519085398,False
workload_1877.cpp,xczu7ev-ffvc1156-2-e,3.33,0.60374232,507,14,1,5,16,cyclic_8_1,block_256_1,block_32_1,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_8,1,9,0.358799919685,False
workload_2196.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09324666,234,30,16,13,26,cyclic_8_1,block_256_1,block_8_1,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,21.25,0.592065559631,False
workload_2148.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77205384,174,5,0,2,8,cyclic_8_1,block_2_1,block_2_1,block_4_1,complete_1,block_2_1,unroll_4,unroll_2,1,3.75,0.353792196504,False
workload_2184.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13615704,156,5,1,3,6,cyclic_8_1,block_2_1,block_2_1,cyclic_8_1,complete_1,block_2_1,unroll_4,pipeline_1,1,3.75,0.94979131619,False
workload_2023.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77338584,155,9,0,1,6,cyclic_8_1,block_2_1,block_32_1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_4,1,4,0.350402940462,False
workload_1945.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7724268,246,9,0,2,6,cyclic_8_1,block_2_1,block_32_1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_8,1,4.25,0.349395075081,False
workload_2217.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13988664,132,4,1,3,7,cyclic_8_1,block_2_1,block_64_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,1,3.75,0.942795959172,False
workload_2178.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13956696,133,4,1,3,6,cyclic_8_1,block_2_1,block_64_1,cyclic_4_1,complete_1,block_4_1,unroll_2,pipeline_1,2,3.5,0.948465589077,False
workload_2097.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13956696,131,4,1,3,6,cyclic_8_1,block_2_1,block_64_1,cyclic_8_1,complete_1,block_4_1,unroll_2,pipeline_1,1,3.5,0.948465589077,False
workload_2063.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77338584,170,6,0,1,5,cyclic_8_1,block_2_1,block_8_1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_4,1,3,0.356477755916,False
workload_2120.cpp,xczu7ev-ffvc1156-2-e,3.33,0.798534,285,6,1,2,6,cyclic_8_1,block_2_1,block_8_1,cyclic_4_1,block_4_1,cyclic_8_1,unroll_2,unroll_16,1,3.75,0.322489271921,False
workload_2154.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7724268,214,6,0,2,5,cyclic_8_1,block_2_1,block_8_1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_2,unroll_8,1,3.25,0.356540715889,False
workload_2382.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,157,5,3,6,7,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,1,5.25,1,True
workload_2185.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,160,5,3,6,7,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,1,5.25,1,True
workload_2301.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,154,5,3,6,7,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,block_4_1,cyclic_2_1,pipeline_1,unroll_4,1,5.25,1,True
workload_2103.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,151,5,3,6,7,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,5.25,1,True
workload_2547.cpp,xczu7ev-ffvc1156-2-e,3.33,0.76997592,236,5,0,2,5,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,block_4_1,cyclic_2_1,unroll_2,unroll_8,1,3,0.36082056959,False
workload_2264.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,161,5,3,6,7,cyclic_8_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,1,5.25,1,True
workload_2344.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,154,5,3,6,7,cyclic_8_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,5.25,1,True
workload_2114.cpp,xczu7ev-ffvc1156-2-e,3.33,0.76901688,219,5,0,2,5,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,unroll_2,unroll_8,1,3,0.362052711135,False
workload_2159.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09459198,400,5,3,13,14,cyclic_8_1,block_2_1,cyclic_512_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,1,8.75,0.858453286297,False
workload_2431.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77338584,225,6,0,2,5,cyclic_8_1,block_2_1,cyclic_8_1,complete_1,block_4_1,complete_1,unroll_2,unroll_8,1,3.25,0.35534727776,False
workload_2223.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09459198,155,7,3,6,7,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,5.75,0.923751317116,False
workload_1984.cpp,xczu7ev-ffvc1156-2-e,3.33,0.22225752,180,25,1,2,10,cyclic_8_1,block_32_1,block_32_1,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_8,1,9.5,0.676410148092,False
workload_2464.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,168,15,3,6,10,cyclic_8_1,block_32_1,block_4_1,cyclic_4_1,complete_1,block_2_1,pipeline_1,pipeline_1,1,8.5,0.864929081272,False
workload_2135.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13647672,123,5,1,2,5,cyclic_8_1,block_4_1,block_4_1,cyclic_4_1,block_4_1,block_2_1,unroll_2,pipeline_1,1,3.25,0.959757162535,False
workload_2187.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,161,6,3,6,7,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,1,5.5,0.930894073151,False
workload_2005.cpp,xczu7ev-ffvc1156-2-e,3.33,0.54390888,417,14,1,20,22,cyclic_8_1,block_512_1,block_32_1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_16,1,14.25,0.317705643157,False
workload_1912.cpp,xczu7ev-ffvc1156-2-e,3.33,0.69229368,493,14,0,13,20,cyclic_8_1,block_512_1,block_32_1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_8,1,11.75,0.312926376931,False
workload_2506.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09302688,253,44,29,25,30,cyclic_8_1,block_512_1,block_4_1,cyclic_2_1,complete_1,cyclic_2_1,pipeline_1,unroll_8,1,32,0.333939316816,False
workload_1910.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13962024,431,4,1,13,34,cyclic_8_1,block_512_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,1,13,0.7395028274,False
workload_1875.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13962024,492,5,1,13,34,cyclic_8_1,block_512_1,cyclic_4_1,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,1,13.25,0.73486907575,False
workload_1918.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87493752,2070,5,1,13,19,cyclic_8_1,block_512_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_4,unroll_16,1,9.5,0.217137818093,False
workload_1979.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1359972,151,5,1,4,10,cyclic_8_1,block_64_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,unroll_4,pipeline_1,1,5,0.911896051451,False
workload_2219.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77338584,145,4,0,3,8,cyclic_8_1,cyclic_128_1,block_2_1,block_2_1,complete_1,block_2_1,unroll_2,unroll_2,1,3.75,0.352270047269,False
workload_2149.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77168088,179,4,0,3,8,cyclic_8_1,cyclic_128_1,block_2_1,block_2_1,complete_1,block_2_1,unroll_2,unroll_4,1,3.75,0.3542156971,False
workload_2065.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13615704,173,4,1,4,9,cyclic_8_1,cyclic_128_1,block_2_1,block_2_1,complete_1,block_2_1,unroll_4,pipeline_1,1,4.5,0.928054935184,False
workload_2190.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77168088,172,4,0,3,8,cyclic_8_1,cyclic_128_1,block_2_1,cyclic_4_1,complete_1,block_2_1,unroll_2,unroll_4,1,3.75,0.3542156971,False
workload_2189.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77594328,171,4,0,8,15,cyclic_8_1,cyclic_128_1,cyclic_256_1,block_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,1,6.75,0.322479119453,False
workload_2021.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13615704,142,7,1,3,7,cyclic_8_1,cyclic_16_1,block_2_1,block_2_1,complete_1,block_2_1,unroll_4,pipeline_1,1,4.5,0.928054935184,False
workload_2066.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961696,174,46,29,15,17,cyclic_8_1,cyclic_16_1,block_4_1,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,1,26.75,0.448562830812,False
workload_2036.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77317272,239,7,0,3,11,cyclic_8_1,cyclic_16_1,block_64_1,block_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_4,1,5.25,0.33957009651,False
workload_2137.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13647672,149,4,1,6,10,cyclic_8_1,cyclic_256_1,block_2_1,block_2_1,block_4_1,block_2_1,unroll_2,pipeline_1,1,5.25,0.903058997522,False
workload_2109.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961696,169,34,29,18,21,cyclic_8_1,cyclic_256_1,block_2_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,1,25.5,0.479160066641,False
workload_1879.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1056276,554,5,75,47,70,cyclic_8_1,cyclic_256_1,block_2_1,block_4_1,block_8_1,cyclic_8_1,unroll_4,unroll_16,1,49.25,0.117499332569,False
workload_1985.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961696,181,34,29,18,21,cyclic_8_1,cyclic_256_1,block_2_1,block_4_1,complete_1,block_2_1,pipeline_1,unroll_2,1,25.5,0.479160066641,False
workload_2069.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961696,180,34,29,18,21,cyclic_8_1,cyclic_256_1,block_2_1,block_4_1,complete_1,block_2_1,pipeline_1,unroll_8,1,25.5,0.479160066641,False
workload_1901.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77461128,239,4,0,5,13,cyclic_8_1,cyclic_256_1,block_2_1,block_4_1,complete_1,block_2_1,unroll_4,unroll_2,1,5.5,0.335860379848,False
workload_2110.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13615704,171,4,1,6,11,cyclic_8_1,cyclic_256_1,block_2_1,cyclic_4_1,complete_1,block_2_1,unroll_4,pipeline_1,1,5.5,0.894868287744,False
workload_2152.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77333256,212,4,0,5,11,cyclic_8_1,cyclic_256_1,cyclic_2_1,block_4_1,block_2_1,block_2_1,unroll_4,unroll_2,1,5,0.341775312108,False
workload_2690.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09027963,153,8,7,7,9,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,1,7.75,0.871702397664,False
workload_2182.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13621032,153,5,1,3,7,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_4,pipeline_1,1,4,0.943050678965,False
workload_2261.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13594392,151,5,1,3,6,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,block_4_1,unroll_4,pipeline_1,1,3.75,0.950172378621,False
workload_2577.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0898434,161,17,14,10,12,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,cyclic_2_1,pipeline_1,pipeline_1,1,13.25,0.782674799053,False
workload_2262.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09027297,151,8,7,7,9,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,block_2_1,pipeline_1,pipeline_1,1,7.75,0.871705162297,False
workload_2681.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1383948,1060,5,1,19,34,cyclic_8_1,cyclic_4_1,cyclic_2_1,complete_1,block_2_1,block_4_1,unroll_64,pipeline_1,1,14.75,0.713144262749,False
workload_2004.cpp,xczu7ev-ffvc1156-2-e,3.33,0.21907404,382,5,7,6,19,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_16,unroll_8,1,9.25,0.686416467333,False
workload_2035.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77200056,238,7,0,2,6,cyclic_8_1,cyclic_64_1,block_16_1,cyclic_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_8,1,3.75,0.353852772616,False
workload_2731.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08984007,150,15,14,10,12,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,complete_1,cyclic_2_1,pipeline_1,pipeline_1,1,12.75,0.794485000698,False
workload_940.cpp,xczu7ev-ffvc1156-2-e,5,0.14075,580,78,10,24,34,block_16_1,cyclic_64_1,block_64_1,complete_1,cyclic_2_1,block_4_1,pipeline_1,unroll_2,1,36.5,0.227512499261,False
workload_1002.cpp,xczu7ev-ffvc1156-2-e,5,0.140705,532,81,10,16,28,block_16_1,cyclic_64_1,cyclic_16_1,complete_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,1,33.75,0.276068888327,False
workload_1010.cpp,xczu7ev-ffvc1156-2-e,5,0.81616,535,8,31,4,39,block_16_1,cyclic_8_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,unroll_8,unroll_4,1,20.5,0.112529796144,False
workload_951.cpp,xczu7ev-ffvc1156-2-e,5,0.82128,565,9,31,5,41,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,block_2_1,block_8_1,unroll_8,unroll_4,1,21.5,0.108990272733,False
workload_1088.cpp,xczu7ev-ffvc1156-2-e,5,0.16652,1904,4,1,35,53,block_2_1,block_128_1,cyclic_64_1,complete_1,cyclic_2_1,block_2_1,unroll_64,pipeline_1,1,23.25,0.521281290106,False
workload_934.cpp,xczu7ev-ffvc1156-2-e,5,0.16652,1947,4,1,35,54,block_2_1,block_128_1,cyclic_64_1,complete_1,cyclic_2_1,block_8_1,unroll_64,pipeline_1,1,23.5,0.51428864148,False
workload_1090.cpp,xczu7ev-ffvc1156-2-e,5,0.166205,1998,4,1,35,60,block_2_1,block_128_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,block_8_1,unroll_64,pipeline_1,1,25,0.473356457936,False
workload_989.cpp,xczu7ev-ffvc1156-2-e,5,0.65301,2630,5,3,30,97,block_2_1,block_4_1,block_64_1,complete_1,block_8_1,cyclic_8_1,unroll_32,unroll_4,1,33.75,0.105093948738,False
workload_962.cpp,xczu7ev-ffvc1156-2-e,5,0.16748,508,5,65,45,74,block_2_1,block_4_1,cyclic_128_1,block_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,1,47.25,0.112060391391,False
workload_1013.cpp,xczu7ev-ffvc1156-2-e,5,0.17324,147,4,1,10,18,block_2_1,block_4_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,block_8_1,unroll_2,pipeline_1,1,8.25,0.828582719188,False
workload_1073.cpp,xczu7ev-ffvc1156-2-e,5,0.116085,185,27,3,14,22,block_2_1,block_8_1,block_16_1,block_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,1,16.5,0.761613601064,False
workload_1027.cpp,xczu7ev-ffvc1156-2-e,5,0.116085,185,27,3,14,22,block_2_1,block_8_1,block_16_1,block_8_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,1,16.5,0.761613601064,False
workload_1024.cpp,xczu7ev-ffvc1156-2-e,5,0.16652,201,5,1,15,25,block_2_1,block_8_1,cyclic_2_1,block_8_1,complete_1,cyclic_4_1,unroll_4,pipeline_1,1,11.5,0.792517336842,False
workload_973.cpp,xczu7ev-ffvc1156-2-e,5,0.16652,204,6,1,15,25,block_2_1,block_8_1,cyclic_4_1,block_8_1,complete_1,cyclic_4_1,unroll_4,pipeline_1,1,11.75,0.788864011068,False
workload_945.cpp,xczu7ev-ffvc1156-2-e,5,0.1658,365,6,1,29,48,block_2_1,block_8_1,cyclic_4_1,block_8_1,complete_1,cyclic_4_1,unroll_8,pipeline_1,1,21,0.586071462461,False
workload_933.cpp,xczu7ev-ffvc1156-2-e,5,0.166215,1674,5,1,30,47,block_2_1,block_8_1,cyclic_64_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_64,pipeline_1,1,20.75,0.593018204996,False
