Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2323.cpp,xczu7ev-ffvc1156-2-e,3.33,94.15137438,157,2,0,14,27,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,1,10.75,0.787931733149,False
workload_2252.cpp,xczu7ev-ffvc1156-2-e,3.33,94.23202698,340.5,2,0,24,44,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,2,17.5,0.49871489584,False
workload_2488.cpp,xczu7ev-ffvc1156-2-e,3.33,64.35839718,153,0,0,14,27,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,10.25,0.819542105334,False
workload_2527.cpp,xczu7ev-ffvc1156-2-e,3.33,64.36095462,154,1,0,14,26,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,10.25,0.819542061977,False
workload_2535.cpp,xczu7ev-ffvc1156-2-e,3.33,94.21222014,271,1,0,13,31,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,11.25,0.764587342981,False
workload_2495.cpp,xczu7ev-ffvc1156-2-e,3.33,64.46884662,298,1,0,14,29,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_16,unroll_4,pipeline_1,1,11,0.782182159132,False
workload_2147.cpp,xczu7ev-ffvc1156-2-e,3.33,94.20454116,1035,2,0,43,82,cyclic_8_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_16,unroll_4,pipeline_1,1,31.75,0.143300912358,False
workload_2325.cpp,xczu7ev-ffvc1156-2-e,3.33,64.41343542,153,2,0,14,28,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,11,0.782182828706,False
workload_2517.cpp,xczu7ev-ffvc1156-2-e,3.33,64.3430259,150,0,0,14,27,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,10.25,0.819542363181,False
workload_2456.cpp,xczu7ev-ffvc1156-2-e,3.33,64.44617598,252,1,0,14,30,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,11.25,0.769950625976,False
workload_2412.cpp,xczu7ev-ffvc1156-2-e,3.33,94.12060518,145,0,0,13,25,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,9.5,0.84292522748,False
workload_2491.cpp,xczu7ev-ffvc1156-2-e,3.33,64.34550342,137,1,0,14,27,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,10.5,0.806979010653,False
workload_2557.cpp,xczu7ev-ffvc1156-2-e,3.33,64.29632598,105,0.5,0,9,20,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,2,7.375,0.923991223444,False
workload_2410.cpp,xczu7ev-ffvc1156-2-e,3.33,94.7459259,329,0,0,16,33,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,1,12.25,0.718130190812,False
workload_2461.cpp,xczu7ev-ffvc1156-2-e,3.33,64.46762118,296,2,0,14,29,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_4,pipeline_1,1,11.25,0.769950389601,False
workload_2447.cpp,xczu7ev-ffvc1156-2-e,3.33,94.66677846,150,0,0,11,23,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,1,8.5,0.871250031518,False
workload_2604.cpp,xczu7ev-ffvc1156-2-e,3.33,64.21233006,104,0,0,9,21,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,7.5,0.923498585377,False
workload_2363.cpp,xczu7ev-ffvc1156-2-e,3.33,94.77717462,286,0,0,11,25,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_16,unroll_2,pipeline_1,1,9,0.858446845565,False
workload_2422.cpp,xczu7ev-ffvc1156-2-e,3.33,94.21042194,861,2,0,24,53,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,19.75,0.418883104292,False
workload_2379.cpp,xczu7ev-ffvc1156-2-e,3.33,152.99247438,931,0,4,14,33,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_32,1,12.75,0.672199932915,False
workload_2572.cpp,xczu7ev-ffvc1156-2-e,3.33,64.30205358,253,0,0,10,26,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,2,9,0.883423561628,False
workload_2254.cpp,xczu7ev-ffvc1156-2-e,3.33,152.95571118,922,0,4,13,32,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,unroll_32,1,12.25,0.692190525033,False
workload_2329.cpp,xczu7ev-ffvc1156-2-e,3.33,94.51210662,184,0,0,16,33,cyclic_8_1,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_4,pipeline_1,1,12.25,0.718189036034,False
workload_2320.cpp,xczu7ev-ffvc1156-2-e,3.33,64.46684862,301,1,0,14,30,cyclic_8_1,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_4,pipeline_1,1,11.25,0.76995039821,False
workload_2209.cpp,xczu7ev-ffvc1156-2-e,3.33,94.17344562,413,1,0,23,46,cyclic_8_1,cyclic_32_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,unroll_4,pipeline_1,1,17.5,0.498720206069,False
workload_2406.cpp,xczu7ev-ffvc1156-2-e,3.33,63.77010606,187,3,0,8,19,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,7.5,0.923838903554,False
workload_2679.cpp,xczu7ev-ffvc1156-2-e,3.33,64.18174734,184,1,0,8,17,cyclic_8_1,cyclic_8_1,block_32_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,6.5,0.924041184687,False
workload_2724.cpp,xczu7ev-ffvc1156-2-e,3.33,1287.84645774,125,1,1,5,12,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,1,4.75,0.199937669829,False
workload_2760.cpp,xczu7ev-ffvc1156-2-e,3.33,63.56918718,92,0,0,9,19,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,7,0.924048305362,False
workload_2638.cpp,xczu7ev-ffvc1156-2-e,3.33,1287.84768318,122,1,1,5,12,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,1,4.75,0.199937016199,False
workload_2811.cpp,xczu7ev-ffvc1156-2-e,3.33,1287.41062734,107,0,1,5,13,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,4.75,0.200170270188,False
workload_2511.cpp,xczu7ev-ffvc1156-2-e,3.33,93.96651942,77,2,0,8,15,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,1,6.25,0.910610009597,False
workload_2228.cpp,xczu7ev-ffvc1156-2-e,3.33,94.4969751,201,0,0,9,20,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,3,7.25,0.902207254197,False
workload_2366.cpp,xczu7ev-ffvc1156-2-e,3.33,93.99220038,197,2,0,8,19,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,7.25,0.902699837495,False
workload_2450.cpp,xczu7ev-ffvc1156-2-e,3.33,94.01191398,239,1,0,8,19,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_32,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,pipeline_1,1,7,0.906318698215,False
workload_2476.cpp,xczu7ev-ffvc1156-2-e,3.33,79.6209327,93,0,0,9.5,17.5,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,2,6.75,0.919202861178,False
workload_2651.cpp,xczu7ev-ffvc1156-2-e,3.33,79.53696342,79.5,0,0,9.5,16,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,2,6.375,0.919990146612,False
workload_2700.cpp,xczu7ev-ffvc1156-2-e,3.33,1280.01179358,376,0,1,8,22,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,unroll_2,1,7.75,0.195817378443,False
workload_2409.cpp,xczu7ev-ffvc1156-2-e,3.33,93.99976614,90,2,0,8,15,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,6.25,0.91058303105,False
workload_2330.cpp,xczu7ev-ffvc1156-2-e,3.33,93.9874851,692,2,0,14,32,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,12,0.729818772448,False
workload_2759.cpp,xczu7ev-ffvc1156-2-e,3.33,93.93252678,75,2,0,7,13,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,1,5.5,0.940626435179,False
workload_2711.cpp,xczu7ev-ffvc1156-2-e,3.33,64.16475102,89,2,0,7,16,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,6.25,0.924042510174,False
workload_2755.cpp,xczu7ev-ffvc1156-2-e,3.33,1280.45231262,108,1,1,5,11,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,1,4.5,0.204030755058,False
workload_2566.cpp,xczu7ev-ffvc1156-2-e,3.33,93.31386606,229,0,0,12,24,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,9,0.859738055122,False
workload_2486.cpp,xczu7ev-ffvc1156-2-e,3.33,94.44758454,205,0,0,8,20,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,7,0.905913040776,False
workload_2642.cpp,xczu7ev-ffvc1156-2-e,3.33,63.63474822,80,0,0,8,16,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,3,6,0.937608658496,False
workload_2532.cpp,xczu7ev-ffvc1156-2-e,3.33,78.44616198,186,0,0,8,19.5,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,2,6.875,0.919414304071,False
workload_2622.cpp,xczu7ev-ffvc1156-2-e,3.33,93.31474518,217,0,0,12,24,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,9,0.859737282041,False
workload_2578.cpp,xczu7ev-ffvc1156-2-e,3.33,78.46603542,183,0,0,8,19.5,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,2,6.875,0.91940280952,False
workload_2795.cpp,xczu7ev-ffvc1156-2-e,3.33,63.61490142,107,0,0,13,22,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,8.75,0.884030618605,False
workload_2520.cpp,xczu7ev-ffvc1156-2-e,3.33,93.3928803,191,0,0,8,20,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,7,0.906890953232,False
workload_1140.cpp,xczu7ev-ffvc1156-2-e,5,70.22233,742,3,1,37,54,block_2_2,block_2_1,block_32_1,block_4_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,1,23.75,0.337988346368,False
workload_1300.cpp,xczu7ev-ffvc1156-2-e,5,69.74421,1132,3,1,37,56,block_2_2,block_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,24.25,0.32513475052,False
workload_1181.cpp,xczu7ev-ffvc1156-2-e,5,69.88725,500,3,1,26,39,block_2_2,block_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_2,unroll_2,pipeline_1,1,17.25,0.537569933087,False
workload_1087.cpp,xczu7ev-ffvc1156-2-e,5,70.13925,648,3,1,36,51,block_2_2,block_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,1,22.75,0.364767866465,False
workload_1243.cpp,xczu7ev-ffvc1156-2-e,5,104.59489,742,2,1,34,57,block_2_2,block_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,1,23.5,0.343714731819,False
workload_1246.cpp,xczu7ev-ffvc1156-2-e,5,70.67315,723,2,1,39,63.5,block_2_2,block_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,2,26.375,0.274483147693,False
workload_1311.cpp,xczu7ev-ffvc1156-2-e,5,69.75189,1264,3,1,40,57,block_2_2,block_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,unroll_32,unroll_2,pipeline_1,1,25.25,0.300496430895,False
workload_1331.cpp,xczu7ev-ffvc1156-2-e,5,104.00425,606,3,1,10,19,block_2_2,block_2_2,block_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_64,unroll_2,unroll_4,pipeline_1,1,8.25,0.885746986103,False
workload_1877.cpp,xczu7ev-ffvc1156-2-e,5,633.68725,278,4,3,3,11,block_2_2,block_2_2,block_32_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_4,unroll_2,1,5.25,0.616591369626,False
workload_1833.cpp,xczu7ev-ffvc1156-2-e,5,633.68833,221,4,3,3,9,block_2_2,block_2_2,block_32_1,complete_2,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_4,unroll_2,1,4.75,0.626385590576,False
workload_1659.cpp,xczu7ev-ffvc1156-2-e,5,633.71889,146,4,3,2,7,block_2_2,block_2_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_2,3,4,1,True
workload_1593.cpp,xczu7ev-ffvc1156-2-e,5,633.69089,215.5,4,3,3,8,block_2_2,block_2_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_2,2,4.5,0.631203441694,False
workload_1737.cpp,xczu7ev-ffvc1156-2-e,5,362.95553,214,3,3,5,11,block_2_2,block_2_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_16,unroll_2,unroll_4,1,5.5,0.64027828925,False
workload_1508.cpp,xczu7ev-ffvc1156-2-e,5,103.15357,163,2,1,5,10,block_2_2,block_2_2,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_2,unroll_2,pipeline_1,1,4.5,0.974263675429,False
workload_1419.cpp,xczu7ev-ffvc1156-2-e,5,68.71789,237,3,1,12,20,block_2_2,block_2_2,cyclic_16_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_4,pipeline_1,1,9,0.877737947346,False
workload_1390.cpp,xczu7ev-ffvc1156-2-e,5,68.57733,504,3,1,12,22,block_2_2,block_2_2,cyclic_16_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_8,unroll_64,unroll_4,pipeline_1,1,9.5,0.854356553265,False
workload_1821.cpp,xczu7ev-ffvc1156-2-e,5,1114.82193,179,3,1,2,8,block_2_2,block_2_2,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_2,1,3.5,0.395565012025,False
workload_1362.cpp,xczu7ev-ffvc1156-2-e,5,68.80921,346,3,1,12,20,block_2_2,block_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,pipeline_1,1,9,0.877737387877,False
workload_1352.cpp,xczu7ev-ffvc1156-2-e,5,69.47553,567,2,1,15,25,block_2_2,block_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1,10.75,0.79745915273,False
workload_1378.cpp,xczu7ev-ffvc1156-2-e,5,362.09525,1253,4,4,7,22,block_2_2,block_2_2,cyclic_2_1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_32,unroll_4,unroll_4,1,9.25,0.601183977135,False
workload_1757.cpp,xczu7ev-ffvc1156-2-e,5,1109.86593,174,3,1,2,7,block_2_2,block_2_2,cyclic_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_2,1,3.25,0.401635433619,False
workload_1679.cpp,xczu7ev-ffvc1156-2-e,5,1109.69145,269,3,1,3,9,block_2_2,block_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_2,1,4,0.391275837161,False
workload_1509.cpp,xczu7ev-ffvc1156-2-e,5,633.68769,473,4,3,5,14,block_2_2,block_32_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_2,1,6.5,0.59124702309,False
workload_1417.cpp,xczu7ev-ffvc1156-2-e,5,634.49345,333,3,3,5,14,block_2_2,block_32_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_2,1,6.25,0.595973128344,False
workload_1379.cpp,xczu7ev-ffvc1156-2-e,5,363.03309,568,3,3,8,26,block_2_2,complete_2,block_32_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_4,1,10,0.590917597156,False
workload_1236.cpp,xczu7ev-ffvc1156-2-e,5,362.17773,858,4,3,8,22,block_2_2,complete_2,block_32_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_32,unroll_4,unroll_4,1,9.25,0.601100096601,False
workload_1333.cpp,xczu7ev-ffvc1156-2-e,5,68.66673,434,3,1,19,31,block_2_2,complete_2,block_32_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_64,unroll_4,pipeline_1,1,13.5,0.680149278518,False
workload_1460.cpp,xczu7ev-ffvc1156-2-e,5,633.76525,170,4,3,2,9,block_2_2,complete_2,block_32_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_64,unroll_2,unroll_2,1,4.5,0.631161734047,False
workload_1579.cpp,xczu7ev-ffvc1156-2-e,5,633.69173,466,4,3,3,13,block_2_2,complete_2,block_32_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_32,unroll_16,unroll_64,unroll_4,unroll_2,1,5.75,0.606593218117,False
workload_1424.cpp,xczu7ev-ffvc1156-2-e,5,634.51425,434,3,3,6,16,block_2_2,complete_2,block_32_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1,7,0.580357619683,False
workload_1392.cpp,xczu7ev-ffvc1156-2-e,5,633.68797,621,4,3,3,14,block_2_2,complete_2,block_32_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_32,unroll_16,unroll_64,unroll_4,unroll_2,1,6,0.601525117691,False
workload_1545.cpp,xczu7ev-ffvc1156-2-e,5,362.08797,757,4,3,4,16,block_2_2,complete_2,block_32_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_32,unroll_16,unroll_64,unroll_4,unroll_4,1,6.75,0.632104058588,False
workload_1456.cpp,xczu7ev-ffvc1156-2-e,5,633.68905,365,4,3,3,13,block_2_2,complete_2,block_32_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_16,unroll_64,unroll_4,unroll_2,1,5.75,0.606594676938,False
workload_1569.cpp,xczu7ev-ffvc1156-2-e,5,68.56389,526,3,1,10,21,block_2_2,complete_2,block_32_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_16,unroll_64,unroll_4,pipeline_1,1,8.75,0.889563018357,False
workload_1779.cpp,xczu7ev-ffvc1156-2-e,5,633.70589,310,4,3,2,11,block_2_2,complete_2,block_32_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_2,1,5,0.621504151371,False
workload_1824.cpp,xczu7ev-ffvc1156-2-e,5,68.56433,197,3,1,10,16,block_2_2,complete_2,block_32_1,complete_2,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,1,7.5,0.931644075547,False
workload_1760.cpp,xczu7ev-ffvc1156-2-e,5,362.08633,327,4,3,4,11,block_2_2,complete_2,block_32_1,complete_2,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_4,unroll_4,1,5.5,0.641251492309,False
workload_1625.cpp,xczu7ev-ffvc1156-2-e,5,362.16933,202,4,3,3,10,block_2_2,complete_2,block_32_1,complete_2,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_32,unroll_2,unroll_4,1,5,0.642728286645,False
workload_1471.cpp,xczu7ev-ffvc1156-2-e,5,633.72677,360,4,3,3,11,block_2_2,complete_2,block_32_1,complete_2,unroll_2,unroll_32,unroll_2,unroll_32,unroll_16,unroll_16,unroll_2,unroll_2,1,5.25,0.616569604768,False
workload_1522.cpp,xczu7ev-ffvc1156-2-e,5,634.48385,361,3,3,6,14,block_2_2,complete_2,block_32_1,complete_2,unroll_2,unroll_32,unroll_2,unroll_8,unroll_16,unroll_16,unroll_4,unroll_2,1,6.5,0.590819858141,False
workload_1717.cpp,xczu7ev-ffvc1156-2-e,5,362.13369,200,4,3,3,9,block_2_2,complete_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_8,unroll_2,unroll_4,1,4.75,0.643089588789,False
workload_1784.cpp,xczu7ev-ffvc1156-2-e,5,362.11781,232,4,3,3,10,block_2_2,complete_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_16,unroll_2,unroll_4,1,5,0.642786372549,False
workload_1537.cpp,xczu7ev-ffvc1156-2-e,5,633.68981,254,4,3,3,9,block_2_2,complete_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_16,unroll_4,unroll_2,1,4.75,0.62638476782,False
workload_1640.cpp,xczu7ev-ffvc1156-2-e,5,362.11889,197,4,3,3,9,block_2_2,complete_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,1,4.75,0.643106298009,False
workload_1676.cpp,xczu7ev-ffvc1156-2-e,5,362.09089,317,4,3,4,10,block_2_2,complete_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_4,1,5.25,0.642185384177,False
workload_1499.cpp,xczu7ev-ffvc1156-2-e,5,633.72961,171,4,3,2,8,block_2_2,complete_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_16,unroll_2,unroll_2,1,4.25,0.635924617099,False
