Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_1707.cpp,xczu7ev-ffvc1156-2-e,3.33,142.85321046,319,25,0,30,41,block_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_16,1,24,0.563867728058,False
workload_1605.cpp,xczu7ev-ffvc1156-2-e,3.33,143.61277014,114,25,0,16,23,block_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_8,1,16,0.688804450779,False
workload_1750.cpp,xczu7ev-ffvc1156-2-e,3.33,116.71969014,41,25,0,9,16,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,12.5,0.825590062056,False
workload_1689.cpp,xczu7ev-ffvc1156-2-e,3.33,96.21051318,65,25,0,8,13,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,11.5,0.901732890467,False
workload_1736.cpp,xczu7ev-ffvc1156-2-e,3.33,142.85321046,292,25,0,30,41,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_4,unroll_16,1,24,0.563867728058,False
workload_1720.cpp,xczu7ev-ffvc1156-2-e,3.33,192.87226134,58,25,0,33,55,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,1,28.25,0.370930276319,False
workload_2155.cpp,xczu7ev-ffvc1156-2-e,3.33,127.74294918,65,31,0,5,14,block_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_4,1,12.5,0.785223785373,False
workload_1937.cpp,xczu7ev-ffvc1156-2-e,3.33,126.41308038,117,31,0,8,22,block_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_8,1,15.25,0.763658142908,False
workload_2160.cpp,xczu7ev-ffvc1156-2-e,3.33,126.41308038,92,31,0,8,22,block_2_1,cyclic_8_1,block_4_1,unroll_2,unroll_2,unroll_8,1,15.25,0.763658142908,False
workload_1902.cpp,xczu7ev-ffvc1156-2-e,3.33,126.41308038,71,26,0,8,13,block_2_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,11.75,0.80760870881,False
workload_1622.cpp,xczu7ev-ffvc1156-2-e,3.33,131.28243948,76,42,14,5,13,block_32_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_2,unroll_2,1,18.5,0.69908250639,False
workload_1577.cpp,xczu7ev-ffvc1156-2-e,3.33,194.60390796,164,42,28,10,22,block_32_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,1,25.5,0.40522861311,False
workload_1582.cpp,xczu7ev-ffvc1156-2-e,3.33,144.04916331,347,41,56,17,30,block_32_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_8,1,36,0.31561042292,False
workload_1598.cpp,xczu7ev-ffvc1156-2-e,3.33,194.60390796,136,42,28,10,20,block_32_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,1,25,0.411840308575,False
workload_1627.cpp,xczu7ev-ffvc1156-2-e,3.33,231.83777682,1145,42,4,22,91,block_4_1,block_128_1,complete_1,unroll_4,unroll_8,unroll_2,1,39.75,0.173297131442,False
workload_2680.cpp,xczu7ev-ffvc1156-2-e,3.33,95.70832254,134,25,0,16,29,block_4_1,block_256_1,complete_1,unroll_2,unroll_2,unroll_16,1,17.5,0.800818787007,False
workload_1541.cpp,xczu7ev-ffvc1156-2-e,3.33,231.7218795,938,63,2,13,72,block_4_1,block_256_1,complete_1,unroll_2,unroll_8,unroll_2,1,37.5,0.193669334738,False
workload_2609.cpp,xczu7ev-ffvc1156-2-e,3.33,95.40356094,349,25,0,36,62,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_32,1,30.75,0.452853917005,False
workload_2146.cpp,xczu7ev-ffvc1156-2-e,3.33,126.63131859,84,27,2,10,22,block_4_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_8,1,15.25,0.76285758118,False
workload_2054.cpp,xczu7ev-ffvc1156-2-e,3.33,116.93792835,47,26,0,10,17,block_4_1,block_4_1,block_4_1,unroll_2,unroll_2,pipeline_1,1,13.25,0.818572258392,False
workload_2218.cpp,xczu7ev-ffvc1156-2-e,3.33,95.70840579,132,26,4,19,33,block_4_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_16,1,20.5,0.742729210727,False
workload_2268.cpp,xczu7ev-ffvc1156-2-e,3.33,97.75862019,59,26,1,5,11,block_4_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_4,1,10.75,0.928014855213,False
workload_2114.cpp,xczu7ev-ffvc1156-2-e,3.33,96.42875139,79,26,2,10,18,block_4_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_8,1,14,0.861408842413,False
workload_2202.cpp,xczu7ev-ffvc1156-2-e,3.33,96.42866814,76,26,2,10,18,block_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,14,0.861408860848,False
workload_2150.cpp,xczu7ev-ffvc1156-2-e,3.33,116.93780514,52,26,1,19,33,block_4_1,block_4_1,complete_1,unroll_4,unroll_2,pipeline_1,1,19.75,0.722890415565,False
workload_2174.cpp,xczu7ev-ffvc1156-2-e,3.33,95.70840579,126,26,4,19,33,block_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,1,20.5,0.742729210727,False
workload_2263.cpp,xczu7ev-ffvc1156-2-e,3.33,95.40364419,378,26,8,36,62,block_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_32,1,33,0.409835994287,False
workload_2347.cpp,xczu7ev-ffvc1156-2-e,3.33,95.70840579,122,26,0,16,30,block_4_1,block_512_1,block_4_1,unroll_2,unroll_2,unroll_16,1,18,0.800782183008,False
