Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_823.cpp,xczu7ev-ffvc1156-2-e,10,729.83334,132,4,3,2,8,block_2_2,block_2_2,cyclic_2_2,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_2,1,4.25,0.621363726858,False
workload_936.cpp,xczu7ev-ffvc1156-2-e,10,729.91342,177,4,3,2,9,block_2_2,block_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_2,1,4.5,0.614600958349,False
workload_601.cpp,xczu7ev-ffvc1156-2-e,10,730.13302,161,4,3,2,8,block_2_2,block_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_4,unroll_2,unroll_2,unroll_2,1,4.25,0.621213750899,False
workload_689.cpp,xczu7ev-ffvc1156-2-e,10,729.82246,197,4,3,3,11,block_2_2,block_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,1,5.25,0.593850341922,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10,410.61206,220,4,3,3,11,block_2_2,block_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_4,2,5.25,0.775011057815,False
workload_582.cpp,xczu7ev-ffvc1156-2-e,10,410.55534,390,4,3,4,14,block_2_2,block_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_4,unroll_4,1,6.25,0.738448853656,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,410.61086,187,4,3,3,11,block_2_2,block_2_2,cyclic_2_2,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_4,1,5.25,0.775011730903,False
workload_690.cpp,xczu7ev-ffvc1156-2-e,10,847.6231,356,3,3,5,13,block_2_2,block_2_2,cyclic_2_2,cyclic_16_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_8,1,6,0.496573250686,False
workload_796.cpp,xczu7ev-ffvc1156-2-e,10,83.0135,137,3,2,6,13,block_2_2,block_2_2,cyclic_2_2,cyclic_16_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,6,0.945870276474,False
workload_633.cpp,xczu7ev-ffvc1156-2-e,10,83.2287,196,3,2,12,19,block_2_2,block_2_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_4,pipeline_1,1,9,0.834347440638,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10,1256.54854,1700,3,1,3,14,block_2_2,block_2_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_64,unroll_2,unroll_2,unroll_4,1,5.25,0.362833985655,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,83.1355,283,3,2,10,20,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,complete_2,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_16,unroll_2,pipeline_1,1,8.75,0.850991660727,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10,410.62238,394,4,4,4,15,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,complete_2,block_2_1,unroll_2,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_4,1,6.75,0.718688046561,False
workload_567.cpp,xczu7ev-ffvc1156-2-e,10,730.13814,124,4,3,2,8,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,1,4.25,0.621211161371,False
workload_531.cpp,xczu7ev-ffvc1156-2-e,10,410.93814,157,4,3,3,9,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,1,4.75,0.791474557268,False
workload_660.cpp,xczu7ev-ffvc1156-2-e,10,410.61046,204,4,3,3,11,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_4,1,5.25,0.775011955261,False
workload_677.cpp,xczu7ev-ffvc1156-2-e,10,410.61406,181,4,3,3,10,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_4,1,5,0.783481493737,False
workload_534.cpp,xczu7ev-ffvc1156-2-e,10,410.63094,185,4,3,3,10,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,5,0.783471937462,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10,410.83422,159,4,3,3,9,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,1,4.75,0.7915348988,False
workload_637.cpp,xczu7ev-ffvc1156-2-e,10,410.62174,181,4,3,3,10,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_4,1,5,0.783477146561,False
workload_632.cpp,xczu7ev-ffvc1156-2-e,10,410.83078,166,4,3,3,9,block_2_2,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_4,1,4.75,0.791536888827,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,83.01558,162,3,2,7,14,block_2_2,block_2_2,cyclic_2_2,cyclic_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.5,0.928200206761,False
workload_631.cpp,xczu7ev-ffvc1156-2-e,10,1270.21558,229,3,1,3,9,block_2_2,block_2_2,cyclic_2_2,cyclic_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_4,1,4,0.381819056211,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10,407.80814,286,3,4,4,12,block_2_2,block_2_2,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,1,5.75,0.758736196252,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,407.91278,245,3,3,4,11,block_2_2,block_2_2,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,1,5.25,0.776477388966,False
workload_860.cpp,xczu7ev-ffvc1156-2-e,10,410.7111,213,3,4,3,11,block_2_2,block_2_2,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_4,1,5.25,0.774955440581,False
workload_480.cpp,xczu7ev-ffvc1156-2-e,10,407.9111,295,3,4,4,12,block_2_2,block_2_2,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_8,1,5.75,0.758682010022,False
workload_544.cpp,xczu7ev-ffvc1156-2-e,10,407.7991,514,3,4,5,15,block_2_2,block_2_2,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_8,1,6.75,0.7201104231,False
workload_831.cpp,xczu7ev-ffvc1156-2-e,10,407.81046,282,3,4,4,11,block_2_2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,1,5.5,0.767772928013,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10,410.94366,263,3,4,5,14,block_2_2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,1,6.5,0.728489159627,False
workload_440.cpp,xczu7ev-ffvc1156-2-e,10,82.93238,890,3,2,12,22,block_2_2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_64,unroll_16,unroll_4,pipeline_1,1,9.75,0.785534729729,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,10,79.73638,325,3,2,18,30,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,13.25,0.707901807763,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,10,79.74406,324,3,2,18,29,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,13,0.722989108724,False
workload_938.cpp,xczu7ev-ffvc1156-2-e,10,729.81054,136,2,3,2,9,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,1,4,1,True
workload_623.cpp,xczu7ev-ffvc1156-2-e,10,729.81782,517,2,3,3,14,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_64,unroll_64,unroll_2,unroll_2,1,5.5,0.586722906283,False
workload_805.cpp,xczu7ev-ffvc1156-2-e,10,83.35134,130,2,2,6,11,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,1,5.25,0.981555153312,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,10,411.07006,179,4,3,3,11,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_4,1,5.25,0.774752785106,False
workload_363.cpp,xczu7ev-ffvc1156-2-e,10,83.34622,349,2,2,6,16,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_64,unroll_2,unroll_2,pipeline_1,1,6.5,0.928197780658,False
workload_404.cpp,xczu7ev-ffvc1156-2-e,10,83.37622,1737,2,2,11,27,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_64,unroll_2,unroll_2,pipeline_1,1,10.5,0.738399120858,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,83.37654,942,2,2,11,27,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_64,unroll_2,unroll_2,pipeline_1,1,10.5,0.738399120032,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,730.70558,124,6,3,2,8,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,1,4.75,0.607380329372,False
workload_847.cpp,xczu7ev-ffvc1156-2-e,10,83.12246,241,2,2,6,14,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6,0.945870154958,False
workload_725.cpp,xczu7ev-ffvc1156-2-e,10,410.62894,179,2,3,3,10,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,4.5,0.799529573973,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10,83.33702,162,2,2,6,13,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_2,pipeline_1,1,5.75,0.96351872636,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10,407.70566,262,2,3,4,12,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_8,1,5.25,0.776585963542,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,10,427.21886,502,4,3,5,16,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,unroll_4,1,7,0.699735486574,False
workload_907.cpp,xczu7ev-ffvc1156-2-e,10,83.12158,176,2,2,6,14,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6,0.945870158493,False
workload_863.cpp,xczu7ev-ffvc1156-2-e,10,84.01758,133,5,2,5,11,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,5.75,0.963081913853,False
workload_636.cpp,xczu7ev-ffvc1156-2-e,10,407.95158,1616,2,3,6,24,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_64,unroll_2,unroll_2,unroll_8,1,8.75,0.634542537559,False
workload_318.cpp,xczu7ev-ffvc1156-2-e,10,83.37054,1319,2,2,11,27,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_64,unroll_2,unroll_2,pipeline_1,1,10.5,0.73839913541,False
workload_16.cpp,xczu7ev-ffvc1156-2-e,10,83.14654,1402,2,2,20,36,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,1,15,0.607039376582,False
workload_775.cpp,xczu7ev-ffvc1156-2-e,10,410.72462,182,2,3,3,11,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_64,unroll_2,unroll_4,1,4.75,0.791598068107,False
workload_608.cpp,xczu7ev-ffvc1156-2-e,10,83.8187,146,5,2,5,13,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,1,6.25,0.945357990435,False
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,410.83222,160,2,3,3,10,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,1,4.5,0.799296639367,False
workload_859.cpp,xczu7ev-ffvc1156-2-e,10,79.73806,301,3,2,22,32,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,14.75,0.620907378256,False
workload_905.cpp,xczu7ev-ffvc1156-2-e,10,1310.8327,151,1,1,2,9,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,complete_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_2,1,3.25,0.374181658324,False
workload_908.cpp,xczu7ev-ffvc1156-2-e,10,1311.1375,150,1,1,2,9,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_2,1,3.25,0.373963180387,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10,1256.22662,217,1,1,3,10,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,complete_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,3.75,0.393121772971,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,10,83.23894,376,1,2,12,24,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,complete_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,1,9.75,0.785534349385,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,82.92294,937,1,2,12,24,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,complete_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_64,unroll_16,unroll_4,pipeline_1,1,9.75,0.785534726422,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,82.9251,481,1,2,12,23,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,complete_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_64,unroll_16,unroll_4,pipeline_1,1,9.5,0.801619462174,False
workload_700.cpp,xczu7ev-ffvc1156-2-e,10,1256.22894,215,1,1,3,9,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,3.5,0.398087641717,False
workload_702.cpp,xczu7ev-ffvc1156-2-e,10,83.44902,171,1,2,7,14,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_2,pipeline_1,1,6,0.945865973972,False
workload_724.cpp,xczu7ev-ffvc1156-2-e,10,1311.88374,241,1,1,3,10,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1,3.75,0.367115378322,False
workload_695.cpp,xczu7ev-ffvc1156-2-e,10,82.9047,223,1,2,12,20,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.75,0.850992751596,False
workload_666.cpp,xczu7ev-ffvc1156-2-e,10,83.45582,145,1,2,7,14,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,6,0.945865826105,False
workload_856.cpp,xczu7ev-ffvc1156-2-e,10,83.12718,184,1,2,7,14,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6,0.945870135291,False
workload_779.cpp,xczu7ev-ffvc1156-2-e,10,1310.82086,208,1,1,2,9,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_2,unroll_2,1,3.25,0.374190146886,False
workload_597.cpp,xczu7ev-ffvc1156-2-e,10,83.45182,143,1,2,7,13,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,5.75,0.963445402017,False
workload_749.cpp,xczu7ev-ffvc1156-2-e,10,847.4375,286,2,3,5,13,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_8,1,5.75,0.501289585149,False
workload_558.cpp,xczu7ev-ffvc1156-2-e,10,83.4511,169,1,2,7,14,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_2,pipeline_1,1,6,0.945865929005,False
workload_668.cpp,xczu7ev-ffvc1156-2-e,10,83.2271,215,1,2,12,19,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_4,pipeline_1,1,8.5,0.867624036432,False
workload_655.cpp,xczu7ev-ffvc1156-2-e,10,1256.23206,408,1,1,5,14,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,5.25,0.362945354833,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,10,1256.17606,825,1,1,7,18,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_16,unroll_4,unroll_4,1,6.75,0.332414864771,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,10,82.90534,493,1,2,23,34,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,1,15,0.607042885247,False
workload_622.cpp,xczu7ev-ffvc1156-2-e,10,82.91182,352,1,2,23,34,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,1,15,0.607042794915,False
workload_924.cpp,xczu7ev-ffvc1156-2-e,10,83.1535,137,1,2,7,13,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.75,0.963635640208,False
workload_880.cpp,xczu7ev-ffvc1156-2-e,10,1310.82806,146,1,1,2,9,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_32,unroll_2,unroll_2,1,3.25,0.374184984907,False
workload_800.cpp,xczu7ev-ffvc1156-2-e,10,1256.22806,196,1,1,3,9,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_32,unroll_2,unroll_4,1,3.5,1,True
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,83.45806,833,1,2,7,18,block_2_2,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_64,unroll_2,unroll_2,pipeline_1,1,7,0.893418052318,False
workload_638.cpp,xczu7ev-ffvc1156-2-e,10,730.13226,140,2,3,2,8,block_2_2,block_2_2,cyclic_4_1,cyclic_2_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_2,2,3.75,1,True
workload_867.cpp,xczu7ev-ffvc1156-2-e,10,729.91846,162,2,3,3,9,block_2_2,block_2_2,cyclic_4_1,cyclic_2_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_32,unroll_2,unroll_2,1,4.25,0.62132144673,False
workload_476.cpp,xczu7ev-ffvc1156-2-e,10,730.13518,124,2,3,2,8,block_2_2,block_2_2,cyclic_4_1,cyclic_2_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,1,3.75,0.627293657264,False
workload_744.cpp,xczu7ev-ffvc1156-2-e,10,410.63206,302,2,4,4,14,block_2_2,block_2_2,cyclic_4_1,cyclic_2_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,6,0.747936351555,False
workload_560.cpp,xczu7ev-ffvc1156-2-e,10,410.7319,184,2,4,3,10,block_2_2,block_2_2,cyclic_4_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_16,unroll_2,unroll_4,1,4.75,0.791593887165,False
workload_517.cpp,xczu7ev-ffvc1156-2-e,10,730.13518,123,2,3,2,8,block_2_2,block_2_2,cyclic_4_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,1,3.75,0.627293657264,False
workload_505.cpp,xczu7ev-ffvc1156-2-e,10,410.93518,156,2,3,3,10,block_2_2,block_2_2,cyclic_4_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,1,4.5,0.799178674249,False
workload_704.cpp,xczu7ev-ffvc1156-2-e,10,408.01574,273,2,3,4,11,block_2_2,block_2_2,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_8,1,5,0.784885020852,False
workload_338.cpp,xczu7ev-ffvc1156-2-e,10,83.23238,781,1,2,13,27,block_2_2,block_2_2,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,1,10.75,0.738364012654,False
workload_941.cpp,xczu7ev-ffvc1156-2-e,10,410.82414,168,2,4,3,11,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,block_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_4,1,5,0.783362157795,False
workload_934.cpp,xczu7ev-ffvc1156-2-e,10,1301.01054,146,1,1,2,9,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,1,3.25,1,True
